% Model,FEA_current_excit.mph
% Version,COMSOL 5.1.0.145
% Date,"Jun 24 2022, 18:28"
% Dimension,3
% Nodes,1
% Expressions,160
% Description,"Time, Magnetic flux density, x component, Magnetic flux density, y component, Magnetic flux density, z component"
% Length unit,m
% x,y,z,t (s) @ t=0,mf.Bx (T) @ t=0,mf.By (T) @ t=0,mf.Bz (T) @ t=0,t (s) @ t=1.2821E-5,mf.Bx (T) @ t=1.2821E-5,mf.By (T) @ t=1.2821E-5,mf.Bz (T) @ t=1.2821E-5,t (s) @ t=2.5641E-5,mf.Bx (T) @ t=2.5641E-5,mf.By (T) @ t=2.5641E-5,mf.Bz (T) @ t=2.5641E-5,t (s) @ t=3.8462E-5,mf.Bx (T) @ t=3.8462E-5,mf.By (T) @ t=3.8462E-5,mf.Bz (T) @ t=3.8462E-5,t (s) @ t=5.1282E-5,mf.Bx (T) @ t=5.1282E-5,mf.By (T) @ t=5.1282E-5,mf.Bz (T) @ t=5.1282E-5,t (s) @ t=6.4103E-5,mf.Bx (T) @ t=6.4103E-5,mf.By (T) @ t=6.4103E-5,mf.Bz (T) @ t=6.4103E-5,t (s) @ t=7.6923E-5,mf.Bx (T) @ t=7.6923E-5,mf.By (T) @ t=7.6923E-5,mf.Bz (T) @ t=7.6923E-5,t (s) @ t=8.9744E-5,mf.Bx (T) @ t=8.9744E-5,mf.By (T) @ t=8.9744E-5,mf.Bz (T) @ t=8.9744E-5,t (s) @ t=1.0256E-4,mf.Bx (T) @ t=1.0256E-4,mf.By (T) @ t=1.0256E-4,mf.Bz (T) @ t=1.0256E-4,t (s) @ t=1.1538E-4,mf.Bx (T) @ t=1.1538E-4,mf.By (T) @ t=1.1538E-4,mf.Bz (T) @ t=1.1538E-4,t (s) @ t=1.2821E-4,mf.Bx (T) @ t=1.2821E-4,mf.By (T) @ t=1.2821E-4,mf.Bz (T) @ t=1.2821E-4,t (s) @ t=1.4103E-4,mf.Bx (T) @ t=1.4103E-4,mf.By (T) @ t=1.4103E-4,mf.Bz (T) @ t=1.4103E-4,t (s) @ t=1.5385E-4,mf.Bx (T) @ t=1.5385E-4,mf.By (T) @ t=1.5385E-4,mf.Bz (T) @ t=1.5385E-4,t (s) @ t=1.6667E-4,mf.Bx (T) @ t=1.6667E-4,mf.By (T) @ t=1.6667E-4,mf.Bz (T) @ t=1.6667E-4,t (s) @ t=1.7949E-4,mf.Bx (T) @ t=1.7949E-4,mf.By (T) @ t=1.7949E-4,mf.Bz (T) @ t=1.7949E-4,t (s) @ t=1.9231E-4,mf.Bx (T) @ t=1.9231E-4,mf.By (T) @ t=1.9231E-4,mf.Bz (T) @ t=1.9231E-4,t (s) @ t=2.0513E-4,mf.Bx (T) @ t=2.0513E-4,mf.By (T) @ t=2.0513E-4,mf.Bz (T) @ t=2.0513E-4,t (s) @ t=2.1795E-4,mf.Bx (T) @ t=2.1795E-4,mf.By (T) @ t=2.1795E-4,mf.Bz (T) @ t=2.1795E-4,t (s) @ t=2.3077E-4,mf.Bx (T) @ t=2.3077E-4,mf.By (T) @ t=2.3077E-4,mf.Bz (T) @ t=2.3077E-4,t (s) @ t=2.4359E-4,mf.Bx (T) @ t=2.4359E-4,mf.By (T) @ t=2.4359E-4,mf.Bz (T) @ t=2.4359E-4,t (s) @ t=2.5641E-4,mf.Bx (T) @ t=2.5641E-4,mf.By (T) @ t=2.5641E-4,mf.Bz (T) @ t=2.5641E-4,t (s) @ t=2.6923E-4,mf.Bx (T) @ t=2.6923E-4,mf.By (T) @ t=2.6923E-4,mf.Bz (T) @ t=2.6923E-4,t (s) @ t=2.8205E-4,mf.Bx (T) @ t=2.8205E-4,mf.By (T) @ t=2.8205E-4,mf.Bz (T) @ t=2.8205E-4,t (s) @ t=2.9487E-4,mf.Bx (T) @ t=2.9487E-4,mf.By (T) @ t=2.9487E-4,mf.Bz (T) @ t=2.9487E-4,t (s) @ t=3.0769E-4,mf.Bx (T) @ t=3.0769E-4,mf.By (T) @ t=3.0769E-4,mf.Bz (T) @ t=3.0769E-4,t (s) @ t=3.2051E-4,mf.Bx (T) @ t=3.2051E-4,mf.By (T) @ t=3.2051E-4,mf.Bz (T) @ t=3.2051E-4,t (s) @ t=3.3333E-4,mf.Bx (T) @ t=3.3333E-4,mf.By (T) @ t=3.3333E-4,mf.Bz (T) @ t=3.3333E-4,t (s) @ t=3.4615E-4,mf.Bx (T) @ t=3.4615E-4,mf.By (T) @ t=3.4615E-4,mf.Bz (T) @ t=3.4615E-4,t (s) @ t=3.5897E-4,mf.Bx (T) @ t=3.5897E-4,mf.By (T) @ t=3.5897E-4,mf.Bz (T) @ t=3.5897E-4,t (s) @ t=3.7179E-4,mf.Bx (T) @ t=3.7179E-4,mf.By (T) @ t=3.7179E-4,mf.Bz (T) @ t=3.7179E-4,t (s) @ t=3.8462E-4,mf.Bx (T) @ t=3.8462E-4,mf.By (T) @ t=3.8462E-4,mf.Bz (T) @ t=3.8462E-4,t (s) @ t=3.9744E-4,mf.Bx (T) @ t=3.9744E-4,mf.By (T) @ t=3.9744E-4,mf.Bz (T) @ t=3.9744E-4,t (s) @ t=4.1026E-4,mf.Bx (T) @ t=4.1026E-4,mf.By (T) @ t=4.1026E-4,mf.Bz (T) @ t=4.1026E-4,t (s) @ t=4.2308E-4,mf.Bx (T) @ t=4.2308E-4,mf.By (T) @ t=4.2308E-4,mf.Bz (T) @ t=4.2308E-4,t (s) @ t=4.359E-4,mf.Bx (T) @ t=4.359E-4,mf.By (T) @ t=4.359E-4,mf.Bz (T) @ t=4.359E-4,t (s) @ t=4.4872E-4,mf.Bx (T) @ t=4.4872E-4,mf.By (T) @ t=4.4872E-4,mf.Bz (T) @ t=4.4872E-4,t (s) @ t=4.6154E-4,mf.Bx (T) @ t=4.6154E-4,mf.By (T) @ t=4.6154E-4,mf.Bz (T) @ t=4.6154E-4,t (s) @ t=4.7436E-4,mf.Bx (T) @ t=4.7436E-4,mf.By (T) @ t=4.7436E-4,mf.Bz (T) @ t=4.7436E-4,t (s) @ t=4.8718E-4,mf.Bx (T) @ t=4.8718E-4,mf.By (T) @ t=4.8718E-4,mf.Bz (T) @ t=4.8718E-4,t (s) @ t=5E-4,mf.Bx (T) @ t=5E-4,mf.By (T) @ t=5E-4,mf.Bz (T) @ t=5E-4
-0.01,0,0.0015,0,0,0,0,1.2820512820512822E-5,-1.5875204583439212E-5,-6.244105320594995E-6,8.206812717385104E-4,2.5641025641025643E-5,-2.0636545538360238E-5,-1.1290770038502318E-5,0.0016695732159536653,3.846153846153846E-5,-2.566603474981645E-5,-1.6087085273730484E-5,0.0024755947205883366,5.1282051282051286E-5,-3.016485412553338E-5,-2.0463414128202295E-5,0.0032173644948791935,6.41025641025641E-5,-3.3902760923222586E-5,-2.430947755327484E-5,0.0038758443833464273,7.692307692307693E-5,-3.676863508721845E-5,-2.7528364626716595E-5,0.004433949760324296,8.974358974358975E-5,-3.8681077463881275E-5,-3.003239200460861E-5,0.0048772250535060735,1.0256410256410257E-4,-3.959286764979031E-5,-3.175989096337872E-5,0.005194174918378147,1.153846153846154E-4,-3.9479203658487894E-5,-3.266960580372569E-5,0.005376583982960925,1.282051282051282E-4,-3.834438503147464E-5,-3.272010433441608E-5,0.005419802250723249,1.4102564102564104E-4,-3.621555169630586E-5,-3.1928924732582686E-5,0.005322616570675454,1.5384615384615385E-4,-3.314922214031624E-5,-3.031218890914289E-5,0.005087566279987854,1.666666666666667E-4,-2.9223414485579635E-5,-2.7923956445796705E-5,0.004720707934699808,1.794871794871795E-4,-2.4541966740010412E-5,-2.478852385667807E-5,0.004231674410832387,1.9230769230769233E-4,-1.9224665821687692E-5,-2.1016162436104935E-5,0.003633023073670749,2.0512820512820514E-4,-1.3408627285521613E-5,-1.6754969217380733E-5,0.002940092137246886,2.1794871794871795E-4,-7.244933633410167E-6,-1.1971666581622742E-5,0.0021713059355845665,2.307692307692308E-4,-8.889385131327643E-7,-6.740218741363435E-6,0.0013467317814228608,2.435897435897436E-4,5.472502816600278E-6,-1.7795922717667167E-6,4.858521505086699E-4,2.564102564102564E-4,1.1683078436686145E-5,3.1674175859919274E-6,-3.878038402307382E-4,2.692307692307693E-4,1.771368792072292E-5,9.761229412319494E-6,-0.001246012154692444,2.820512820512821E-4,2.3251042595429094E-5,1.539481778323193E-5,-0.002074144898600583,2.948717948717949E-4,2.7884962881863373E-5,1.7326960029429017E-5,-0.002858755306921257,3.076923076923077E-4,3.212340447064643E-5,2.2393185743929678E-5,-0.0035583426087120174,3.205128205128205E-4,3.562688268474168E-5,2.7547117755766237E-5,-0.004163854358199437,3.333333333333334E-4,3.7816436126547615E-5,2.8678993171382672E-5,-0.004671296223280219,3.461538461538462E-4,3.91259893254281E-5,2.9960594361888582E-5,-0.00505504945680868,3.58974358974359E-4,3.9850629130921966E-5,3.361051132477755E-5,-0.005298946923623538,3.717948717948718E-4,3.918921154449917E-5,3.386891869183728E-5,-0.0054127825643199845,3.8461538461538467E-4,3.7212972315736614E-5,3.124983511870738E-5,-0.005391899691042701,3.974358974358975E-4,3.4737217442265544E-5,3.0833200112212467E-5,-0.005223101256483398,4.102564102564103E-4,3.153630608644653E-5,3.069367870778272E-5,-0.004916138666102521,4.230769230769231E-4,2.6966780442075344E-5,2.6443092592032258E-5,-0.0044907350488719855,4.358974358974359E-4,2.1732383253217358E-5,2.1773360107113504E-5,-0.003948302103112811,4.4871794871794877E-4,1.657244937580682E-5,1.9997850262742922E-5,-0.0032945635043711285,4.615384615384616E-4,1.0870979354413168E-5,1.6962995802338732E-5,-0.002557487488123955,4.743589743589744E-4,3.4154347490523984E-6,6.314019896674905E-6,-0.0017723131445398776,4.871794871794872E-4,-3.4532253992392535E-6,-7.63657160167408E-7,-9.315796478067823E-4,5.0E-4,-9.353371714849016E-6,-4.0834159165305944E-6,-5.7677839814898034E-5
