% Model:              FEA.mph
% Version:            COMSOL 5.1.0.145
% Date:               Jun 23 2022, 08:25
% Dimension:          3
% Nodes:              500
% Expressions:        3
% Description:        Magnetic flux density, x component, Magnetic flux density, y component, Magnetic flux density, z component
% Length unit:        m
% x                       y                        z                        mf.Bx (T) @ freq=2000                             mf.By (T) @ freq=2000                             mf.Bz (T) @ freq=2000
-0.01773547094188377      0                        0.0015                   0.0015558367187313224-0.001778977496972806i       -5.003056282515926E-6+6.157402614543391E-6i       -8.756857242832156E-4+9.846981282838258E-4i
-0.017615230460921845     0                        0.0015                   0.001655925026685703-0.0018980808854092588i       1.0465118342885271E-5-1.2427257682395138E-5i      -9.028379635661124E-4+0.0010151803107663303i
-0.01749498997995992      0                        0.0015                   0.0017560133346400835-0.0020171842738457143i      2.59332929682856E-5-3.101191797934971E-5i         -9.299902028490035E-4+0.0010456624932488334i
-0.017374749498997998     0                        0.0015                   0.0018561016425944657-0.0021362876622821824i      4.140146759368246E-5-4.959657827628347E-5i        -9.571424421318947E-4+0.0010761446757313296i
-0.017254509018036074     0                        0.0015                   0.00195618995054885-0.0022553910507186266i        5.686964221908106E-5-6.818123857321029E-5i        -9.842946814147858E-4+0.0011066268582138397i
-0.01713426853707415      0                        0.0015                   0.0021435790547388676-0.0024787592909346116i      -3.5632839721251586E-5+4.25271947491479E-5i       -0.0010102919482058575+0.0011352531359447374i
-0.017014028056112226     0                        0.0015                   0.002276282182457955-0.002636889165219897i        -5.6093322112989175E-5+6.677257028163408E-5i      -0.0010383226754978013+0.0011667389504215753i
-0.016893787575150303     0                        0.0015                   0.0024650266479048777-0.00286166517857769i        1.3338947190945014E-4-1.5903697456226204E-4i      -9.281393412599523E-4+0.0010343530513412698i
-0.01677354709418838      0                        0.0015                   0.002597568894243441-0.0030198469071461773i       1.003494096259612E-4-1.1950076015353195E-4i       -8.293680554264694E-4+9.131402911793096E-4i
-0.016653306613226452     0                        0.0015                   0.0027301111405819943-0.003178028635714668i       6.730934734247226E-5-7.996454574480186E-5i        -7.305967695930022E-4+7.919275310173633E-4i
-0.016533066132264528     0                        0.0015                   0.002980819956044295-0.0034770191204951117i       1.6850435247546883E-5-2.0430612994025432E-5i      -6.95503983220977E-4+7.467912677328811E-4i
-0.016412825651302605     0                        0.0015                   0.003262423663269117-0.0038135760859213386i       1.6310083384615467E-5-1.976377675274449E-5i       -6.761012606616729E-4+7.211091301852421E-4i
-0.01629258517034068      0                        0.0015                   0.0035440273704939428-0.004150133051347548i       1.5769731521682318E-5-1.9096940511460075E-5i      -6.566985381023665E-4+6.954269926376236E-4i
-0.016172344689378757     0                        0.0015                   0.003825631077718755-0.004486690016773756i        1.5229379658750902E-5-1.8430104270175662E-5i      -6.372958155430493E-4+6.697448550899987E-4i
-0.016052104208416833     0                        0.0015                   0.004107234784943568-0.00482324698219996i         1.468902779581862E-5-1.7763268028890382E-5i       -6.17893092983747E-4+6.440627175423735E-4i
-0.01593186372745491      0                        0.0015                   0.0043888384921683815-0.0051598039476261764i      1.4148675932884169E-5-1.709643178760597E-5i       -5.984903704244066E-4+6.183805799947414E-4i
-0.015811623246492986     0                        0.0015                   0.0046704421993932-0.005496360913052396i          1.3608324069953187E-5-1.6429595546321122E-5i      -5.790876478651424E-4+5.926984424471232E-4i
-0.015691382765531062     0                        0.0015                   0.005159458043594582-0.006080526857620292i        1.9278400535378604E-5-2.322607331010419E-5i       -4.551040797662505E-4+4.412330668580114E-4i
-0.015571142284569139     0                        0.0015                   0.005295633709416693-0.006243915105602591i        1.833898008224127E-5-2.211824692509568E-5i        7.736991158575227E-5-1.968708700222507E-4i
-0.015450901803607215     0                        0.0015                   0.005431809375238807-0.006407303353584885i        1.7399559629104197E-5-2.1010420540087827E-5i      6.098439029377862E-4-8.349748069024919E-4i
-0.015330661322645291     0                        0.0015                   0.005567985041060916-0.006570691601567185i        1.6460139175966824E-5-1.9902594155079364E-5i      0.0011423178942897643-0.0014730787437826876i
-0.015210420841683366     0                        0.0015                   0.00570416070688303-0.006734079849549485i         1.5520718722829482E-5-1.8794767770071122E-5i      0.001674791885641785-0.0021111826806629436i
-0.015090180360721442     0                        0.0015                   0.005840336372705162-0.0068974680975318i          1.458129826969195E-5-1.7686941385063008E-5i       0.0022072658769937948-0.0027492866175431846i
-0.014969939879759519     0                        0.0015                   0.005976512038527273-0.0070608563455140955i       1.3641877816555593E-5-1.6579115000054498E-5i      0.0027397398683458125-0.0033873905544234205i
-0.014849699398797595     0                        0.0015                   0.006039943406125381-0.00713757163335498i         -3.425762870804764E-5+4.059914615671661E-5i       0.0028642739178102706-0.0035396212052480366i
-0.014729458917835671     0                        0.0015                   0.005985344761720797-0.007073613748615411i        -3.0566021250829105E-5+3.619854373209622E-5i      0.0034066588116220494-0.004189420676133264i
-0.014609218436873747     0                        0.0015                   0.005930746117316228-0.007009655863875834i        -2.687441379360943E-5+3.179794130747556E-5i       0.003949043705433937-0.004839220147018617i
-0.014488977955911824     0                        0.0015                   0.005876147472911663-0.006945697979136249i        -2.318280633638736E-5+2.7397338882851057E-5i      0.004491428599245714-0.0054890196179038665i
-0.014368737474949898     0                        0.0015                   0.005821548828507098-0.006881740094396686i        -1.9491198879160326E-5+2.2996736458220912E-5i     0.005033813493057571-0.006138819088789204i
-0.014248496993987975     0                        0.0015                   0.005766950184102531-0.0068177822096571125i       -1.5799591421940653E-5+1.8596134033599496E-5i     0.005576198386869422-0.006788618559674513i
-0.014128256513026051     0                        0.0015                   0.005712351539697956-0.006753824324917536i        -1.2107983964717347E-5+1.4195531608973905E-5i     0.006118583280681289-0.007438418030559835i
-0.014008016032064127     0                        0.0015                   0.00505762835580762-0.005972571222571443i         3.593027002662182E-6-4.2730187112537425E-6i       0.0055402480636144455-0.00674817904593385i
-0.013887775551102204     0                        0.0015                   0.004941736702362595-0.0058364465635723515i       4.050473307896907E-6-4.929174502446381E-6i        0.00569288893379952-0.0069335384970436184i
-0.01376753507014028      0                        0.0015                   0.0048258062865791755-0.005700275313526828i       4.511995567120671E-6-5.590276812170278E-6i        0.005845542441748428-0.007118913294754064i
-0.013647294589178356     0                        0.0015                   0.004709837101046215-0.005564057463529125i        4.977594554970066E-6-6.2563265803650754E-6i       0.0059982085898799276-0.0073043034420023885i
-0.013527054108216433     0                        0.0015                   0.004593829138350479-0.005427793004671023i        5.447271046311728E-6-6.927324747249596E-6i        0.006150887380613162-0.007489708941726286i
-0.013406813627254509     0                        0.0015                   0.003982116360615006-0.004699519591353558i        -7.3472160494582675E-6+8.293716338406924E-6i      0.006927882916274226-0.008420035972132624i
-0.013286573146292585     0                        0.0015                   0.0037284009762598488-0.004398607439193256i       8.024885968812633E-7-1.2673755744284687E-6i       0.006915773601155567-0.008407097828406991i
-0.013166332665330661     0                        0.0015                   0.003478473998855093-0.00410222295962916i         6.993467930474918E-6-8.51363521391015E-6i         0.006904620645722822-0.008395192952450191i
-0.013046092184368738     0                        0.0015                   0.0032100275525558004-0.003783680634736558i       1.3780984313982447E-5-1.659112879888458E-5i       0.0070239358777334695-0.00853944358997229i
-0.012925851703406814     0                        0.0015                   0.0029842878892758174-0.00351624332592914i        -3.7154973094302365E-6+4.228532144837094E-6i      0.006959659087777644-0.008464260634473817i
-0.01280561122244489      0                        0.0015                   0.0027585482259958366-0.003248806017121715i       -2.121197893284292E-5+2.5048193088553564E-5i      0.006895382297821825-0.008389077678975357i
-0.012685370741482967     0                        0.0015                   0.002560253310641034-0.0030141348047015197i       -1.8307646633840616E-5+2.145281054569039E-5i      0.006999891673752069-0.008515080712024095i
-0.012565130260521043     0                        0.0015                   0.0023628791652383-0.0027806495508056793i         -5.684173459815679E-6+6.357249419524334E-6i       0.006920605783423832-0.008421599372933745i
-0.01244488977955912      0                        0.0015                   0.002165505019835567-0.0025471642969098363i       6.9392997142075225E-6-8.738311706640856E-6i       0.006841319893095595-0.008328118033843384i
-0.012324649298597196     0                        0.0015                   0.002068871920453297-0.0024348338772574377i       1.820700312115623E-6-2.2557838394755836E-6i       0.006995875543289864-0.008515595104769838i
-0.012204408817635272     0                        0.0015                   0.0019323878379063813-0.0022744672012095708i      7.747832151995537E-7-1.0223303650168554E-6i       0.0069547797489010665-0.008466894778683587i
-0.012084168336673348     0                        0.0015                   0.0017959037553594683-0.002114100525161709i       -2.7113388171868397E-7+2.1112310944219805E-7i     0.006913683954512271-0.008418194452597342i
