% Model,FEA_current_excit.mph
% Version,COMSOL 5.1.0.145
% Date,"Jun 24 2022, 17:33"
% Dimension,2
% Nodes,1
% Expressions,200
% Description,"Time, Current density, phi component"
% Length unit,m
% r,z,t (s) @ t=0,mf.Jphi (A/m^2) @ t=0,t (s) @ t=2.0202E-5,mf.Jphi (A/m^2) @ t=2.0202E-5,t (s) @ t=4.0404E-5,mf.Jphi (A/m^2) @ t=4.0404E-5,t (s) @ t=6.0606E-5,mf.Jphi (A/m^2) @ t=6.0606E-5,t (s) @ t=8.0808E-5,mf.Jphi (A/m^2) @ t=8.0808E-5,t (s) @ t=1.0101E-4,mf.Jphi (A/m^2) @ t=1.0101E-4,t (s) @ t=1.2121E-4,mf.Jphi (A/m^2) @ t=1.2121E-4,t (s) @ t=1.4141E-4,mf.Jphi (A/m^2) @ t=1.4141E-4,t (s) @ t=1.6162E-4,mf.Jphi (A/m^2) @ t=1.6162E-4,t (s) @ t=1.8182E-4,mf.Jphi (A/m^2) @ t=1.8182E-4,t (s) @ t=2.0202E-4,mf.Jphi (A/m^2) @ t=2.0202E-4,t (s) @ t=2.2222E-4,mf.Jphi (A/m^2) @ t=2.2222E-4,t (s) @ t=2.4242E-4,mf.Jphi (A/m^2) @ t=2.4242E-4,t (s) @ t=2.6263E-4,mf.Jphi (A/m^2) @ t=2.6263E-4,t (s) @ t=2.8283E-4,mf.Jphi (A/m^2) @ t=2.8283E-4,t (s) @ t=3.0303E-4,mf.Jphi (A/m^2) @ t=3.0303E-4,t (s) @ t=3.2323E-4,mf.Jphi (A/m^2) @ t=3.2323E-4,t (s) @ t=3.4343E-4,mf.Jphi (A/m^2) @ t=3.4343E-4,t (s) @ t=3.6364E-4,mf.Jphi (A/m^2) @ t=3.6364E-4,t (s) @ t=3.8384E-4,mf.Jphi (A/m^2) @ t=3.8384E-4,t (s) @ t=4.0404E-4,mf.Jphi (A/m^2) @ t=4.0404E-4,t (s) @ t=4.2424E-4,mf.Jphi (A/m^2) @ t=4.2424E-4,t (s) @ t=4.4444E-4,mf.Jphi (A/m^2) @ t=4.4444E-4,t (s) @ t=4.6465E-4,mf.Jphi (A/m^2) @ t=4.6465E-4,t (s) @ t=4.8485E-4,mf.Jphi (A/m^2) @ t=4.8485E-4,t (s) @ t=5.0505E-4,mf.Jphi (A/m^2) @ t=5.0505E-4,t (s) @ t=5.2525E-4,mf.Jphi (A/m^2) @ t=5.2525E-4,t (s) @ t=5.4545E-4,mf.Jphi (A/m^2) @ t=5.4545E-4,t (s) @ t=5.6566E-4,mf.Jphi (A/m^2) @ t=5.6566E-4,t (s) @ t=5.8586E-4,mf.Jphi (A/m^2) @ t=5.8586E-4,t (s) @ t=6.0606E-4,mf.Jphi (A/m^2) @ t=6.0606E-4,t (s) @ t=6.2626E-4,mf.Jphi (A/m^2) @ t=6.2626E-4,t (s) @ t=6.4646E-4,mf.Jphi (A/m^2) @ t=6.4646E-4,t (s) @ t=6.6667E-4,mf.Jphi (A/m^2) @ t=6.6667E-4,t (s) @ t=6.8687E-4,mf.Jphi (A/m^2) @ t=6.8687E-4,t (s) @ t=7.0707E-4,mf.Jphi (A/m^2) @ t=7.0707E-4,t (s) @ t=7.2727E-4,mf.Jphi (A/m^2) @ t=7.2727E-4,t (s) @ t=7.4747E-4,mf.Jphi (A/m^2) @ t=7.4747E-4,t (s) @ t=7.6768E-4,mf.Jphi (A/m^2) @ t=7.6768E-4,t (s) @ t=7.8788E-4,mf.Jphi (A/m^2) @ t=7.8788E-4,t (s) @ t=8.0808E-4,mf.Jphi (A/m^2) @ t=8.0808E-4,t (s) @ t=8.2828E-4,mf.Jphi (A/m^2) @ t=8.2828E-4,t (s) @ t=8.4848E-4,mf.Jphi (A/m^2) @ t=8.4848E-4,t (s) @ t=8.6869E-4,mf.Jphi (A/m^2) @ t=8.6869E-4,t (s) @ t=8.8889E-4,mf.Jphi (A/m^2) @ t=8.8889E-4,t (s) @ t=9.0909E-4,mf.Jphi (A/m^2) @ t=9.0909E-4,t (s) @ t=9.2929E-4,mf.Jphi (A/m^2) @ t=9.2929E-4,t (s) @ t=9.4949E-4,mf.Jphi (A/m^2) @ t=9.4949E-4,t (s) @ t=9.697E-4,mf.Jphi (A/m^2) @ t=9.697E-4,t (s) @ t=9.899E-4,mf.Jphi (A/m^2) @ t=9.899E-4,t (s) @ t=0.0010101,mf.Jphi (A/m^2) @ t=0.0010101,t (s) @ t=0.0010303,mf.Jphi (A/m^2) @ t=0.0010303,t (s) @ t=0.0010505,mf.Jphi (A/m^2) @ t=0.0010505,t (s) @ t=0.0010707,mf.Jphi (A/m^2) @ t=0.0010707,t (s) @ t=0.0010909,mf.Jphi (A/m^2) @ t=0.0010909,t (s) @ t=0.0011111,mf.Jphi (A/m^2) @ t=0.0011111,t (s) @ t=0.0011313,mf.Jphi (A/m^2) @ t=0.0011313,t (s) @ t=0.0011515,mf.Jphi (A/m^2) @ t=0.0011515,t (s) @ t=0.0011717,mf.Jphi (A/m^2) @ t=0.0011717,t (s) @ t=0.0011919,mf.Jphi (A/m^2) @ t=0.0011919,t (s) @ t=0.0012121,mf.Jphi (A/m^2) @ t=0.0012121,t (s) @ t=0.0012323,mf.Jphi (A/m^2) @ t=0.0012323,t (s) @ t=0.0012525,mf.Jphi (A/m^2) @ t=0.0012525,t (s) @ t=0.0012727,mf.Jphi (A/m^2) @ t=0.0012727,t (s) @ t=0.0012929,mf.Jphi (A/m^2) @ t=0.0012929,t (s) @ t=0.0013131,mf.Jphi (A/m^2) @ t=0.0013131,t (s) @ t=0.0013333,mf.Jphi (A/m^2) @ t=0.0013333,t (s) @ t=0.0013535,mf.Jphi (A/m^2) @ t=0.0013535,t (s) @ t=0.0013737,mf.Jphi (A/m^2) @ t=0.0013737,t (s) @ t=0.0013939,mf.Jphi (A/m^2) @ t=0.0013939,t (s) @ t=0.0014141,mf.Jphi (A/m^2) @ t=0.0014141,t (s) @ t=0.0014343,mf.Jphi (A/m^2) @ t=0.0014343,t (s) @ t=0.0014545,mf.Jphi (A/m^2) @ t=0.0014545,t (s) @ t=0.0014747,mf.Jphi (A/m^2) @ t=0.0014747,t (s) @ t=0.0014949,mf.Jphi (A/m^2) @ t=0.0014949,t (s) @ t=0.0015152,mf.Jphi (A/m^2) @ t=0.0015152,t (s) @ t=0.0015354,mf.Jphi (A/m^2) @ t=0.0015354,t (s) @ t=0.0015556,mf.Jphi (A/m^2) @ t=0.0015556,t (s) @ t=0.0015758,mf.Jphi (A/m^2) @ t=0.0015758,t (s) @ t=0.001596,mf.Jphi (A/m^2) @ t=0.001596,t (s) @ t=0.0016162,mf.Jphi (A/m^2) @ t=0.0016162,t (s) @ t=0.0016364,mf.Jphi (A/m^2) @ t=0.0016364,t (s) @ t=0.0016566,mf.Jphi (A/m^2) @ t=0.0016566,t (s) @ t=0.0016768,mf.Jphi (A/m^2) @ t=0.0016768,t (s) @ t=0.001697,mf.Jphi (A/m^2) @ t=0.001697,t (s) @ t=0.0017172,mf.Jphi (A/m^2) @ t=0.0017172,t (s) @ t=0.0017374,mf.Jphi (A/m^2) @ t=0.0017374,t (s) @ t=0.0017576,mf.Jphi (A/m^2) @ t=0.0017576,t (s) @ t=0.0017778,mf.Jphi (A/m^2) @ t=0.0017778,t (s) @ t=0.001798,mf.Jphi (A/m^2) @ t=0.001798,t (s) @ t=0.0018182,mf.Jphi (A/m^2) @ t=0.0018182,t (s) @ t=0.0018384,mf.Jphi (A/m^2) @ t=0.0018384,t (s) @ t=0.0018586,mf.Jphi (A/m^2) @ t=0.0018586,t (s) @ t=0.0018788,mf.Jphi (A/m^2) @ t=0.0018788,t (s) @ t=0.001899,mf.Jphi (A/m^2) @ t=0.001899,t (s) @ t=0.0019192,mf.Jphi (A/m^2) @ t=0.0019192,t (s) @ t=0.0019394,mf.Jphi (A/m^2) @ t=0.0019394,t (s) @ t=0.0019596,mf.Jphi (A/m^2) @ t=0.0019596,t (s) @ t=0.0019798,mf.Jphi (A/m^2) @ t=0.0019798,t (s) @ t=0.002,mf.Jphi (A/m^2) @ t=0.002
0.0045,-3.0E-4,0,0,2.0202020202020203E-5,-26062.312211107495,4.0404040404040405E-5,-29052.694126637707,6.060606060606061E-5,-30714.390501609952,8.080808080808081E-5,-31621.623114052545,1.0101010101010101E-4,-31875.7113278784,1.2121212121212122E-4,-31978.446481529543,1.414141414141414E-4,-31796.49333179573,1.6161616161616162E-4,-31376.772172982022,1.8181818181818183E-4,-30783.54375495086,2.0202020202020202E-4,-29957.09883850196,2.2222222222222223E-4,-28948.369125712747,2.4242424242424245E-4,-27781.52353300297,2.6262626262626266E-4,-26479.450005410014,2.828282828282828E-4,-25049.313436896726,3.0303030303030303E-4,-23501.08391020793,3.2323232323232324E-4,-21841.610825526222,3.4343434343434346E-4,-20085.352556751415,3.6363636363636367E-4,-18236.88839603305,3.8383838383838383E-4,-16305.261140102057,4.0404040404040404E-4,-14299.000149580455,4.2424242424242425E-4,-12230.229566375956,4.4444444444444447E-4,-10105.822492873025,4.646464646464647E-4,-7932.713669597112,4.848484848484849E-4,-5722.025994256202,5.05050505050505E-4,-3486.6046994152343,5.252525252525253E-4,-1228.6074685407639,5.454545454545455E-4,1033.8166486987031,5.656565656565656E-4,3295.590040070327,5.858585858585859E-4,5546.345793922166,6.060606060606061E-4,7776.159104147992,6.262626262626263E-4,9979.541445131208,6.464646464646465E-4,12143.405535029658,6.666666666666666E-4,14262.06482227516,6.868686868686869E-4,16325.046360527254,7.070707070707071E-4,18325.69932179901,7.272727272727273E-4,20251.53543196048,7.474747474747475E-4,22099.325227465582,7.676767676767677E-4,23856.915866644315,7.878787878787879E-4,25523.930469961775,8.080808080808081E-4,27084.577367903956,8.282828282828283E-4,28539.373973140067,8.484848484848485E-4,29880.285107204665,8.686868686868687E-4,31104.105748724593,8.888888888888889E-4,32201.21067658596,9.090909090909091E-4,33168.46766582725,9.292929292929294E-4,34005.549903952844,9.494949494949495E-4,34705.50195462222,9.696969696969698E-4,35265.605100359826,9.8989898989899E-4,35684.21248496984,0.00101010101010101,35960.97133074321,0.0010303030303030303,36093.9647753427,0.0010505050505050506,36078.789955516164,0.0010707070707070708,35919.85503927419,0.001090909090909091,35620.892403608676,0.0011111111111111111,35174.9401804667,0.0011313131313131313,34587.07192655063,0.0011515151515151516,33864.311146031,0.0011717171717171718,33000.96378247153,0.001191919191919192,32009.5855236858,0.0012121212121212121,30885.762471417813,0.0012323232323232323,29640.374138164025,0.0012525252525252527,28274.828450367975,0.0012727272727272728,26795.70526999971,0.001292929292929293,25208.635855627283,0.0013131313131313131,23520.75290343244,0.0013333333333333333,21738.030674473244,0.0013535353535353537,19868.34262935566,0.0013737373737373738,17901.150691911793,0.001393939393939394,15880.346968329955,0.0014141414141414141,13800.967376821454,0.0014343434343434343,11664.356743272368,0.0014545454545454547,9485.742183670693,0.0014747474747474748,7259.2363646879085,0.001494949494949495,5002.102072033494,0.0015151515151515152,2725.94716117739,0.0015353535353535353,440.1775598850746,0.0015555555555555557,-1847.6823982829455,0.0015757575757575758,-4127.459925259697,0.001595959595959596,-6391.27714336184,0.0016161616161616162,-8622.776613014203,0.0016363636363636363,-10823.943742575331,0.0016565656565656567,-12983.741436649992,0.0016767676767676769,-15088.69961325516,0.001696969696969697,-17144.560345995327,0.0017171717171717172,-19123.696000464024,0.0017373737373737373,-21021.662055064895,0.0017575757575757577,-22835.515678169308,0.0017777777777777779,-24558.085873839133,0.001797979797979798,-26161.913030288775,0.0018181818181818182,-27681.85295200979,0.0018383838383838383,-29093.194968174674,0.0018585858585858587,-30386.340227979395,0.0018787878787878789,-31571.48179903684,0.001898989898989899,-32612.45277793831,0.0019191919191919192,-33516.14181480247,0.0019393939393939396,-34289.768456422265,0.0019595959595959597,-34923.196395691586,0.00197979797979798,-35394.60509827443,0.002,-35751.62473810514
