% Model,FEA.mph
% Version,COMSOL 5.1.0.145
% Date,"Jun 24 2022, 17:25"
% Dimension,2
% Nodes,1
% Expressions,200
% Description,"Time, Current density, phi component"
% Length unit,m
% r,z,t (s) @ t=0,mf.Jphi (A/m^2) @ t=0,t (s) @ t=5.0505E-5,mf.Jphi (A/m^2) @ t=5.0505E-5,t (s) @ t=1.0101E-4,mf.Jphi (A/m^2) @ t=1.0101E-4,t (s) @ t=1.5152E-4,mf.Jphi (A/m^2) @ t=1.5152E-4,t (s) @ t=2.0202E-4,mf.Jphi (A/m^2) @ t=2.0202E-4,t (s) @ t=2.5253E-4,mf.Jphi (A/m^2) @ t=2.5253E-4,t (s) @ t=3.0303E-4,mf.Jphi (A/m^2) @ t=3.0303E-4,t (s) @ t=3.5354E-4,mf.Jphi (A/m^2) @ t=3.5354E-4,t (s) @ t=4.0404E-4,mf.Jphi (A/m^2) @ t=4.0404E-4,t (s) @ t=4.5455E-4,mf.Jphi (A/m^2) @ t=4.5455E-4,t (s) @ t=5.0505E-4,mf.Jphi (A/m^2) @ t=5.0505E-4,t (s) @ t=5.5556E-4,mf.Jphi (A/m^2) @ t=5.5556E-4,t (s) @ t=6.0606E-4,mf.Jphi (A/m^2) @ t=6.0606E-4,t (s) @ t=6.5657E-4,mf.Jphi (A/m^2) @ t=6.5657E-4,t (s) @ t=7.0707E-4,mf.Jphi (A/m^2) @ t=7.0707E-4,t (s) @ t=7.5758E-4,mf.Jphi (A/m^2) @ t=7.5758E-4,t (s) @ t=8.0808E-4,mf.Jphi (A/m^2) @ t=8.0808E-4,t (s) @ t=8.5859E-4,mf.Jphi (A/m^2) @ t=8.5859E-4,t (s) @ t=9.0909E-4,mf.Jphi (A/m^2) @ t=9.0909E-4,t (s) @ t=9.596E-4,mf.Jphi (A/m^2) @ t=9.596E-4,t (s) @ t=0.0010101,mf.Jphi (A/m^2) @ t=0.0010101,t (s) @ t=0.0010606,mf.Jphi (A/m^2) @ t=0.0010606,t (s) @ t=0.0011111,mf.Jphi (A/m^2) @ t=0.0011111,t (s) @ t=0.0011616,mf.Jphi (A/m^2) @ t=0.0011616,t (s) @ t=0.0012121,mf.Jphi (A/m^2) @ t=0.0012121,t (s) @ t=0.0012626,mf.Jphi (A/m^2) @ t=0.0012626,t (s) @ t=0.0013131,mf.Jphi (A/m^2) @ t=0.0013131,t (s) @ t=0.0013636,mf.Jphi (A/m^2) @ t=0.0013636,t (s) @ t=0.0014141,mf.Jphi (A/m^2) @ t=0.0014141,t (s) @ t=0.0014646,mf.Jphi (A/m^2) @ t=0.0014646,t (s) @ t=0.0015152,mf.Jphi (A/m^2) @ t=0.0015152,t (s) @ t=0.0015657,mf.Jphi (A/m^2) @ t=0.0015657,t (s) @ t=0.0016162,mf.Jphi (A/m^2) @ t=0.0016162,t (s) @ t=0.0016667,mf.Jphi (A/m^2) @ t=0.0016667,t (s) @ t=0.0017172,mf.Jphi (A/m^2) @ t=0.0017172,t (s) @ t=0.0017677,mf.Jphi (A/m^2) @ t=0.0017677,t (s) @ t=0.0018182,mf.Jphi (A/m^2) @ t=0.0018182,t (s) @ t=0.0018687,mf.Jphi (A/m^2) @ t=0.0018687,t (s) @ t=0.0019192,mf.Jphi (A/m^2) @ t=0.0019192,t (s) @ t=0.0019697,mf.Jphi (A/m^2) @ t=0.0019697,t (s) @ t=0.0020202,mf.Jphi (A/m^2) @ t=0.0020202,t (s) @ t=0.0020707,mf.Jphi (A/m^2) @ t=0.0020707,t (s) @ t=0.0021212,mf.Jphi (A/m^2) @ t=0.0021212,t (s) @ t=0.0021717,mf.Jphi (A/m^2) @ t=0.0021717,t (s) @ t=0.0022222,mf.Jphi (A/m^2) @ t=0.0022222,t (s) @ t=0.0022727,mf.Jphi (A/m^2) @ t=0.0022727,t (s) @ t=0.0023232,mf.Jphi (A/m^2) @ t=0.0023232,t (s) @ t=0.0023737,mf.Jphi (A/m^2) @ t=0.0023737,t (s) @ t=0.0024242,mf.Jphi (A/m^2) @ t=0.0024242,t (s) @ t=0.0024747,mf.Jphi (A/m^2) @ t=0.0024747,t (s) @ t=0.0025253,mf.Jphi (A/m^2) @ t=0.0025253,t (s) @ t=0.0025758,mf.Jphi (A/m^2) @ t=0.0025758,t (s) @ t=0.0026263,mf.Jphi (A/m^2) @ t=0.0026263,t (s) @ t=0.0026768,mf.Jphi (A/m^2) @ t=0.0026768,t (s) @ t=0.0027273,mf.Jphi (A/m^2) @ t=0.0027273,t (s) @ t=0.0027778,mf.Jphi (A/m^2) @ t=0.0027778,t (s) @ t=0.0028283,mf.Jphi (A/m^2) @ t=0.0028283,t (s) @ t=0.0028788,mf.Jphi (A/m^2) @ t=0.0028788,t (s) @ t=0.0029293,mf.Jphi (A/m^2) @ t=0.0029293,t (s) @ t=0.0029798,mf.Jphi (A/m^2) @ t=0.0029798,t (s) @ t=0.0030303,mf.Jphi (A/m^2) @ t=0.0030303,t (s) @ t=0.0030808,mf.Jphi (A/m^2) @ t=0.0030808,t (s) @ t=0.0031313,mf.Jphi (A/m^2) @ t=0.0031313,t (s) @ t=0.0031818,mf.Jphi (A/m^2) @ t=0.0031818,t (s) @ t=0.0032323,mf.Jphi (A/m^2) @ t=0.0032323,t (s) @ t=0.0032828,mf.Jphi (A/m^2) @ t=0.0032828,t (s) @ t=0.0033333,mf.Jphi (A/m^2) @ t=0.0033333,t (s) @ t=0.0033838,mf.Jphi (A/m^2) @ t=0.0033838,t (s) @ t=0.0034343,mf.Jphi (A/m^2) @ t=0.0034343,t (s) @ t=0.0034848,mf.Jphi (A/m^2) @ t=0.0034848,t (s) @ t=0.0035354,mf.Jphi (A/m^2) @ t=0.0035354,t (s) @ t=0.0035859,mf.Jphi (A/m^2) @ t=0.0035859,t (s) @ t=0.0036364,mf.Jphi (A/m^2) @ t=0.0036364,t (s) @ t=0.0036869,mf.Jphi (A/m^2) @ t=0.0036869,t (s) @ t=0.0037374,mf.Jphi (A/m^2) @ t=0.0037374,t (s) @ t=0.0037879,mf.Jphi (A/m^2) @ t=0.0037879,t (s) @ t=0.0038384,mf.Jphi (A/m^2) @ t=0.0038384,t (s) @ t=0.0038889,mf.Jphi (A/m^2) @ t=0.0038889,t (s) @ t=0.0039394,mf.Jphi (A/m^2) @ t=0.0039394,t (s) @ t=0.0039899,mf.Jphi (A/m^2) @ t=0.0039899,t (s) @ t=0.0040404,mf.Jphi (A/m^2) @ t=0.0040404,t (s) @ t=0.0040909,mf.Jphi (A/m^2) @ t=0.0040909,t (s) @ t=0.0041414,mf.Jphi (A/m^2) @ t=0.0041414,t (s) @ t=0.0041919,mf.Jphi (A/m^2) @ t=0.0041919,t (s) @ t=0.0042424,mf.Jphi (A/m^2) @ t=0.0042424,t (s) @ t=0.0042929,mf.Jphi (A/m^2) @ t=0.0042929,t (s) @ t=0.0043434,mf.Jphi (A/m^2) @ t=0.0043434,t (s) @ t=0.0043939,mf.Jphi (A/m^2) @ t=0.0043939,t (s) @ t=0.0044444,mf.Jphi (A/m^2) @ t=0.0044444,t (s) @ t=0.0044949,mf.Jphi (A/m^2) @ t=0.0044949,t (s) @ t=0.0045455,mf.Jphi (A/m^2) @ t=0.0045455,t (s) @ t=0.004596,mf.Jphi (A/m^2) @ t=0.004596,t (s) @ t=0.0046465,mf.Jphi (A/m^2) @ t=0.0046465,t (s) @ t=0.004697,mf.Jphi (A/m^2) @ t=0.004697,t (s) @ t=0.0047475,mf.Jphi (A/m^2) @ t=0.0047475,t (s) @ t=0.004798,mf.Jphi (A/m^2) @ t=0.004798,t (s) @ t=0.0048485,mf.Jphi (A/m^2) @ t=0.0048485,t (s) @ t=0.004899,mf.Jphi (A/m^2) @ t=0.004899,t (s) @ t=0.0049495,mf.Jphi (A/m^2) @ t=0.0049495,t (s) @ t=0.005,mf.Jphi (A/m^2) @ t=0.005
0.0045,-3.0E-4,0,-13.734314412054504,5.0505050505050505E-5,-204945.38466135244,1.0101010101010101E-4,-147937.59872439643,1.5151515151515152E-4,-100204.48338239548,2.0202020202020202E-4,-66200.39088154049,2.525252525252525E-4,-44083.74530890203,3.0303030303030303E-4,-29987.770955976528,3.5353535353535354E-4,-20850.342465796064,4.0404040404040404E-4,-14715.47188648174,4.5454545454545455E-4,-10509.288389897174,5.05050505050505E-4,-7640.4561407556275,5.555555555555556E-4,-5601.370842272285,6.060606060606061E-4,-4161.1840163656,6.565656565656566E-4,-3126.2679701196635,7.070707070707071E-4,-2398.555865640384,7.575757575757576E-4,-1878.3604973781178,8.080808080808081E-4,-1496.865215979551,8.585858585858586E-4,-1205.6230302138722,9.090909090909091E-4,-982.1677570403489,9.595959595959596E-4,-805.8062887160778,0.00101010101010101,-670.4304542619886,0.0010606060606060605,-557.912045449533,0.0011111111111111111,-466.89160318628115,0.0011616161616161617,-391.2805701446715,0.0012121212121212121,-329.03336256843727,0.0012626262626262625,-277.45223652700463,0.0013131313131313131,-234.5602801746374,0.0013636363636363637,-198.63749411019685,0.0014141414141414141,-168.4260532735357,0.0014646464646464645,-142.9263044115012,0.0015151515151515152,-121.47847630324922,0.0015656565656565658,-103.32867932007728,0.0016161616161616162,-87.99959618851581,0.0016666666666666666,-74.97657119362887,0.0017171717171717172,-63.91232044427577,0.0017676767676767678,-54.505063599953985,0.0018181818181818182,-46.53214565289923,0.0018686868686868686,-39.764869627033285,0.0019191919191919192,-33.9845009434469,0.00196969696969697,-29.044975689721042,0.00202020202020202,-24.85862150986844,0.0020707070707070706,-21.279387951542443,0.002121212121212121,-18.202464629669315,0.002171717171717172,-15.608057559273965,0.0022222222222222222,-13.398300900945188,0.0022727272727272726,-11.450705654349163,0.0023232323232323234,-9.819538599436715,0.002373737373737374,-8.481844300023475,0.0024242424242424242,-7.238755100748316,0.0024747474747474746,-6.164316040109544,0.002525252525252525,-5.402125450469888,0.002575757575757576,-4.634827940239222,0.0026262626262626263,-3.8774036194139794,0.0026767676767676767,-3.391871031957952,0.0027272727272727275,-2.968781259961054,0.002777777777777778,-2.485379957427719,0.0028282828282828283,-2.1391274916333445,0.0028787878787878787,-1.891961665019248,0.002929292929292929,-1.6013325384259924,0.00297979797979798,-1.3720091690532672,0.0030303030303030303,202640.54690497837,0.0030808080808080807,168827.76158330994,0.0031313131313131315,120380.80541770469,0.003181818181818182,80972.99059394214,0.0032323232323232323,53695.3497272033,0.0032828282828282827,36266.149469565484,0.003333333333333333,24556.374618995673,0.003383838383838384,17123.133519766303,0.0034343434343434343,12162.412798727457,0.0034848484848484847,8709.395050803594,0.0035353535353535356,6300.6421328902625,0.003585858585858586,4603.254589604612,0.0036363636363636364,3450.032288486813,0.0036868686868686868,2649.269835189533,0.003737373737373737,2069.316273127782,0.003787878787878788,1637.3758833554566,0.0038383838383838384,1312.6636763817255,0.0038888888888888888,1065.7684675830217,0.00393939393939394,876.7243158978744,0.00398989898989899,726.6352765958155,0.00404040404040404,603.7667575150945,0.004090909090909091,502.4052855619515,0.004141414141414141,420.5579164031293,0.004191919191919192,353.87366766846554,0.004242424242424242,298.62951423828434,0.004292929292929293,252.3701562317153,0.004343434343434344,213.6381857215939,0.004393939393939394,181.0368190561331,0.0044444444444444444,153.58956542880054,0.004494949494949495,130.44831661104442,0.004545454545454545,110.90658078270708,0.004595959595959596,94.37674991682938,0.004646464646464647,80.36644748115343,0.004696969696969697,68.4870633685645,0.004747474747474748,58.40965113452872,0.004797979797979798,49.850683554049404,0.0048484848484848485,42.5705840499941,0.004898989898989899,36.37220912535887,0.004949494949494949,31.092699668516754,0.005,26.594053821811126
