% Model,FEA.mph
% Version,COMSOL 5.1.0.145
% Date,"Jun 24 2022, 17:25"
% Dimension,2
% Nodes,1
% Expressions,300
% Description,"Time, Magnetic flux density, r component, Magnetic flux density, z component"
% Length unit,m
% r,z,t (s) @ t=0,mf.Br (T) @ t=0,mf.Bz (T) @ t=0,t (s) @ t=5.0505E-5,mf.Br (T) @ t=5.0505E-5,mf.Bz (T) @ t=5.0505E-5,t (s) @ t=1.0101E-4,mf.Br (T) @ t=1.0101E-4,mf.Bz (T) @ t=1.0101E-4,t (s) @ t=1.5152E-4,mf.Br (T) @ t=1.5152E-4,mf.Bz (T) @ t=1.5152E-4,t (s) @ t=2.0202E-4,mf.Br (T) @ t=2.0202E-4,mf.Bz (T) @ t=2.0202E-4,t (s) @ t=2.5253E-4,mf.Br (T) @ t=2.5253E-4,mf.Bz (T) @ t=2.5253E-4,t (s) @ t=3.0303E-4,mf.Br (T) @ t=3.0303E-4,mf.Bz (T) @ t=3.0303E-4,t (s) @ t=3.5354E-4,mf.Br (T) @ t=3.5354E-4,mf.Bz (T) @ t=3.5354E-4,t (s) @ t=4.0404E-4,mf.Br (T) @ t=4.0404E-4,mf.Bz (T) @ t=4.0404E-4,t (s) @ t=4.5455E-4,mf.Br (T) @ t=4.5455E-4,mf.Bz (T) @ t=4.5455E-4,t (s) @ t=5.0505E-4,mf.Br (T) @ t=5.0505E-4,mf.Bz (T) @ t=5.0505E-4,t (s) @ t=5.5556E-4,mf.Br (T) @ t=5.5556E-4,mf.Bz (T) @ t=5.5556E-4,t (s) @ t=6.0606E-4,mf.Br (T) @ t=6.0606E-4,mf.Bz (T) @ t=6.0606E-4,t (s) @ t=6.5657E-4,mf.Br (T) @ t=6.5657E-4,mf.Bz (T) @ t=6.5657E-4,t (s) @ t=7.0707E-4,mf.Br (T) @ t=7.0707E-4,mf.Bz (T) @ t=7.0707E-4,t (s) @ t=7.5758E-4,mf.Br (T) @ t=7.5758E-4,mf.Bz (T) @ t=7.5758E-4,t (s) @ t=8.0808E-4,mf.Br (T) @ t=8.0808E-4,mf.Bz (T) @ t=8.0808E-4,t (s) @ t=8.5859E-4,mf.Br (T) @ t=8.5859E-4,mf.Bz (T) @ t=8.5859E-4,t (s) @ t=9.0909E-4,mf.Br (T) @ t=9.0909E-4,mf.Bz (T) @ t=9.0909E-4,t (s) @ t=9.596E-4,mf.Br (T) @ t=9.596E-4,mf.Bz (T) @ t=9.596E-4,t (s) @ t=0.0010101,mf.Br (T) @ t=0.0010101,mf.Bz (T) @ t=0.0010101,t (s) @ t=0.0010606,mf.Br (T) @ t=0.0010606,mf.Bz (T) @ t=0.0010606,t (s) @ t=0.0011111,mf.Br (T) @ t=0.0011111,mf.Bz (T) @ t=0.0011111,t (s) @ t=0.0011616,mf.Br (T) @ t=0.0011616,mf.Bz (T) @ t=0.0011616,t (s) @ t=0.0012121,mf.Br (T) @ t=0.0012121,mf.Bz (T) @ t=0.0012121,t (s) @ t=0.0012626,mf.Br (T) @ t=0.0012626,mf.Bz (T) @ t=0.0012626,t (s) @ t=0.0013131,mf.Br (T) @ t=0.0013131,mf.Bz (T) @ t=0.0013131,t (s) @ t=0.0013636,mf.Br (T) @ t=0.0013636,mf.Bz (T) @ t=0.0013636,t (s) @ t=0.0014141,mf.Br (T) @ t=0.0014141,mf.Bz (T) @ t=0.0014141,t (s) @ t=0.0014646,mf.Br (T) @ t=0.0014646,mf.Bz (T) @ t=0.0014646,t (s) @ t=0.0015152,mf.Br (T) @ t=0.0015152,mf.Bz (T) @ t=0.0015152,t (s) @ t=0.0015657,mf.Br (T) @ t=0.0015657,mf.Bz (T) @ t=0.0015657,t (s) @ t=0.0016162,mf.Br (T) @ t=0.0016162,mf.Bz (T) @ t=0.0016162,t (s) @ t=0.0016667,mf.Br (T) @ t=0.0016667,mf.Bz (T) @ t=0.0016667,t (s) @ t=0.0017172,mf.Br (T) @ t=0.0017172,mf.Bz (T) @ t=0.0017172,t (s) @ t=0.0017677,mf.Br (T) @ t=0.0017677,mf.Bz (T) @ t=0.0017677,t (s) @ t=0.0018182,mf.Br (T) @ t=0.0018182,mf.Bz (T) @ t=0.0018182,t (s) @ t=0.0018687,mf.Br (T) @ t=0.0018687,mf.Bz (T) @ t=0.0018687,t (s) @ t=0.0019192,mf.Br (T) @ t=0.0019192,mf.Bz (T) @ t=0.0019192,t (s) @ t=0.0019697,mf.Br (T) @ t=0.0019697,mf.Bz (T) @ t=0.0019697,t (s) @ t=0.0020202,mf.Br (T) @ t=0.0020202,mf.Bz (T) @ t=0.0020202,t (s) @ t=0.0020707,mf.Br (T) @ t=0.0020707,mf.Bz (T) @ t=0.0020707,t (s) @ t=0.0021212,mf.Br (T) @ t=0.0021212,mf.Bz (T) @ t=0.0021212,t (s) @ t=0.0021717,mf.Br (T) @ t=0.0021717,mf.Bz (T) @ t=0.0021717,t (s) @ t=0.0022222,mf.Br (T) @ t=0.0022222,mf.Bz (T) @ t=0.0022222,t (s) @ t=0.0022727,mf.Br (T) @ t=0.0022727,mf.Bz (T) @ t=0.0022727,t (s) @ t=0.0023232,mf.Br (T) @ t=0.0023232,mf.Bz (T) @ t=0.0023232,t (s) @ t=0.0023737,mf.Br (T) @ t=0.0023737,mf.Bz (T) @ t=0.0023737,t (s) @ t=0.0024242,mf.Br (T) @ t=0.0024242,mf.Bz (T) @ t=0.0024242,t (s) @ t=0.0024747,mf.Br (T) @ t=0.0024747,mf.Bz (T) @ t=0.0024747,t (s) @ t=0.0025253,mf.Br (T) @ t=0.0025253,mf.Bz (T) @ t=0.0025253,t (s) @ t=0.0025758,mf.Br (T) @ t=0.0025758,mf.Bz (T) @ t=0.0025758,t (s) @ t=0.0026263,mf.Br (T) @ t=0.0026263,mf.Bz (T) @ t=0.0026263,t (s) @ t=0.0026768,mf.Br (T) @ t=0.0026768,mf.Bz (T) @ t=0.0026768,t (s) @ t=0.0027273,mf.Br (T) @ t=0.0027273,mf.Bz (T) @ t=0.0027273,t (s) @ t=0.0027778,mf.Br (T) @ t=0.0027778,mf.Bz (T) @ t=0.0027778,t (s) @ t=0.0028283,mf.Br (T) @ t=0.0028283,mf.Bz (T) @ t=0.0028283,t (s) @ t=0.0028788,mf.Br (T) @ t=0.0028788,mf.Bz (T) @ t=0.0028788,t (s) @ t=0.0029293,mf.Br (T) @ t=0.0029293,mf.Bz (T) @ t=0.0029293,t (s) @ t=0.0029798,mf.Br (T) @ t=0.0029798,mf.Bz (T) @ t=0.0029798,t (s) @ t=0.0030303,mf.Br (T) @ t=0.0030303,mf.Bz (T) @ t=0.0030303,t (s) @ t=0.0030808,mf.Br (T) @ t=0.0030808,mf.Bz (T) @ t=0.0030808,t (s) @ t=0.0031313,mf.Br (T) @ t=0.0031313,mf.Bz (T) @ t=0.0031313,t (s) @ t=0.0031818,mf.Br (T) @ t=0.0031818,mf.Bz (T) @ t=0.0031818,t (s) @ t=0.0032323,mf.Br (T) @ t=0.0032323,mf.Bz (T) @ t=0.0032323,t (s) @ t=0.0032828,mf.Br (T) @ t=0.0032828,mf.Bz (T) @ t=0.0032828,t (s) @ t=0.0033333,mf.Br (T) @ t=0.0033333,mf.Bz (T) @ t=0.0033333,t (s) @ t=0.0033838,mf.Br (T) @ t=0.0033838,mf.Bz (T) @ t=0.0033838,t (s) @ t=0.0034343,mf.Br (T) @ t=0.0034343,mf.Bz (T) @ t=0.0034343,t (s) @ t=0.0034848,mf.Br (T) @ t=0.0034848,mf.Bz (T) @ t=0.0034848,t (s) @ t=0.0035354,mf.Br (T) @ t=0.0035354,mf.Bz (T) @ t=0.0035354,t (s) @ t=0.0035859,mf.Br (T) @ t=0.0035859,mf.Bz (T) @ t=0.0035859,t (s) @ t=0.0036364,mf.Br (T) @ t=0.0036364,mf.Bz (T) @ t=0.0036364,t (s) @ t=0.0036869,mf.Br (T) @ t=0.0036869,mf.Bz (T) @ t=0.0036869,t (s) @ t=0.0037374,mf.Br (T) @ t=0.0037374,mf.Bz (T) @ t=0.0037374,t (s) @ t=0.0037879,mf.Br (T) @ t=0.0037879,mf.Bz (T) @ t=0.0037879,t (s) @ t=0.0038384,mf.Br (T) @ t=0.0038384,mf.Bz (T) @ t=0.0038384,t (s) @ t=0.0038889,mf.Br (T) @ t=0.0038889,mf.Bz (T) @ t=0.0038889,t (s) @ t=0.0039394,mf.Br (T) @ t=0.0039394,mf.Bz (T) @ t=0.0039394,t (s) @ t=0.0039899,mf.Br (T) @ t=0.0039899,mf.Bz (T) @ t=0.0039899,t (s) @ t=0.0040404,mf.Br (T) @ t=0.0040404,mf.Bz (T) @ t=0.0040404,t (s) @ t=0.0040909,mf.Br (T) @ t=0.0040909,mf.Bz (T) @ t=0.0040909,t (s) @ t=0.0041414,mf.Br (T) @ t=0.0041414,mf.Bz (T) @ t=0.0041414,t (s) @ t=0.0041919,mf.Br (T) @ t=0.0041919,mf.Bz (T) @ t=0.0041919,t (s) @ t=0.0042424,mf.Br (T) @ t=0.0042424,mf.Bz (T) @ t=0.0042424,t (s) @ t=0.0042929,mf.Br (T) @ t=0.0042929,mf.Bz (T) @ t=0.0042929,t (s) @ t=0.0043434,mf.Br (T) @ t=0.0043434,mf.Bz (T) @ t=0.0043434,t (s) @ t=0.0043939,mf.Br (T) @ t=0.0043939,mf.Bz (T) @ t=0.0043939,t (s) @ t=0.0044444,mf.Br (T) @ t=0.0044444,mf.Bz (T) @ t=0.0044444,t (s) @ t=0.0044949,mf.Br (T) @ t=0.0044949,mf.Bz (T) @ t=0.0044949,t (s) @ t=0.0045455,mf.Br (T) @ t=0.0045455,mf.Bz (T) @ t=0.0045455,t (s) @ t=0.004596,mf.Br (T) @ t=0.004596,mf.Bz (T) @ t=0.004596,t (s) @ t=0.0046465,mf.Br (T) @ t=0.0046465,mf.Bz (T) @ t=0.0046465,t (s) @ t=0.004697,mf.Br (T) @ t=0.004697,mf.Bz (T) @ t=0.004697,t (s) @ t=0.0047475,mf.Br (T) @ t=0.0047475,mf.Bz (T) @ t=0.0047475,t (s) @ t=0.004798,mf.Br (T) @ t=0.004798,mf.Bz (T) @ t=0.004798,t (s) @ t=0.0048485,mf.Br (T) @ t=0.0048485,mf.Bz (T) @ t=0.0048485,t (s) @ t=0.004899,mf.Br (T) @ t=0.004899,mf.Bz (T) @ t=0.004899,t (s) @ t=0.0049495,mf.Br (T) @ t=0.0049495,mf.Bz (T) @ t=0.0049495,t (s) @ t=0.005,mf.Br (T) @ t=0.005,mf.Bz (T) @ t=0.005
0,0.0025,0,-5.211932393940498E-9,1.7758950071851944E-6,5.0505050505050505E-5,-2.0544732751082357E-5,0.007000337985776039,1.0101010101010101E-4,-3.267251670184416E-5,0.011132715257480838,1.5151515151515152E-4,-3.9745332262370686E-5,0.013542680869329315,2.0202020202020202E-4,-4.391808216656078E-5,0.01496448859072347,2.525252525252525E-4,-4.6425360900053884E-5,0.0158188096846828,3.0303030303030303E-4,-4.795110850237899E-5,0.016338687408411233,3.5353535353535354E-4,-4.888039359147891E-5,0.01665532865109098,4.0404040404040404E-4,-4.945188975295787E-5,0.01685005818767979,4.5454545454545455E-4,-4.9801313652731595E-5,0.016969119624414924,5.05050505050505E-4,-5.0008840035114805E-5,0.017039831413918075,5.555555555555556E-4,-5.0128010794572306E-5,0.017080437227793867,6.060606060606061E-4,-5.019619187935675E-5,0.017103669004204874,6.565656565656566E-4,-5.0236203824231545E-5,0.017117302529692582,7.070707070707071E-4,-5.0260065475561994E-5,0.017125433062528103,7.575757575757576E-4,-5.027385007792924E-5,0.01713012997811899,8.080808080808081E-4,-5.0281526685440034E-5,0.017132745677617675,8.585858585858586E-4,-5.0286033722554045E-5,0.01713428138915539,9.090909090909091E-4,-5.0288954925274316E-5,0.017135276749212502,9.595959595959596E-4,-5.029083810489566E-5,0.01713591841703065,0.00101010101010101,-5.029193940787889E-5,0.01713629367102943,0.0010606060606060605,-5.029252406269388E-5,0.017136492884195522,0.0011111111111111111,-5.029283593627745E-5,0.017136599150874912,0.0011616161616161617,-5.0293021320659574E-5,0.017136662318078824,0.0012121212121212121,-5.029314224905539E-5,0.017136703522783514,0.0012626262626262625,-5.029321676874523E-5,0.01713672891435327,0.0013131313131313131,-5.0293262651785806E-5,0.017136744548374605,0.0013636363636363637,-5.029328986281096E-5,0.017136753820160493,0.0014141414141414141,-5.029330529761729E-5,0.017136759079362372,0.0014646464646464645,-5.029331437991048E-5,0.017136762174028014,0.0015151515151515152,-5.029331972263432E-5,0.017136763994490083,0.0015656565656565658,-5.0293322975410394E-5,0.017136765102828584,0.0016161616161616162,-5.0293324975407554E-5,0.01713676578430224,0.0016666666666666666,-5.029332620500616E-5,0.017136766203268435,0.0017171717171717172,-5.0293326949963117E-5,0.017136766457102687,0.0017676767676767678,-5.0293327390686915E-5,0.017136766607273486,0.0018181818181818182,-5.029332764488183E-5,0.017136766693888292,0.0018686868686868686,-5.029332779119759E-5,0.017136766743742322,0.0019191919191919192,-5.029332787717934E-5,0.017136766773038787,0.00196969696969697,-5.029332792800774E-5,0.017136766790358658,0.00202020202020202,-5.029332795718033E-5,0.01713676680029838,0.0020707070707070706,-5.029332797361933E-5,0.01713676680589917,0.002121212121212121,-5.0293327983338975E-5,0.01713676680921239,0.002171717171717172,-5.029332798976203E-5,0.017136766811400653,0.0022222222222222222,-5.0293327993856624E-5,0.01713676681279603,0.0022727272727272726,-5.029332799619499E-5,0.017136766813593607,0.0023232323232323234,-5.029332799743786E-5,0.017136766814016168,0.002373737373737374,-5.029332799810842E-5,0.0171367668142448,0.0024242424242424242,-5.029332799851922E-5,0.017136766814383614,0.0024747474747474746,-5.029332799877789E-5,0.017136766814473202,0.002525252525252525,-5.029332799894808E-5,0.017136766814530642,0.002575757575757576,-5.029332799904918E-5,0.017136766814564625,0.0026262626262626263,-5.029332799910676E-5,0.017136766814584658,0.0026767676767676767,-5.029332799914038E-5,0.017136766814596305,0.0027272727272727275,-5.029332799916195E-5,0.017136766814602855,0.002777777777777778,-5.029332799916964E-5,0.01713676681460679,0.0028282828282828283,-5.029332799918226E-5,0.01713676681460912,0.0028787878787878787,-5.02933279991845E-5,0.017136766814610564,0.002929292929292929,-5.029332799918999E-5,0.017136766814611435,0.00297979797979798,-5.02933279991878E-5,0.017136766814611962,0.0030303030303030303,-3.964585262809189E-5,0.013508784538279884,0.0030808080808080807,-2.2888435144938184E-5,0.007798922668957754,0.0031313131313131315,-1.346672404416811E-5,0.004588602879995787,0.003181818181818182,-7.871714364986703E-6,0.0026821795031376954,0.0032323232323232323,-4.600272619760827E-6,0.0015674802663638182,0.0032828282828282827,-2.725984805944762E-6,9.288422106487899E-4,0.003333333333333333,-1.6260915800535741E-6,5.540685680421003E-4,0.003383838383838384,-9.727187835028084E-7,3.314406827352889E-4,0.0034343434343434343,-5.813394209263783E-7,1.980834932362864E-4,0.0034848484848484847,-3.45615706303511E-7,1.1776384665748897E-4,0.0035353535353535356,-2.0523113475440447E-7,6.992971511929051E-5,0.003585858585858586,-1.213983386141794E-7,4.1364831147109855E-5,0.0036363636363636364,-7.161451382156272E-8,2.4401670613677917E-5,0.0036868686868686868,-4.2286004187729196E-8,1.4408380238796978E-5,0.003737373737373737,-2.4996610792220615E-8,8.517254819740963E-6,0.003787878787878788,-1.4797862648836421E-8,5.042170237210719E-6,0.0038383838383838384,-8.786117100109202E-9,2.993749786311158E-6,0.0038888888888888888,-5.223519286963878E-9,1.7798430832374204E-6,0.00393939393939394,-3.0990623495027025E-9,1.055963304480858E-6,0.00398989898989899,-1.8391029805623069E-9,6.266493027957353E-7,0.00404040404040404,-1.094246715726055E-9,3.728496711401392E-7,0.004090909090909091,-6.50127672885587E-10,2.2152215359771353E-7,0.004141414141414141,-3.852605579311253E-10,1.3127229011825001E-7,0.004191919191919192,-2.2904557025451488E-10,7.804415980223642E-8,0.004242424242424242,-1.3651553201465722E-10,4.6515808988625796E-8,0.004292929292929293,-8.093503168879827E-11,2.7577510186882725E-8,0.004343434343434344,-4.769850528812628E-11,1.6252616301997054E-8,0.004393939393939394,-2.837044971328172E-11,9.666844499730165E-9,0.0044444444444444444,-1.698742280850615E-11,5.788233053104302E-9,0.004494949494949495,-1.0047807393292547E-11,3.423653576837356E-9,0.004545454545454545,-5.893664883744843E-12,2.008186071914186E-9,0.004595959595959596,-3.4941389841695294E-12,1.190580289240762E-9,0.004646464646464647,-2.0780753022853442E-12,7.080758678384388E-10,0.004696969696969697,-1.226188876048008E-12,4.1780716597603746E-10,0.004747474747474748,-7.206608510367481E-13,2.45555373870124E-10,0.004797979797979798,-4.2631351024647227E-13,1.4526052463066829E-10,0.0048484848484848485,-2.5293773036337834E-13,8.618508808737777E-11,0.004898989898989899,-1.4918663364491044E-13,5.083331436976275E-11,0.004949494949494949,-8.78223172408617E-14,2.9924258971853604E-11,0.005,-5.189546099605086E-14,1.7682671820075152E-11
