% Model,FEA.mph
% Version,COMSOL 5.1.0.145
% Date,"Jun 24 2022, 16:49"
% Dimension,2
% Nodes,1
% Expressions,300
% Description,"Time, Magnetic flux density, r component, Magnetic flux density, z component"
% Length unit,m
% r,z,t (s) @ t=0,mf.Br (T) @ t=0,mf.Bz (T) @ t=0,t (s) @ t=6.0606E-5,mf.Br (T) @ t=6.0606E-5,mf.Bz (T) @ t=6.0606E-5,t (s) @ t=1.2121E-4,mf.Br (T) @ t=1.2121E-4,mf.Bz (T) @ t=1.2121E-4,t (s) @ t=1.8182E-4,mf.Br (T) @ t=1.8182E-4,mf.Bz (T) @ t=1.8182E-4,t (s) @ t=2.4242E-4,mf.Br (T) @ t=2.4242E-4,mf.Bz (T) @ t=2.4242E-4,t (s) @ t=3.0303E-4,mf.Br (T) @ t=3.0303E-4,mf.Bz (T) @ t=3.0303E-4,t (s) @ t=3.6364E-4,mf.Br (T) @ t=3.6364E-4,mf.Bz (T) @ t=3.6364E-4,t (s) @ t=4.2424E-4,mf.Br (T) @ t=4.2424E-4,mf.Bz (T) @ t=4.2424E-4,t (s) @ t=4.8485E-4,mf.Br (T) @ t=4.8485E-4,mf.Bz (T) @ t=4.8485E-4,t (s) @ t=5.4545E-4,mf.Br (T) @ t=5.4545E-4,mf.Bz (T) @ t=5.4545E-4,t (s) @ t=6.0606E-4,mf.Br (T) @ t=6.0606E-4,mf.Bz (T) @ t=6.0606E-4,t (s) @ t=6.6667E-4,mf.Br (T) @ t=6.6667E-4,mf.Bz (T) @ t=6.6667E-4,t (s) @ t=7.2727E-4,mf.Br (T) @ t=7.2727E-4,mf.Bz (T) @ t=7.2727E-4,t (s) @ t=7.8788E-4,mf.Br (T) @ t=7.8788E-4,mf.Bz (T) @ t=7.8788E-4,t (s) @ t=8.4848E-4,mf.Br (T) @ t=8.4848E-4,mf.Bz (T) @ t=8.4848E-4,t (s) @ t=9.0909E-4,mf.Br (T) @ t=9.0909E-4,mf.Bz (T) @ t=9.0909E-4,t (s) @ t=9.697E-4,mf.Br (T) @ t=9.697E-4,mf.Bz (T) @ t=9.697E-4,t (s) @ t=0.0010303,mf.Br (T) @ t=0.0010303,mf.Bz (T) @ t=0.0010303,t (s) @ t=0.0010909,mf.Br (T) @ t=0.0010909,mf.Bz (T) @ t=0.0010909,t (s) @ t=0.0011515,mf.Br (T) @ t=0.0011515,mf.Bz (T) @ t=0.0011515,t (s) @ t=0.0012121,mf.Br (T) @ t=0.0012121,mf.Bz (T) @ t=0.0012121,t (s) @ t=0.0012727,mf.Br (T) @ t=0.0012727,mf.Bz (T) @ t=0.0012727,t (s) @ t=0.0013333,mf.Br (T) @ t=0.0013333,mf.Bz (T) @ t=0.0013333,t (s) @ t=0.0013939,mf.Br (T) @ t=0.0013939,mf.Bz (T) @ t=0.0013939,t (s) @ t=0.0014545,mf.Br (T) @ t=0.0014545,mf.Bz (T) @ t=0.0014545,t (s) @ t=0.0015152,mf.Br (T) @ t=0.0015152,mf.Bz (T) @ t=0.0015152,t (s) @ t=0.0015758,mf.Br (T) @ t=0.0015758,mf.Bz (T) @ t=0.0015758,t (s) @ t=0.0016364,mf.Br (T) @ t=0.0016364,mf.Bz (T) @ t=0.0016364,t (s) @ t=0.001697,mf.Br (T) @ t=0.001697,mf.Bz (T) @ t=0.001697,t (s) @ t=0.0017576,mf.Br (T) @ t=0.0017576,mf.Bz (T) @ t=0.0017576,t (s) @ t=0.0018182,mf.Br (T) @ t=0.0018182,mf.Bz (T) @ t=0.0018182,t (s) @ t=0.0018788,mf.Br (T) @ t=0.0018788,mf.Bz (T) @ t=0.0018788,t (s) @ t=0.0019394,mf.Br (T) @ t=0.0019394,mf.Bz (T) @ t=0.0019394,t (s) @ t=0.002,mf.Br (T) @ t=0.002,mf.Bz (T) @ t=0.002,t (s) @ t=0.0020606,mf.Br (T) @ t=0.0020606,mf.Bz (T) @ t=0.0020606,t (s) @ t=0.0021212,mf.Br (T) @ t=0.0021212,mf.Bz (T) @ t=0.0021212,t (s) @ t=0.0021818,mf.Br (T) @ t=0.0021818,mf.Bz (T) @ t=0.0021818,t (s) @ t=0.0022424,mf.Br (T) @ t=0.0022424,mf.Bz (T) @ t=0.0022424,t (s) @ t=0.002303,mf.Br (T) @ t=0.002303,mf.Bz (T) @ t=0.002303,t (s) @ t=0.0023636,mf.Br (T) @ t=0.0023636,mf.Bz (T) @ t=0.0023636,t (s) @ t=0.0024242,mf.Br (T) @ t=0.0024242,mf.Bz (T) @ t=0.0024242,t (s) @ t=0.0024848,mf.Br (T) @ t=0.0024848,mf.Bz (T) @ t=0.0024848,t (s) @ t=0.0025455,mf.Br (T) @ t=0.0025455,mf.Bz (T) @ t=0.0025455,t (s) @ t=0.0026061,mf.Br (T) @ t=0.0026061,mf.Bz (T) @ t=0.0026061,t (s) @ t=0.0026667,mf.Br (T) @ t=0.0026667,mf.Bz (T) @ t=0.0026667,t (s) @ t=0.0027273,mf.Br (T) @ t=0.0027273,mf.Bz (T) @ t=0.0027273,t (s) @ t=0.0027879,mf.Br (T) @ t=0.0027879,mf.Bz (T) @ t=0.0027879,t (s) @ t=0.0028485,mf.Br (T) @ t=0.0028485,mf.Bz (T) @ t=0.0028485,t (s) @ t=0.0029091,mf.Br (T) @ t=0.0029091,mf.Bz (T) @ t=0.0029091,t (s) @ t=0.0029697,mf.Br (T) @ t=0.0029697,mf.Bz (T) @ t=0.0029697,t (s) @ t=0.0030303,mf.Br (T) @ t=0.0030303,mf.Bz (T) @ t=0.0030303,t (s) @ t=0.0030909,mf.Br (T) @ t=0.0030909,mf.Bz (T) @ t=0.0030909,t (s) @ t=0.0031515,mf.Br (T) @ t=0.0031515,mf.Bz (T) @ t=0.0031515,t (s) @ t=0.0032121,mf.Br (T) @ t=0.0032121,mf.Bz (T) @ t=0.0032121,t (s) @ t=0.0032727,mf.Br (T) @ t=0.0032727,mf.Bz (T) @ t=0.0032727,t (s) @ t=0.0033333,mf.Br (T) @ t=0.0033333,mf.Bz (T) @ t=0.0033333,t (s) @ t=0.0033939,mf.Br (T) @ t=0.0033939,mf.Bz (T) @ t=0.0033939,t (s) @ t=0.0034545,mf.Br (T) @ t=0.0034545,mf.Bz (T) @ t=0.0034545,t (s) @ t=0.0035152,mf.Br (T) @ t=0.0035152,mf.Bz (T) @ t=0.0035152,t (s) @ t=0.0035758,mf.Br (T) @ t=0.0035758,mf.Bz (T) @ t=0.0035758,t (s) @ t=0.0036364,mf.Br (T) @ t=0.0036364,mf.Bz (T) @ t=0.0036364,t (s) @ t=0.003697,mf.Br (T) @ t=0.003697,mf.Bz (T) @ t=0.003697,t (s) @ t=0.0037576,mf.Br (T) @ t=0.0037576,mf.Bz (T) @ t=0.0037576,t (s) @ t=0.0038182,mf.Br (T) @ t=0.0038182,mf.Bz (T) @ t=0.0038182,t (s) @ t=0.0038788,mf.Br (T) @ t=0.0038788,mf.Bz (T) @ t=0.0038788,t (s) @ t=0.0039394,mf.Br (T) @ t=0.0039394,mf.Bz (T) @ t=0.0039394,t (s) @ t=0.004,mf.Br (T) @ t=0.004,mf.Bz (T) @ t=0.004,t (s) @ t=0.0040606,mf.Br (T) @ t=0.0040606,mf.Bz (T) @ t=0.0040606,t (s) @ t=0.0041212,mf.Br (T) @ t=0.0041212,mf.Bz (T) @ t=0.0041212,t (s) @ t=0.0041818,mf.Br (T) @ t=0.0041818,mf.Bz (T) @ t=0.0041818,t (s) @ t=0.0042424,mf.Br (T) @ t=0.0042424,mf.Bz (T) @ t=0.0042424,t (s) @ t=0.004303,mf.Br (T) @ t=0.004303,mf.Bz (T) @ t=0.004303,t (s) @ t=0.0043636,mf.Br (T) @ t=0.0043636,mf.Bz (T) @ t=0.0043636,t (s) @ t=0.0044242,mf.Br (T) @ t=0.0044242,mf.Bz (T) @ t=0.0044242,t (s) @ t=0.0044848,mf.Br (T) @ t=0.0044848,mf.Bz (T) @ t=0.0044848,t (s) @ t=0.0045455,mf.Br (T) @ t=0.0045455,mf.Bz (T) @ t=0.0045455,t (s) @ t=0.0046061,mf.Br (T) @ t=0.0046061,mf.Bz (T) @ t=0.0046061,t (s) @ t=0.0046667,mf.Br (T) @ t=0.0046667,mf.Bz (T) @ t=0.0046667,t (s) @ t=0.0047273,mf.Br (T) @ t=0.0047273,mf.Bz (T) @ t=0.0047273,t (s) @ t=0.0047879,mf.Br (T) @ t=0.0047879,mf.Bz (T) @ t=0.0047879,t (s) @ t=0.0048485,mf.Br (T) @ t=0.0048485,mf.Bz (T) @ t=0.0048485,t (s) @ t=0.0049091,mf.Br (T) @ t=0.0049091,mf.Bz (T) @ t=0.0049091,t (s) @ t=0.0049697,mf.Br (T) @ t=0.0049697,mf.Bz (T) @ t=0.0049697,t (s) @ t=0.0050303,mf.Br (T) @ t=0.0050303,mf.Bz (T) @ t=0.0050303,t (s) @ t=0.0050909,mf.Br (T) @ t=0.0050909,mf.Bz (T) @ t=0.0050909,t (s) @ t=0.0051515,mf.Br (T) @ t=0.0051515,mf.Bz (T) @ t=0.0051515,t (s) @ t=0.0052121,mf.Br (T) @ t=0.0052121,mf.Bz (T) @ t=0.0052121,t (s) @ t=0.0052727,mf.Br (T) @ t=0.0052727,mf.Bz (T) @ t=0.0052727,t (s) @ t=0.0053333,mf.Br (T) @ t=0.0053333,mf.Bz (T) @ t=0.0053333,t (s) @ t=0.0053939,mf.Br (T) @ t=0.0053939,mf.Bz (T) @ t=0.0053939,t (s) @ t=0.0054545,mf.Br (T) @ t=0.0054545,mf.Bz (T) @ t=0.0054545,t (s) @ t=0.0055152,mf.Br (T) @ t=0.0055152,mf.Bz (T) @ t=0.0055152,t (s) @ t=0.0055758,mf.Br (T) @ t=0.0055758,mf.Bz (T) @ t=0.0055758,t (s) @ t=0.0056364,mf.Br (T) @ t=0.0056364,mf.Bz (T) @ t=0.0056364,t (s) @ t=0.005697,mf.Br (T) @ t=0.005697,mf.Bz (T) @ t=0.005697,t (s) @ t=0.0057576,mf.Br (T) @ t=0.0057576,mf.Bz (T) @ t=0.0057576,t (s) @ t=0.0058182,mf.Br (T) @ t=0.0058182,mf.Bz (T) @ t=0.0058182,t (s) @ t=0.0058788,mf.Br (T) @ t=0.0058788,mf.Bz (T) @ t=0.0058788,t (s) @ t=0.0059394,mf.Br (T) @ t=0.0059394,mf.Bz (T) @ t=0.0059394,t (s) @ t=0.006,mf.Br (T) @ t=0.006,mf.Bz (T) @ t=0.006
0,0.0025,0,-6.2542216514839385E-9,2.1310408818065913E-6,6.0606060606060605E-5,-2.351618937985332E-5,0.008012821378162125,1.2121212121212121E-4,-3.596977474291238E-5,0.012256211045595941,1.818181818181818E-4,-4.2490926398364834E-5,0.014478204692228512,2.4242424242424242E-4,-4.6021450160134014E-5,0.015681182598956442,3.0303030303030303E-4,-4.795075235326159E-5,0.016338566055448575,3.636363636363636E-4,-4.901709537510673E-5,0.01670190792278325,4.2424242424242425E-4,-4.961733352590024E-5,0.016906430900934306,4.8484848484848484E-4,-4.9955208125079865E-5,0.01702155707072748,5.454545454545455E-4,-5.012627381042852E-5,0.017079845374100473,6.060606060606061E-4,-5.019085610841833E-5,0.01710185091290125,6.666666666666666E-4,-5.0202530047625255E-5,0.01710582864874014,7.272727272727272E-4,-5.022459319410446E-5,0.01711334636554964,7.878787878787878E-4,-5.022496019788496E-5,0.017113471417101837,8.484848484848485E-4,-5.021521459648587E-5,0.01711015073609859,9.090909090909091E-4,-5.0210739864555284E-5,0.017108626032104356,9.696969696969697E-4,-5.0216320016141985E-5,0.017110527392788576,0.0010303030303030303,-5.0226208522337435E-5,0.017113896766651066,0.001090909090909091,-5.024040538314165E-5,0.017118734153691806,0.0011515151515151514,-5.025891059855463E-5,0.017125039553910815,0.0012121212121212121,-5.027453336612169E-5,0.01713036279926844,0.0012727272727272726,-5.027621537861077E-5,0.01713093592212498,0.0013333333333333333,-5.027789739109984E-5,0.01713150904498153,0.001393939393939394,-5.0279579403588914E-5,0.01713208216783807,0.0014545454545454545,-5.028126141607799E-5,0.017132655290694618,0.0015151515151515152,-5.0282943428567064E-5,0.017133228413551152,0.0015757575757575756,-5.0284625441056125E-5,0.017133801536407697,0.0016363636363636363,-5.02863074535452E-5,0.01713437465926424,0.001696969696969697,-5.028798946603428E-5,0.01713494778212079,0.0017575757575757575,-5.028967147852335E-5,0.01713552090497733,0.0018181818181818182,-5.029074756228133E-5,0.017135887565867883,0.0018787878787878787,-5.029098058206473E-5,0.017135966964186608,0.0019393939393939393,-5.0291213601848133E-5,0.017136046362505326,0.002,-5.029144662163154E-5,0.017136125760824048,0.0020606060606060605,-5.0291679641414934E-5,0.017136205159142767,0.002121212121212121,-5.029191266119834E-5,0.017136284557461485,0.002181818181818182,-5.0292145680981735E-5,0.0171363639557802,0.0022424242424242424,-5.0292378700765136E-5,0.017136443354098925,0.002303030303030303,-5.029261172054852E-5,0.017136522752417643,0.0023636363636363638,-5.029284474033192E-5,0.01713660215073636,0.0024242424242424242,-5.0292973743183415E-5,0.017136646106701722,0.0024848484848484847,-5.029300602488131E-5,0.017136657106250855,0.002545454545454545,-5.0293038306579196E-5,0.017136668105799974,0.002606060606060606,-5.029307058827707E-5,0.017136679105349092,0.0026666666666666666,-5.029310286997497E-5,0.017136690104898225,0.002727272727272727,-5.029313515167285E-5,0.01713670110444735,0.002787878787878788,-5.029316743337074E-5,0.017136712103996476,0.0028484848484848484,-5.029319971506862E-5,0.017136723103545602,0.002909090909090909,-5.02932319967665E-5,0.017136734103094728,0.00296969696969697,-5.029326427846438E-5,0.017136745102643854,0.0030303030303030303,-3.478042919281312E-5,0.011850957741332815,0.0030909090909090908,-1.8549052953487994E-5,0.0063203372642381996,0.0031515151515151513,-9.898998427403148E-6,0.003372948947649403,0.003212121212121212,-5.3628333641325785E-6,0.0018273124583890418,0.0032727272727272726,-2.9101915245927666E-6,9.916081422094735E-4,0.003333333333333333,-1.5697168406361671E-6,5.348596430800149E-4,0.003393939393939394,-8.483858247233932E-7,2.8907591971924485E-4,0.0034545454545454545,-4.5625334882598624E-7,1.5546211710912598E-4,0.003515151515151515,-2.417710760106077E-7,8.23802026419446E-5,0.003575757575757576,-1.2771004351383207E-7,4.351545866316519E-5,0.0036363636363636364,-6.79325415830273E-8,2.3147088700309478E-5,0.003696969696969697,-3.607212917735994E-8,1.2291086925705323E-5,0.0037575757575757573,-1.9045900888116826E-8,6.489631433728186E-6,0.0038181818181818182,-1.0076227382815837E-8,3.4333373015275528E-6,0.0038787878787878787,-5.364891000985164E-9,1.8280135697225717E-6,0.00393939393939394,-2.865205080529397E-9,9.762796238648494E-7,0.004,-1.5513053901511067E-9,5.285861919311613E-7,0.0040606060606060606,-8.441600316691788E-10,2.876360382986146E-7,0.004121212121212121,-4.540891509250969E-10,1.547246961343942E-7,0.0041818181818181815,-2.4189646151719737E-10,8.242292604626716E-8,0.004242424242424242,-1.304624112327296E-10,4.445329049766905E-8,0.004303030303030303,-7.092391625514435E-11,2.4166358892105E-8,0.004363636363636364,-3.849630896965027E-11,1.311709318907327E-8,0.004424242424242424,-2.0562671061882417E-11,7.006450214988994E-9,0.004484848484848485,-1.1006730049374991E-11,3.750393418620334E-9,0.004545454545454545,-5.95606817507332E-12,2.029449142127136E-9,0.004606060606060606,-3.237417578101513E-12,1.1031059658424928E-9,0.004666666666666666,-1.7486375787138432E-12,5.958244486789601E-10,0.0047272727272727275,-9.314173175106697E-13,3.1736777148265864E-10,0.004787878787878788,-5.01493876262955E-13,1.7087721101120202E-10,0.0048484848484848485,-2.722993907227146E-13,9.27823102499199E-11,0.004909090909090909,-1.4818011985982993E-13,5.0490358480976644E-11,0.004969696969696969,-7.944896417536786E-14,2.7071152786556412E-11,0.00503030303030303,-4.240710216161544E-14,1.4449642758033946E-11,0.00509090909090909,-2.2902005627646887E-14,7.8035465816789E-12,0.005151515151515152,-1.2468150276525309E-14,4.248352485061849E-12,0.005212121212121212,-6.764371018380858E-15,2.3048673172796932E-12,0.005272727272727273,-3.609523932620521E-15,1.2298961715241114E-12,0.005333333333333333,-1.936705254433715E-15,6.599059400340805E-13,0.005393939393939394,-1.0499889860797878E-15,3.5776945741277925E-13,0.005454545454545454,-5.720428603135446E-16,1.9491581499700843E-13,0.0055151515151515155,-3.101632808049926E-16,1.0568391650989268E-13,0.005575757575757576,-1.6517637805285538E-16,5.6281600343268793E-14,0.005636363636363636,-8.911869429427023E-17,3.036598227717653E-14,0.005696969696969697,-4.860845447542177E-17,1.6562669206584653E-14,0.005757575757575757,-2.648336836384344E-17,9.02384713028912E-15,0.005818181818181818,-1.435872380740863E-17,4.892539677613303E-15,0.005878787878787878,-7.689449964057852E-18,2.6200754012960454E-15,0.00593939393939394,-4.101369527169483E-18,1.3974858753375456E-15,0.006,-2.3203062887024427E-18,7.906127667058994E-16
