% Model:              FEA_current_excit.mph
% Version:            COMSOL 6.0.0.318
% Date:               Jul 31 2022, 10:39
% Table:              Table 1 - Point Evaluation 1
% Switch 1 index         Time (s)                 Magnetic flux density, z component (T), Point: 5
4                        8.080808080808081E-5     0.003983944747444327
4                        8.585858585858586E-5     0.004147306617599815
4                        9.090909090909092E-5     0.00429485902828375
4                        9.595959595959596E-5     0.004425957958959228
4                        1.0101010101010101E-4    0.004540030515147934
4                        1.0606060606060606E-4    0.004636576116353418
4                        1.1111111111111112E-4    0.0047151682337448104
4                        1.1616161616161617E-4    0.004775456080244458
4                        1.2121212121212122E-4    0.0048171654850220486
4                        1.2626262626262626E-4    0.004840098784880339
4                        1.3131313131313133E-4    0.004844136267182051
4                        1.3636363636363637E-4    0.004829237433210529
4                        1.414141414141414E-4     0.004795438252466388
4                        1.4646464646464648E-4    0.004742851710308088
4                        1.5151515151515152E-4    0.004671671103266087
4                        1.5656565656565658E-4    0.0045821642843043965
4                        1.6161616161616162E-4    0.004474669617993858
4                        1.6666666666666666E-4    0.004349605804182658
4                        1.7171717171717173E-4    0.004207465241085352
4                        1.7676767676767677E-4    0.004048796081390986
4                        1.8181818181818183E-4    0.0038742225279491393
4                        1.8686868686868687E-4    0.003684450937642479
4                        1.9191919191919191E-4    0.0034802188358541404
4                        1.9696969696969698E-4    0.003262318604310972
4                        2.0202020202020202E-4    0.003031653787878618
4                        2.070707070707071E-4     0.002789136620910798
4                        2.1212121212121213E-4    0.0025356975233061037
4                        2.1717171717171717E-4    0.0022723753903727594
4                        2.2222222222222223E-4    0.002000232747102154
4                        2.2727272727272727E-4    0.0017203249785858723
4                        2.3232323232323234E-4    0.0014337884236889035
4                        2.3737373737373738E-4    0.0011417713468776397
4                        2.4242424242424245E-4    8.454343237087401E-4
4                        2.474747474747475E-4     5.459659707002127E-4
4                        2.525252525252525E-4     2.4456442828042877E-4
4                        2.5757575757575756E-4    -5.756392221193418E-5
4                        2.6262626262626266E-4    -3.592089258686904E-4
4                        2.676767676767677E-4     -6.591621329414068E-4
4                        2.7272727272727274E-4    -9.562210917229493E-4
4                        2.777777777777778E-4     -0.0012491954806533282
4                        2.828282828282828E-4     -0.001536911503720097
4                        2.878787878787879E-4     -0.0018182158295888499
4                        2.9292929292929295E-4    -0.002091980641274478
4                        2.97979797979798E-4      -0.002357108756568095
4                        3.0303030303030303E-4    -0.002612537652376437
4                        3.0808080808080807E-4    -0.0028572427942881494
4                        3.1313131313131316E-4    -0.003090243422887385
4                        3.181818181818182E-4     -0.0033106066211689867
4                        3.2323232323232324E-4    -0.0035174480274607197
4                        3.282828282828283E-4     -0.003709937871128476
4                        3.333333333333333E-4     -0.0038873078009463184
4                        3.383838383838384E-4     -0.004048846381000433
4                        3.4343434343434346E-4    -0.0041939022752934905
4                        3.484848484848485E-4     -0.0043219005137107545
4                        3.5353535353535354E-4    -0.004432332299808994
4                        3.585858585858586E-4     -0.004524743016262947
4                        3.6363636363636367E-4    -0.004598769312810317
4                        3.686868686868687E-4     -0.004654135461867894
4                        3.7373737373737375E-4    -0.004690595059415763
4                        3.787878787878788E-4     -0.004708000349407508
4                        3.8383838383838383E-4    -0.004706313850628221
4                        3.888888888888889E-4     -0.0046855299480223055
4                        3.9393939393939396E-4    -0.004645719124975474
4                        3.98989898989899E-4      -0.004587068052919674
4                        4.0404040404040404E-4    -0.004509812297580541
4                        4.090909090909091E-4     -0.0044142464865775935
4                        4.141414141414142E-4     -0.004300773553022358
4                        4.191919191919192E-4     -0.0041698582297522
4                        4.2424242424242425E-4    -0.0040220113265435915
4                        4.292929292929293E-4     -0.003857834852920054
4                        4.3434343434343433E-4    -0.003678021355928424
4                        4.393939393939394E-4     -0.003483261724424284
4                        4.4444444444444447E-4    -0.0032743302391692103
4                        4.494949494949495E-4     -0.0030521168663986795
4                        4.5454545454545455E-4    -0.00281749999988322
4                        4.595959595959596E-4     -0.002571397394161884
