% Model,FEA_current_excit.mph
% Version,COMSOL 5.1.0.145
% Date,"Jun 24 2022, 17:02"
% Dimension,2
% Nodes,1
% Expressions,300
% Description,"Time, Magnetic flux density, r component, Magnetic flux density, z component"
% Length unit,m
% r,z,t (s) @ t=0,mf.Br (T) @ t=0,mf.Bz (T) @ t=0,t (s) @ t=5.0505E-6,mf.Br (T) @ t=5.0505E-6,mf.Bz (T) @ t=5.0505E-6,t (s) @ t=1.0101E-5,mf.Br (T) @ t=1.0101E-5,mf.Bz (T) @ t=1.0101E-5,t (s) @ t=1.5152E-5,mf.Br (T) @ t=1.5152E-5,mf.Bz (T) @ t=1.5152E-5,t (s) @ t=2.0202E-5,mf.Br (T) @ t=2.0202E-5,mf.Bz (T) @ t=2.0202E-5,t (s) @ t=2.5253E-5,mf.Br (T) @ t=2.5253E-5,mf.Bz (T) @ t=2.5253E-5,t (s) @ t=3.0303E-5,mf.Br (T) @ t=3.0303E-5,mf.Bz (T) @ t=3.0303E-5,t (s) @ t=3.5354E-5,mf.Br (T) @ t=3.5354E-5,mf.Bz (T) @ t=3.5354E-5,t (s) @ t=4.0404E-5,mf.Br (T) @ t=4.0404E-5,mf.Bz (T) @ t=4.0404E-5,t (s) @ t=4.5455E-5,mf.Br (T) @ t=4.5455E-5,mf.Bz (T) @ t=4.5455E-5,t (s) @ t=5.0505E-5,mf.Br (T) @ t=5.0505E-5,mf.Bz (T) @ t=5.0505E-5,t (s) @ t=5.5556E-5,mf.Br (T) @ t=5.5556E-5,mf.Bz (T) @ t=5.5556E-5,t (s) @ t=6.0606E-5,mf.Br (T) @ t=6.0606E-5,mf.Bz (T) @ t=6.0606E-5,t (s) @ t=6.5657E-5,mf.Br (T) @ t=6.5657E-5,mf.Bz (T) @ t=6.5657E-5,t (s) @ t=7.0707E-5,mf.Br (T) @ t=7.0707E-5,mf.Bz (T) @ t=7.0707E-5,t (s) @ t=7.5758E-5,mf.Br (T) @ t=7.5758E-5,mf.Bz (T) @ t=7.5758E-5,t (s) @ t=8.0808E-5,mf.Br (T) @ t=8.0808E-5,mf.Bz (T) @ t=8.0808E-5,t (s) @ t=8.5859E-5,mf.Br (T) @ t=8.5859E-5,mf.Bz (T) @ t=8.5859E-5,t (s) @ t=9.0909E-5,mf.Br (T) @ t=9.0909E-5,mf.Bz (T) @ t=9.0909E-5,t (s) @ t=9.596E-5,mf.Br (T) @ t=9.596E-5,mf.Bz (T) @ t=9.596E-5,t (s) @ t=1.0101E-4,mf.Br (T) @ t=1.0101E-4,mf.Bz (T) @ t=1.0101E-4,t (s) @ t=1.0606E-4,mf.Br (T) @ t=1.0606E-4,mf.Bz (T) @ t=1.0606E-4,t (s) @ t=1.1111E-4,mf.Br (T) @ t=1.1111E-4,mf.Bz (T) @ t=1.1111E-4,t (s) @ t=1.1616E-4,mf.Br (T) @ t=1.1616E-4,mf.Bz (T) @ t=1.1616E-4,t (s) @ t=1.2121E-4,mf.Br (T) @ t=1.2121E-4,mf.Bz (T) @ t=1.2121E-4,t (s) @ t=1.2626E-4,mf.Br (T) @ t=1.2626E-4,mf.Bz (T) @ t=1.2626E-4,t (s) @ t=1.3131E-4,mf.Br (T) @ t=1.3131E-4,mf.Bz (T) @ t=1.3131E-4,t (s) @ t=1.3636E-4,mf.Br (T) @ t=1.3636E-4,mf.Bz (T) @ t=1.3636E-4,t (s) @ t=1.4141E-4,mf.Br (T) @ t=1.4141E-4,mf.Bz (T) @ t=1.4141E-4,t (s) @ t=1.4646E-4,mf.Br (T) @ t=1.4646E-4,mf.Bz (T) @ t=1.4646E-4,t (s) @ t=1.5152E-4,mf.Br (T) @ t=1.5152E-4,mf.Bz (T) @ t=1.5152E-4,t (s) @ t=1.5657E-4,mf.Br (T) @ t=1.5657E-4,mf.Bz (T) @ t=1.5657E-4,t (s) @ t=1.6162E-4,mf.Br (T) @ t=1.6162E-4,mf.Bz (T) @ t=1.6162E-4,t (s) @ t=1.6667E-4,mf.Br (T) @ t=1.6667E-4,mf.Bz (T) @ t=1.6667E-4,t (s) @ t=1.7172E-4,mf.Br (T) @ t=1.7172E-4,mf.Bz (T) @ t=1.7172E-4,t (s) @ t=1.7677E-4,mf.Br (T) @ t=1.7677E-4,mf.Bz (T) @ t=1.7677E-4,t (s) @ t=1.8182E-4,mf.Br (T) @ t=1.8182E-4,mf.Bz (T) @ t=1.8182E-4,t (s) @ t=1.8687E-4,mf.Br (T) @ t=1.8687E-4,mf.Bz (T) @ t=1.8687E-4,t (s) @ t=1.9192E-4,mf.Br (T) @ t=1.9192E-4,mf.Bz (T) @ t=1.9192E-4,t (s) @ t=1.9697E-4,mf.Br (T) @ t=1.9697E-4,mf.Bz (T) @ t=1.9697E-4,t (s) @ t=2.0202E-4,mf.Br (T) @ t=2.0202E-4,mf.Bz (T) @ t=2.0202E-4,t (s) @ t=2.0707E-4,mf.Br (T) @ t=2.0707E-4,mf.Bz (T) @ t=2.0707E-4,t (s) @ t=2.1212E-4,mf.Br (T) @ t=2.1212E-4,mf.Bz (T) @ t=2.1212E-4,t (s) @ t=2.1717E-4,mf.Br (T) @ t=2.1717E-4,mf.Bz (T) @ t=2.1717E-4,t (s) @ t=2.2222E-4,mf.Br (T) @ t=2.2222E-4,mf.Bz (T) @ t=2.2222E-4,t (s) @ t=2.2727E-4,mf.Br (T) @ t=2.2727E-4,mf.Bz (T) @ t=2.2727E-4,t (s) @ t=2.3232E-4,mf.Br (T) @ t=2.3232E-4,mf.Bz (T) @ t=2.3232E-4,t (s) @ t=2.3737E-4,mf.Br (T) @ t=2.3737E-4,mf.Bz (T) @ t=2.3737E-4,t (s) @ t=2.4242E-4,mf.Br (T) @ t=2.4242E-4,mf.Bz (T) @ t=2.4242E-4,t (s) @ t=2.4747E-4,mf.Br (T) @ t=2.4747E-4,mf.Bz (T) @ t=2.4747E-4,t (s) @ t=2.5253E-4,mf.Br (T) @ t=2.5253E-4,mf.Bz (T) @ t=2.5253E-4,t (s) @ t=2.5758E-4,mf.Br (T) @ t=2.5758E-4,mf.Bz (T) @ t=2.5758E-4,t (s) @ t=2.6263E-4,mf.Br (T) @ t=2.6263E-4,mf.Bz (T) @ t=2.6263E-4,t (s) @ t=2.6768E-4,mf.Br (T) @ t=2.6768E-4,mf.Bz (T) @ t=2.6768E-4,t (s) @ t=2.7273E-4,mf.Br (T) @ t=2.7273E-4,mf.Bz (T) @ t=2.7273E-4,t (s) @ t=2.7778E-4,mf.Br (T) @ t=2.7778E-4,mf.Bz (T) @ t=2.7778E-4,t (s) @ t=2.8283E-4,mf.Br (T) @ t=2.8283E-4,mf.Bz (T) @ t=2.8283E-4,t (s) @ t=2.8788E-4,mf.Br (T) @ t=2.8788E-4,mf.Bz (T) @ t=2.8788E-4,t (s) @ t=2.9293E-4,mf.Br (T) @ t=2.9293E-4,mf.Bz (T) @ t=2.9293E-4,t (s) @ t=2.9798E-4,mf.Br (T) @ t=2.9798E-4,mf.Bz (T) @ t=2.9798E-4,t (s) @ t=3.0303E-4,mf.Br (T) @ t=3.0303E-4,mf.Bz (T) @ t=3.0303E-4,t (s) @ t=3.0808E-4,mf.Br (T) @ t=3.0808E-4,mf.Bz (T) @ t=3.0808E-4,t (s) @ t=3.1313E-4,mf.Br (T) @ t=3.1313E-4,mf.Bz (T) @ t=3.1313E-4,t (s) @ t=3.1818E-4,mf.Br (T) @ t=3.1818E-4,mf.Bz (T) @ t=3.1818E-4,t (s) @ t=3.2323E-4,mf.Br (T) @ t=3.2323E-4,mf.Bz (T) @ t=3.2323E-4,t (s) @ t=3.2828E-4,mf.Br (T) @ t=3.2828E-4,mf.Bz (T) @ t=3.2828E-4,t (s) @ t=3.3333E-4,mf.Br (T) @ t=3.3333E-4,mf.Bz (T) @ t=3.3333E-4,t (s) @ t=3.3838E-4,mf.Br (T) @ t=3.3838E-4,mf.Bz (T) @ t=3.3838E-4,t (s) @ t=3.4343E-4,mf.Br (T) @ t=3.4343E-4,mf.Bz (T) @ t=3.4343E-4,t (s) @ t=3.4848E-4,mf.Br (T) @ t=3.4848E-4,mf.Bz (T) @ t=3.4848E-4,t (s) @ t=3.5354E-4,mf.Br (T) @ t=3.5354E-4,mf.Bz (T) @ t=3.5354E-4,t (s) @ t=3.5859E-4,mf.Br (T) @ t=3.5859E-4,mf.Bz (T) @ t=3.5859E-4,t (s) @ t=3.6364E-4,mf.Br (T) @ t=3.6364E-4,mf.Bz (T) @ t=3.6364E-4,t (s) @ t=3.6869E-4,mf.Br (T) @ t=3.6869E-4,mf.Bz (T) @ t=3.6869E-4,t (s) @ t=3.7374E-4,mf.Br (T) @ t=3.7374E-4,mf.Bz (T) @ t=3.7374E-4,t (s) @ t=3.7879E-4,mf.Br (T) @ t=3.7879E-4,mf.Bz (T) @ t=3.7879E-4,t (s) @ t=3.8384E-4,mf.Br (T) @ t=3.8384E-4,mf.Bz (T) @ t=3.8384E-4,t (s) @ t=3.8889E-4,mf.Br (T) @ t=3.8889E-4,mf.Bz (T) @ t=3.8889E-4,t (s) @ t=3.9394E-4,mf.Br (T) @ t=3.9394E-4,mf.Bz (T) @ t=3.9394E-4,t (s) @ t=3.9899E-4,mf.Br (T) @ t=3.9899E-4,mf.Bz (T) @ t=3.9899E-4,t (s) @ t=4.0404E-4,mf.Br (T) @ t=4.0404E-4,mf.Bz (T) @ t=4.0404E-4,t (s) @ t=4.0909E-4,mf.Br (T) @ t=4.0909E-4,mf.Bz (T) @ t=4.0909E-4,t (s) @ t=4.1414E-4,mf.Br (T) @ t=4.1414E-4,mf.Bz (T) @ t=4.1414E-4,t (s) @ t=4.1919E-4,mf.Br (T) @ t=4.1919E-4,mf.Bz (T) @ t=4.1919E-4,t (s) @ t=4.2424E-4,mf.Br (T) @ t=4.2424E-4,mf.Bz (T) @ t=4.2424E-4,t (s) @ t=4.2929E-4,mf.Br (T) @ t=4.2929E-4,mf.Bz (T) @ t=4.2929E-4,t (s) @ t=4.3434E-4,mf.Br (T) @ t=4.3434E-4,mf.Bz (T) @ t=4.3434E-4,t (s) @ t=4.3939E-4,mf.Br (T) @ t=4.3939E-4,mf.Bz (T) @ t=4.3939E-4,t (s) @ t=4.4444E-4,mf.Br (T) @ t=4.4444E-4,mf.Bz (T) @ t=4.4444E-4,t (s) @ t=4.4949E-4,mf.Br (T) @ t=4.4949E-4,mf.Bz (T) @ t=4.4949E-4,t (s) @ t=4.5455E-4,mf.Br (T) @ t=4.5455E-4,mf.Bz (T) @ t=4.5455E-4,t (s) @ t=4.596E-4,mf.Br (T) @ t=4.596E-4,mf.Bz (T) @ t=4.596E-4,t (s) @ t=4.6465E-4,mf.Br (T) @ t=4.6465E-4,mf.Bz (T) @ t=4.6465E-4,t (s) @ t=4.697E-4,mf.Br (T) @ t=4.697E-4,mf.Bz (T) @ t=4.697E-4,t (s) @ t=4.7475E-4,mf.Br (T) @ t=4.7475E-4,mf.Bz (T) @ t=4.7475E-4,t (s) @ t=4.798E-4,mf.Br (T) @ t=4.798E-4,mf.Bz (T) @ t=4.798E-4,t (s) @ t=4.8485E-4,mf.Br (T) @ t=4.8485E-4,mf.Bz (T) @ t=4.8485E-4,t (s) @ t=4.899E-4,mf.Br (T) @ t=4.899E-4,mf.Bz (T) @ t=4.899E-4,t (s) @ t=4.9495E-4,mf.Br (T) @ t=4.9495E-4,mf.Bz (T) @ t=4.9495E-4,t (s) @ t=5E-4,mf.Br (T) @ t=5E-4,mf.Bz (T) @ t=5E-4
0,0.0025,0,0,0,5.050505050505051E-6,-6.660552318641054E-7,2.96542565983203E-4,1.0101010101010101E-5,-1.5124155147925684E-6,6.107399268080988E-4,1.5151515151515153E-5,-2.4239557628628448E-6,9.310332477910334E-4,2.0202020202020203E-5,-3.3497951784758315E-6,0.0012511679820943304,2.5252525252525253E-5,-4.278223850881494E-6,0.0015692605926712633,3.0303030303030306E-5,-5.200379814444204E-6,0.0018826593220902204,3.535353535353535E-5,-6.111688965053125E-6,0.002190290050887369,4.0404040404040405E-5,-7.0052570624033604E-6,0.0024904504360681585,4.545454545454546E-5,-7.87666780998386E-6,0.0027819640973371896,5.0505050505050505E-5,-8.720717241323752E-6,0.0030632835132988396,5.555555555555556E-5,-9.533093112786002E-6,0.0033333870851386324,6.060606060606061E-5,-1.0309211117879503E-5,0.0035907319062070697,6.565656565656566E-5,-1.1045588058563884E-5,0.0038342598175256756,7.07070707070707E-5,-1.1738947403640509E-5,0.004062901989448116,7.575757575757576E-5,-1.2386243430988483E-5,0.004275669973504118,8.080808080808081E-5,-1.2984669270030764E-5,0.0044716546162379385,8.585858585858586E-5,-1.3531658772374216E-5,0.004650019072819768,9.090909090909092E-5,-1.4024869821691807E-5,0.004810003011121855,9.595959595959596E-5,-1.4462203341186652E-5,0.004950926120431184,1.0101010101010101E-4,-1.4841805633906847E-5,0.005072189900230137,1.0606060606060606E-4,-1.5162072995686313E-5,0.00517327881033167,1.1111111111111112E-4,-1.5421653349549677E-5,0.005253761750663162,1.1616161616161617E-4,-1.5619451488173325E-5,0.005313294379804842,1.2121212121212122E-4,-1.5754628814429856E-5,0.005351618614256395,1.2626262626262626E-4,-1.5826603497657735E-5,0.005368563088909629,1.3131313131313133E-4,-1.583505620917859E-5,0.0053640458055508764,1.3636363636363637E-4,-1.5779929461735363E-5,0.005338072852562489,1.414141414141414E-4,-1.5661420017907662E-5,0.005290735271079957,1.4646464646464648E-4,-1.5479986056159554E-5,0.00522221357445844,1.5151515151515152E-4,-1.5236348817023105E-5,0.005132777600203908,1.5656565656565658E-4,-1.4931470482942534E-5,0.005022775597093636,1.6161616161616162E-4,-1.4566559434153566E-5,0.004892639864207008,1.6666666666666666E-4,-1.414308993682168E-5,0.004742896044333875,1.7171717171717173E-4,-1.3662757431577557E-5,0.004574138454510364,1.7676767676767677E-4,-1.312746200429741E-5,0.0043870273856101375,1.8181818181818183E-4,-1.2539376384352277E-5,0.004182326712206341,1.8686868686868687E-4,-1.190088700070617E-5,0.003960865931562746,1.9191919191919191E-4,-1.1214500623888903E-5,0.0037234991779545256,1.9696969696969698E-4,-1.0482989972309582E-5,0.003471190300367897,2.0202020202020202E-4,-9.709346431393473E-6,0.003204976412738901,2.070707070707071E-4,-8.896639323184908E-6,0.0029259003153014654,2.1212121212121213E-4,-8.048123496240003E-6,0.002635078050685116,2.1717171717171717E-4,-7.167256325495276E-6,0.002333701901069234,2.2222222222222223E-4,-6.257563190170475E-6,0.0020229692237505583,2.2727272727272727E-4,-5.322672652666665E-6,0.0017041124360818783,2.3232323232323234E-4,-4.366397709221383E-6,0.0013784431346572775,2.3737373737373738E-4,-3.3925858807369483E-6,0.0010472670513321457,2.4242424242424245E-4,-2.4051001250588455E-6,7.118847302575072E-4,2.474747474747475E-4,-1.4079551070865814E-6,3.736690132398931E-4,2.525252525252525E-4,-4.0518515388928447E-7,3.3989625087500833E-5,2.5757575757575756E-4,5.992199723480804E-7,-3.0581415935323683E-4,2.6262626262626266E-4,1.6012012223685654E-6,-6.443644820458802E-4,2.676767676767677E-4,2.5967024865943384E-6,-9.802880940865655E-4,2.7272727272727274E-4,3.581738384100518E-6,-0.0013122461329877107,2.777777777777778E-4,4.552341257938408E-6,-0.0016389014339430847,2.828282828282828E-4,5.504600969845508E-6,-0.0019589385392013324,2.878787878787879E-4,6.434684453988312E-6,-0.002271070285497831,2.9292929292929295E-4,7.3388434733428565E-6,-0.0025740402677507475,2.97979797979798E-4,8.213440880314572E-6,-0.0028666302900137975,3.0303030303030303E-4,9.054957536602917E-6,-0.0031476631993509444,3.0808080808080807E-4,9.860004763794633E-6,-0.0034160077741287767,3.1313131313131316E-4,1.0625341030131163E-5,-0.003670584437276587,3.181818181818182E-4,1.1347885263636675E-5,-0.0039103690625252405,3.2323232323232324E-4,1.2024727770861538E-5,-0.004134396621519867,3.282828282828283E-4,1.265314338607424E-5,-0.004341765479230798,3.333333333333333E-4,1.3230603138729716E-5,-0.0045316416486317155,3.383838383838384E-4,1.3754782875651563E-5,-0.00470326133162784,3.4343434343434346E-4,1.422357070378725E-5,-0.0048559333479539155,3.484848484848485E-4,1.4635079587477931E-5,-0.0049890438890562066,3.5353535353535354E-4,1.498765470950072E-5,-0.005102058316315709,3.585858585858586E-4,1.5279874437680672E-5,-0.005194520507140488,3.6363636363636367E-4,1.5510561166066874E-5,-0.005266058357296371,3.686868686868687E-4,1.5678791374245202E-5,-0.005316387207377689,3.7373737373737375E-4,1.578388554698619E-5,-0.005345302588009805,3.787878787878788E-4,1.582541378111584E-5,-0.005352684925532138,3.8383838383838383E-4,1.5803219268541774E-5,-0.005338511903047702,3.888888888888889E-4,1.5717395020585963E-5,-0.005302841128302652,3.9393939393939396E-4,1.556826569704805E-5,-0.005245803458690493,3.98989898989899E-4,1.5356444321204253E-5,-0.005167639882867688,4.0404040404040404E-4,1.5082810907988048E-5,-0.0050686796427845985,4.090909090909091E-4,1.4748421821984957E-5,-0.004949288914137582,4.141414141414142E-4,1.4354616249231036E-5,-0.004809951414253395,4.191919191919192E-4,1.3903059470263316E-5,-0.004651278087939184,4.2424242424242425E-4,1.339550887906926E-5,-0.004473862180746818,4.292929292929293E-4,1.2833977822599604E-5,-0.004278403527601193,4.3434343434343433E-4,1.2220800341455656E-5,-0.00406573930604172,4.393939393939394E-4,1.1558422337327784E-5,-0.003836704724182661,4.4444444444444447E-4,1.084946509188661E-5,-0.0035921938767839545,4.494949494949495E-4,1.0096838784851429E-5,-0.0033332323020939586,4.5454545454545455E-4,9.303588968539699E-6,-0.0030608683181111746,4.595959595959596E-4,8.47280760686181E-6,-0.0027761288567640873,4.646464646464647E-4,7.6079245928346975E-6,-0.002480223133959187,4.696969696969697E-4,6.712456018930511E-6,-0.0021743630174812668,4.7474747474747476E-4,5.789911879203629E-6,-0.001859711560171144,4.797979797979798E-4,4.8440425716589705E-6,-0.0015375646446926807,4.848484848484849E-4,3.878714127466619E-6,-0.001209258656579072,4.898989898989899E-4,2.8977473670877045E-6,-8.760652887780211E-4,4.94949494949495E-4,1.9050956946940163E-6,-5.39331320275178E-4,5.0E-4,9.047888768023079E-7,-2.0043725057729427E-4
