% Model:              FEA_only_electromagnet.mph
% Version:            COMSOL 5.1.0.145
% Date:               Jun 23 2022, 13:00
% Dimension:          3
% Nodes:              100
% Expressions:        3
% Description:        Magnetic flux density, x component, Magnetic flux density, y component, Magnetic flux density, z component
% Length unit:        m
% x                       y                        z                        mf.Bx (T) @ freq=20000                            mf.By (T) @ freq=20000                            mf.Bz (T) @ freq=20000
-1.818181818181823E-4     0                        0.0015                   1.0597400858605136E-4-4.5065656171176896E-10i     -5.010983413029457E-6+1.981705364615065E-11i      0.005291577142611803-2.2668413894700528E-8i
1.818181818181823E-4      0                        0.0015                   -1.1887660921293484E-4+5.042580934898027E-10i     -1.3348916144211107E-5+5.4221028897840235E-11i    0.005280256241591039-2.262374130705882E-8i
5.454545454545434E-4      0                        0.0015                   -3.3274654874916056E-4+1.4147094266519727E-9i     -1.0153498104178722E-5+4.16636870728437E-11i      0.005292298854623953-2.2665421962865993E-8i
9.09090909090908E-4       0                        0.0015                   -5.466164882853911E-4+2.325160759814164E-9i       -6.958080064147203E-6+2.910634524785254E-11i      0.005304341467656864-2.2707102618673165E-8i
0.0012727272727272726     0                        0.0015                   -7.661990796419998E-4+3.2560942975086004E-9i      -2.2236052752215053E-5+8.669747510437214E-11i     0.00533902362617183-2.2834099842808605E-8i
0.0016363636363636372     0                        0.0015                   -0.0010752356266591821+4.5590475096998606E-9i     -4.938390360155389E-5+1.9202254465482745E-10i     0.0053889840510394854-2.2985504903944392E-8i
0.0019999999999999983     0                        0.0015                   -0.001362046138913519+5.761908969260019E-9i       -2.3174469682539327E-5+8.448660328851333E-11i     0.0053692902602152995-2.2854198658597668E-8i
0.002363636363636363      0                        0.0015                   -0.0016488566511678542+6.964770428820169E-9i      3.0349642364820126E-6-2.30493380778316E-11i       0.005349596469391112-2.2722892413250937E-8i
0.0027272727272727275     0                        0.0015                   -0.0020575098702044336+8.680074021543952E-9i      -1.8703891178986631E-6+4.982188421003358E-12i     0.004996217310245048-2.1191254984663892E-8i
0.003090909090909092      0                        0.0015                   -0.002405524531484818+1.0170645942105773E-8i      6.060927812700156E-6-2.527745217778008E-11i       0.0050650625617366446-2.1446393154735785E-8i
0.003454545454545453      0                        0.0015                   -0.0031150740752526234+1.2965839133058981E-8i     4.249543778281707E-6-1.581319571198263E-11i       0.005054701409936302-2.12366376614272E-8i
0.003818181818181818      0                        0.0015                   -0.0038096490766702153+1.5704168906527873E-8i     1.2777968950379083E-6-1.864240247611242E-12i      0.0050684629888051655-2.1121085577638947E-8i
0.004181818181818182      0                        0.0015                   -0.004332338820983743+1.7869763243476965E-8i      7.569928421855151E-6-3.682835236108186E-11i       0.004379211984295816-1.848026282490531E-8i
0.004545454545454547      0                        0.0015                   -0.004560740880090768+1.8786860893289102E-8i      7.116782624118606E-6-3.4814083271460016E-11i      0.0030746061843181065-1.2956816993588622E-8i
0.004909090909090908      0                        0.0015                   -0.004513942920116537+1.855802627632095E-8i       -9.709166392307211E-6+4.617584853022109E-11i      0.0021701447265941587-9.16823904640695E-9i
0.005272727272727273      0                        0.0015                   -0.004326315304965452+1.7722176934933763E-8i      -2.702717265799456E-5+1.0808703044405867E-10i     8.445385756666104E-4-3.804923634767138E-9i
