% Model:              FEA.mph
% Version:            COMSOL 6.0.0.318
% Date:               Oct 30 2022, 19:01
% Dimension:          3
% Nodes:              2500
% Expressions:        1
% Description:        Current density, y component
% Length unit:        m
% x                       y                        z                        mf.Jy (A/m^2) @ freq=50000, Switch 1=Liver
0.006122448979591836      0                        -0.009387755102040816    5.0815813329950786E-5-1.2312254567902546E-4i
0.00673469387755102       0                        -0.009387755102040816    5.3867628639794514E-5-1.305168247793921E-4i
0.007346938775510204      0                        -0.009387755102040816    5.660808849780821E-5-1.3715671529699968E-4i
0.007959183673469388      0                        -0.009387755102040816    5.8561198052018454E-5-1.4188891205573653E-4i
0.00857142857142857       0                        -0.009387755102040816    6.028951735652392E-5-1.460764572647693E-4i
0.009183673469387754      0                        -0.009387755102040816    6.172738100312345E-5-1.4956024040725167E-4i
0.009795918367346938      0                        -0.009387755102040816    6.260582485516764E-5-1.51688603103837E-4i
0.010408163265306122      0                        -0.009387755102040816    6.32535231965491E-5-1.53257855109648E-4i
0.011020408163265306      0                        -0.009387755102040816    6.359516287743073E-5-1.5408558958153188E-4i
0.011632653061224489      0                        -0.009387755102040816    6.363558937236375E-5-1.5418350960610995E-4i
0.012244897959183673      0                        -0.009387755102040816    6.334449790892284E-5-1.5347817013336467E-4i
0.012857142857142857      0                        -0.009387755102040816    6.30552400538843E-5-1.5277728751606488E-4i
0.01346938775510204       0                        -0.009387755102040816    6.23259785909008E-5-1.5101029594636264E-4i
0.014081632653061223      0                        -0.009387755102040816    6.137037695990089E-5-1.486949088934763E-4i
0.014693877551020407      0                        -0.009387755102040816    6.095212343348783E-5-1.4768144133309714E-4i
0.015306122448979591      0                        -0.009387755102040816    5.9628085560883633E-5-1.4447333078788937E-4i
0.015918367346938776      0                        -0.009387755102040816    5.850470360331047E-5-1.4175138510089152E-4i
0.01653061224489796       0                        -0.009387755102040816    5.745672455215787E-5-1.3921214763386338E-4i
0.01714285714285714       0                        -0.009387755102040816    5.628942553135012E-5-1.3638380790008137E-4i
0.017755102040816324      0                        -0.009387755102040816    5.500280654088729E-5-1.3326636589954557E-4i
0.01836734693877551       0                        -0.009387755102040816    5.384826143878429E-5-1.30468904112842E-4i
0.018979591836734692      0                        -0.009387755102040816    5.264090990190722E-5-1.275434946937858E-4i
0.019591836734693877      0                        -0.009387755102040816    5.136255871573882E-5-1.2444605888900235E-4i
0.02020408163265306       0                        -0.009387755102040816    5.0217195924514626E-5-1.2167080527146944E-4i
0.020816326530612245      0                        -0.009387755102040816    4.8670859944014265E-5-1.1792405215606735E-4i
0.02142857142857143       0                        -0.009387755102040816    4.754795791721321E-5-1.1520321043002876E-4i
0.022040816326530613      0                        -0.009387755102040816    4.627572388331361E-5-1.1212056055501223E-4i
0.022653061224489793      0                        -0.009387755102040816    4.52474627022005E-5-1.0962901525505943E-4i
0.023265306122448978      0                        -0.009387755102040816    4.418686063560921E-5-1.0705911034107993E-4i
0.02387755102040816       0                        -0.009387755102040816    4.312662872772594E-5-1.0449009879164935E-4i
0.024489795918367346      0                        -0.009387755102040816    4.2220626714779735E-5-1.0229475594195131E-4i
0.02510204081632653       0                        -0.009387755102040816    4.1298821304210754E-5-1.0006112232312979E-4i
0.025714285714285714      0                        -0.009387755102040816    4.036121249601907E-5-9.778919793518493E-5i
0.026326530612244898      0                        -0.009387755102040816    3.9465387915349605E-5-9.561848213092799E-5i
0.02693877551020408       0                        -0.009387755102040816    3.872191760444666E-5-9.381687345387189E-5i
0.027551020408163263      0                        -0.009387755102040816    3.8004637602203535E-5-9.207876378849027E-5i
0.028163265306122447      0                        -0.009387755102040816    3.723933082060769E-5-9.0224352314083E-5i
0.02877551020408163       0                        -0.009387755102040816    3.6670904363903236E-5-8.884676641454008E-5i
0.029387755102040815      0                        -0.009387755102040816    3.609777130092674E-5-8.745777625649624E-5i
0.03                      0                        -0.009387755102040816    3.551993163167821E-5-8.605738183995141E-5i
0                         0                        -0.009183673469387756    -1.531002398529319E-9+3.7088310702866048E-9i
6.122448979591836E-4      0                        -0.009183673469387756    6.371860542020691E-6-1.5438502748930025E-5i
0.0012244897959183673     0                        -0.009183673469387756    1.2668021536049782E-5-3.069359065419814E-5i
0.001836734693877551      0                        -0.009183673469387756    1.8737465673513493E-5-4.539936539644154E-5i
0.0024489795918367346     0                        -0.009183673469387756    2.4518998207319294E-5-5.940754888990947E-5i
0.003061224489795918      0                        -0.009183673469387756    2.9875612607971842E-5-7.238618207960657E-5i
0.003673469387755102      0                        -0.009183673469387756    3.569039257607904E-5-8.647493065432387E-5i
0.004285714285714285      0                        -0.009183673469387756    4.05759703691294E-5-9.831227006023431E-5i
0.004897959183673469      0                        -0.009183673469387756    4.498656337549372E-5-1.0899877244503947E-4i
0.005510204081632653      0                        -0.009183673469387756    4.9042986987416955E-5-1.188271501579679E-4i
0.006122448979591836      0                        -0.009183673469387756    5.256839231371444E-5-1.2736890072431774E-4i
0.00673469387755102       0                        -0.009183673469387756    5.5685625880597843E-5-1.3492168201540246E-4i
0.007346938775510204      0                        -0.009183673469387756    5.83024050241071E-5-1.412618995052056E-4i
0.007959183673469388      0                        -0.009183673469387756    6.0544210750065784E-5-1.4669358908260785E-4i
0.00857142857142857       0                        -0.009183673469387756    6.226427891121544E-5-1.508611408047699E-4i
0.009183673469387754      0                        -0.009183673469387756    6.366827411819943E-5-1.5426286434992262E-4i
0.009795918367346938      0                        -0.009183673469387756    6.444654746192406E-5-1.5614852073711613E-4i
0.010408163265306122      0                        -0.009183673469387756    6.49515213716272E-5-1.573719656385866E-4i
0.011020408163265306      0                        -0.009183673469387756    6.529056986997159E-5-1.5819342167763679E-4i
0.011632653061224489      0                        -0.009183673469387756    6.530480651587864E-5-1.5822788296374752E-4i
0.012244897959183673      0                        -0.009183673469387756    6.495546862375917E-5-1.5738141419617492E-4i
0.012857142857142857      0                        -0.009183673469387756    6.465020114223649E-5-1.5664174150728735E-4i
0.01346938775510204       0                        -0.009183673469387756    6.38676584985737E-5-1.5474565617501428E-4i
0.014081632653061223      0                        -0.009183673469387756    6.288227145389487E-5-1.5235810151343303E-4i
0.014693877551020407      0                        -0.009183673469387756    6.233738726149752E-5-1.5103781863692344E-4i
0.015306122448979591      0                        -0.009183673469387756    6.097349902011615E-5-1.4773315408934305E-4i
0.015918367346938776      0                        -0.009183673469387756    5.960229128052294E-5-1.4441074955616587E-4i
0.01653061224489796       0                        -0.009183673469387756    5.85246273052243E-5-1.4179958810318105E-4i
0.01714285714285714       0                        -0.009183673469387756    5.7327643360270544E-5-1.3889932438344247E-4i
0.017755102040816324      0                        -0.009183673469387756    5.601133944566166E-5-1.3570995839694996E-4i
0.01836734693877551       0                        -0.009183673469387756    5.4834956127963604E-5-1.3285958400112766E-4i
0.018979591836734692      0                        -0.009183673469387756    5.360051399208786E-5-1.2986853644308838E-4i
0.019591836734693877      0                        -0.009183673469387756    5.229507220692091E-5-1.2670546249932214E-4i
0.02020408163265306       0                        -0.009183673469387756    5.1012420345555644E-5-1.235975708478404E-4i
0.020816326530612245      0                        -0.009183673469387756    4.945206402308807E-5-1.1981684665561226E-4i
0.02142857142857143       0                        -0.009183673469387756    4.838207325983719E-5-1.17224199788101E-4i
0.022040816326530613      0                        -0.009183673469387756    4.68602183476369E-5-1.1353675383121488E-4i
0.022653061224489793      0                        -0.009183673469387756    4.5812037909154664E-5-1.1099694589074218E-4i
0.023265306122448978      0                        -0.009183673469387756    4.473151658519432E-5-1.083787783362429E-4i
0.02387755102040816       0                        -0.009183673469387756    4.366769516455468E-5-1.0580106823202543E-4i
0.024489795918367346      0                        -0.009183673469387756    4.2744904958362454E-5-1.035650490221566E-4i
0.02510204081632653       0                        -0.009183673469387756    4.180631135454757E-5-1.0129073904316454E-4i
0.025714285714285714      0                        -0.009183673469387756    4.083376896105151E-5-9.893416514621453E-5i
0.026326530612244898      0                        -0.009183673469387756    3.986306959131788E-5-9.658204660240881E-5i
0.02693877551020408       0                        -0.009183673469387756    3.909415982180879E-5-9.471880653361475E-5i
0.027551020408163263      0                        -0.009183673469387756    3.836357685693228E-5-9.294846488004964E-5i
0.028163265306122447      0                        -0.009183673469387756    3.7564094935098806E-5-9.101130990104822E-5i
0.02877551020408163       0                        -0.009183673469387756    3.698511159802802E-5-8.960814539044277E-5i
0.029387755102040815      0                        -0.009183673469387756    3.640142165468513E-5-8.819357662133624E-5i
0.03                      0                        -0.009183673469387756    3.581302510507025E-5-8.676760359372878E-5i
0                         0                        -0.008979591836734694    -5.167655045736278E-9+1.2520276044525843E-8i
6.122448979591836E-4      0                        -0.008979591836734694    6.593199126760904E-6-1.5974788396939702E-5i
0.0012244897959183673     0                        -0.008979591836734694    1.304881732401508E-5-3.1616232125316226E-5i
0.001836734693877551      0                        -0.008979591836734694    1.9487021231813845E-5-4.721547859904353E-5i
0.0024489795918367346     0                        -0.008979591836734694    2.5528800594378678E-5-6.185421928502759E-5i
0.003061224489795918      0                        -0.008979591836734694    3.104656736884373E-5-7.522331859119903E-5i
0.003673469387755102      0                        -0.008979591836734694    3.7137293520146475E-5-8.998065547987576E-5i
0.004285714285714285      0                        -0.008979591836734694    4.2042059371639646E-5-1.0186449642591342E-4i
0.004897959183673469      0                        -0.008979591836734694    4.6555077007646534E-5-1.1279915490863409E-4i
0.005510204081632653      0                        -0.008979591836734694    5.075219196795228E-5-1.229684161028687E-4i
0.006122448979591836      0                        -0.008979591836734694    5.4370127801214106E-5-1.3173435781780186E-4i
0.00673469387755102       0                        -0.008979591836734694    5.7533341736194646E-5-1.3939854395203817E-4i
0.007346938775510204      0                        -0.008979591836734694    6.0270737846408874E-5-1.4603100864066704E-4i
0.007959183673469388      0                        -0.008979591836734694    6.25846483756701E-5-1.5163740170895214E-4i
0.00857142857142857       0                        -0.008979591836734694    6.42898544629667E-5-1.5576894211422556E-4i
0.009183673469387754      0                        -0.008979591836734694    6.565635295145356E-5-1.5907981503404832E-4i
0.009795918367346938      0                        -0.008979591836734694    6.633050450415377E-5-1.607131914143338E-4i
0.010408163265306122      0                        -0.008979591836734694    6.675978818986548E-5-1.617532752755563E-4i
0.011020408163265306      0                        -0.008979591836734694    6.702356718906663E-5-1.6239233159580127E-4i
0.011632653061224489      0                        -0.008979591836734694    6.701657718451535E-5-1.6237535920425426E-4i
0.012244897959183673      0                        -0.008979591836734694    6.659766265212447E-5-1.613603093255912E-4i
0.012857142857142857      0                        -0.008979591836734694    6.620623070439452E-5-1.6041186403348675E-4i
0.01346938775510204       0                        -0.008979591836734694    6.543503710014933E-5-1.585432817627763E-4i
0.014081632653061223      0                        -0.008979591836734694    6.441986464179159E-5-1.5608355949250018E-4i
0.014693877551020407      0                        -0.008979591836734694    6.374252621548093E-5-1.5444235131834358E-4i
0.015306122448979591      0                        -0.008979591836734694    6.233878760532243E-5-1.5104113276839072E-4i
0.015918367346938776      0                        -0.008979591836734694    6.0773051461095465E-5-1.4724740814551333E-4i
0.01653061224489796       0                        -0.008979591836734694    5.960358791121276E-5-1.444138205218639E-4i
0.01714285714285714       0                        -0.008979591836734694    5.8376919042112986E-5-1.4144163281616862E-4i
0.017755102040816324      0                        -0.008979591836734694    5.7030930203358074E-5-1.3818034284371957E-4i
0.01836734693877551       0                        -0.008979591836734694    5.5832798454200736E-5-1.3527727337894315E-4i
0.018979591836734692      0                        -0.008979591836734694    5.4571265719326374E-5-1.3222058768192093E-4i
0.019591836734693877      0                        -0.008979591836734694    5.340475628597837E-5-1.2939411151830342E-4i
0.02020408163265306       0                        -0.008979591836734694    5.181258197485131E-5-1.2553629859846622E-4i
0.020816326530612245      0                        -0.008979591836734694    5.049885625854735E-5-1.2235312490377153E-4i
0.02142857142857143       0                        -0.008979591836734694    4.908658411892793E-5-1.189311753829549E-4i
0.022040816326530613      0                        -0.008979591836734694    4.763344044287845E-5-1.1541019997502518E-4i
0.022653061224489793      0                        -0.008979591836734694    4.6378896043636115E-5-1.1237040768230679E-4i
0.023265306122448978      0                        -0.008979591836734694    4.5278455462306666E-5-1.0970397748728766E-4i
0.02387755102040816       0                        -0.008979591836734694    4.421142153430689E-5-1.0711848227749176E-4i
0.024489795918367346      0                        -0.008979591836734694    4.327184313486871E-5-1.0484178670745228E-4i
0.02510204081632653       0                        -0.008979591836734694    4.2319453275474174E-5-1.025340391948756E-4i
0.025714285714285714      0                        -0.008979591836734694    4.1331817602413304E-5-1.0014089194835248E-4i
0.026326530612244898      0                        -0.008979591836734694    4.026125784633488E-5-9.75468383200084E-5i
0.02693877551020408       0                        -0.008979591836734694    3.946707394519997E-5-9.562236743592149E-5i
0.027551020408163263      0                        -0.008979591836734694    3.87231880176901E-5-9.381979379417295E-5i
0.028163265306122447      0                        -0.008979591836734694    3.79794452496521E-5-9.201756619715581E-5i
0.02877551020408163       0                        -0.008979591836734694    3.7299453960053206E-5-9.036985167651383E-5i
0.029387755102040815      0                        -0.008979591836734694    3.670520713634395E-5-8.892970429634461E-5i
0.03                      0                        -0.008979591836734694    3.610625370636264E-5-8.747815265767442E-5i
0                         0                        -0.008775510204081634    -1.049386167007644E-8+2.5425374859302714E-8i
6.122448979591836E-4      0                        -0.008775510204081634    6.771504158322972E-6-1.6406810581744035E-5i
0.0012244897959183673     0                        -0.008775510204081634    1.3565252127484853E-5-3.286751235845594E-5i
0.001836734693877551      0                        -0.008775510204081634    2.0264063044360806E-5-4.90981888021244E-5i
