% Model:              FEA.mph
% Version:            COMSOL 5.1.0.145
% Date:               Jun 21 2022, 22:14
% Dimension:          2
% Nodes:              500
% Expressions:        2
% Description:        Magnetic flux density, r component, Magnetic flux density, z component
% Length unit:        m
% r                       z                        mf.Br (T) @ freq=20000   mf.Bz (T) @ freq=20000
0.006                     0.0025                   -0.0032928207539581235   -2.0895485958190773E-4
0.00604809619238477       0.0025                   -0.0032067760391064886   -2.7667392622205376E-4
0.006096192384769539      0.0025                   -0.003120731324254852    -3.442476953940644E-4
0.006144288577154309      0.0025                   -0.0030346866094032206   -4.116795791715593E-4
0.006192384769539079      0.0025                   -0.002926668055571152    -5.174055152224492E-4
0.0062404809619238475     0.0025                   -0.002826371069302433    -5.114167931826767E-4
0.006288577154308617      0.0025                   -0.0027260740830337034   -5.047360595404791E-4
0.006336673346693387      0.0025                   -0.0026257770967649807   -4.973790716757947E-4
0.0063847695390781565     0.0025                   -0.002525480110496251    -4.893611121699198E-4
0.006432865731462926      0.0025                   -0.002425183124227532    -4.806970065550102E-4
0.006480961923847696      0.0025                   -0.0023248861379588093   -4.7140114027318E-4
0.006529058116232465      0.0025                   -0.002224589151690085    -4.61487474886125E-4
0.006577154308617234      0.0025                   -0.002262085073057297    -5.75178829758913E-4
0.006625250501002004      0.0025                   -0.0022012789759344774   -6.021910441847439E-4
0.0066733466933867735     0.0025                   -0.0021404728788116706   -6.288774467304895E-4
0.006721442885771543      0.0025                   -0.00207966678168886     -6.552450315688665E-4
0.006769539078156313      0.0025                   -0.0020188606845660357   -6.813005941039589E-4
0.006817635270541082      0.0025                   -0.001958054587443232    -7.070507379823528E-4
0.006865731462925852      0.0025                   -0.0019162649074175205   -6.586518903134565E-4
0.006913827655310622      0.0025                   -0.001868834436031554    -6.619239266115139E-4
0.006961923847695391      0.0025                   -0.00182140396464558     -6.647701281131601E-4
0.00701002004008016       0.0025                   -0.0017739734932595997   -6.671992598570728E-4
0.00705811623246493       0.0025                   -0.0017265430218736245   -6.692198479711904E-4
0.0071062124248496995     0.0025                   -0.0016791125504876554   -6.708401877576298E-4
0.007154308617234469      0.0025                   -0.001631682079101672    -6.720683514515749E-4
0.007202404809619239      0.0025                   -0.0015842516077157007   -6.729121956692329E-4
0.007250501002004008      0.0025                   -0.0015368211363297139   -6.73379368559397E-4
0.007298597194388778      0.0025                   -0.001525087225144977    -6.566879105883838E-4
0.007346693386773547      0.0025                   -0.001479632196648836    -6.50547132877989E-4
