% Model,FEA.mph
% Version,COMSOL 5.1.0.145
% Date,"Jun 16 2022, 09:51"
% Dimension,2
% Nodes,100
% Expressions,2
% Description,"Magnetic flux density, r component, Magnetic flux density, z component"
% Length unit,m
% r,z,mf.Br (T) @ freq=5000,mf.Bz (T) @ freq=5000
0.006,0.0025,-0.0028112200951948465-9.414883014347491E-5i,1.151263401245545E-4-1.1385406240700574E-4i
0.006242424242424243,0.0025,-0.0023325967914284013-9.445316303496399E-5i,-1.8129763360641405E-4-1.0811712535348265E-4i
0.006484848484848485,0.0025,-0.0018266655663938935-9.446503842030292E-5i,-1.9988703618835108E-4-1.0286968378312416E-4i
0.006727272727272728,0.0025,-0.0016245114080273531-9.405335984024235E-5i,-3.9377951934869396E-4-9.736514646735588E-5i
0.0069696969696969695,0.0025,-0.0013696439770966486-9.33945911327016E-5i,-4.724685509311876E-4-9.205809528670782E-5i
0.007212121212121212,0.0025,-0.0011356155242286184-9.280962416099254E-5i,-4.803526043886228E-4-8.695374921253528E-5i
0.007454545454545455,0.0025,-9.529640915723052E-4-9.192842478643608E-5i,-5.055926655164911E-4-8.197795965366573E-5i
0.007696969696969697,0.0025,-7.997698754871989E-4-9.087966841551953E-5i,-5.087254534752058E-4-7.722797805967842E-5i
0.007939393939393939,0.0025,-6.846719593254502E-4-8.94622772247358E-5i,-4.999224884321351E-4-7.259215380037199E-5i
0.008181818181818182,0.0025,-5.857045300041719E-4-8.788402571480397E-5i,-5.000655879732791E-4-6.832426799137851E-5i
0.008424242424242424,0.0025,-4.84423819913031E-4-8.680902640176465E-5i,-4.893597702936928E-4-6.393942654658646E-5i
0.008666666666666666,0.0025,-3.960953703036618E-4-8.542781372197295E-5i,-4.7654657679951646E-4-6.00631698731038E-5i
0.008909090909090908,0.0025,-3.385208228984279E-4-8.36492952213656E-5i,-4.6187841758622394E-4-5.6072840434606316E-5i
0.009151515151515152,0.0025,-2.8858661783133293E-4-8.204210663428869E-5i,-4.5345714105970883E-4-5.2370031650190324E-5i
0.009393939393939394,0.0025,-2.38652412764231E-4-8.043491804721298E-5i,-4.406763890887344E-4-4.869704612374807E-5i
0.009636363636363637,0.0025,-1.9726949009677363E-4-7.84900079598765E-5i,-4.151070394753122E-4-4.541233647064141E-5i
0.00987878787878788,0.0025,-1.7205399914151554E-4-7.673846056313362E-5i,-4.072960236093983E-4-4.2392264516510444E-5i
0.010121212121212121,0.0025,-1.46838508186257E-4-7.498691316639057E-5i,-3.9632852799538455E-4-3.9409150793552044E-5i
0.010363636363636363,0.0025,-1.2162301723100152E-4-7.323536576964729E-5i,-3.824260599840061E-4-3.646040174168431E-5i
0.010606060606060605,0.0025,-1.006683525505989E-4-7.118649296324251E-5i,-3.6323764205306835E-4-3.3769527229118065E-5i
0.010848484848484849,0.0025,-8.854435267509732E-5-6.944931037952578E-5i,-3.541145547472947E-4-3.137330583806653E-5i
0.01109090909090909,0.0025,-7.642035279959228E-5-6.771212779580873E-5i,-3.428245977687717E-4-2.9015051560669924E-5i
0.011333333333333334,0.0025,-6.429635292408723E-5-6.597494521209219E-5i,-3.2950682157778765E-4-2.6692328004607505E-5i
0.011575757575757576,0.0025,-5.2093830712326636E-5-6.39565977966234E-5i,-3.1488762032830123E-4-2.4517861836606552E-5i
0.011818181818181818,0.0025,-4.656960285708391E-5-6.230779414092771E-5i,-3.061546352752449E-4-2.263266087717625E-5i
0.01206060606060606,0.0025,-4.104537500184899E-5-6.0658990485231324E-5i,-2.95906190705447E-4-2.0783962773992966E-5i
0.012303030303030302,0.0025,-3.552114714660756E-5-5.9010186829535694E-5i,-2.842318704327063E-4-1.896960972274627E-5i
0.012545454545454545,0.0025,-2.8211796819136055E-5-5.711272618753757E-5i,-2.7210506885603727E-4-1.7231244411018556E-5i
0.012787878787878789,0.0025,-2.5951873241491022E-5-5.558986217647847E-5i,-2.643085032775008E-4-1.575612969277983E-5i
0.013030303030303031,0.0025,-2.369194966384729E-5-5.406699816541959E-5i,-2.5543223150818474E-4-1.431478190860807E-5i
0.013272727272727273,0.0025,-2.143202608620746E-5-5.2544134154360706E-5i,-2.455354155311451E-4-1.2905350815540876E-5i
0.013515151515151515,0.0025,-1.8176166855447384E-5-5.0937113165024095E-5i,-2.370886646360859E-4-1.1743584035473567E-5i
0.013757575757575757,0.0025,-1.6355012061401372E-5-4.943067164285352E-5i,-2.283592091539392E-4-1.0373217134768316E-5i
0.014,0.0025,-1.5644296650256864E-5-4.8049909868725434E-5i,-2.208207378278075E-4-9.254623791231142E-6i
0.014242424242424242,0.0025,-1.4933581239115392E-5-4.6669148094596695E-5i,-2.1253946522422775E-4-8.164993033164879E-6i
0.014484848484848484,0.0025,-1.3271347433925409E-5-4.5208461258785566E-5i,-2.0541301666546257E-4-7.2648783459630775E-6i
0.014727272727272728,0.0025,-1.2314531447127873E-5-4.387517340029393E-5i,-1.977218814376418E-4-6.174153509288399E-6i
0.01496969696969697,0.0025,-1.2297625582911517E-5-4.263932441764685E-5i,-1.9135510851409063E-4-5.306146140792511E-6i
0.015212121212121212,0.0025,-1.2280719718696029E-5-4.1403475434999824E-5i,-1.8443898393617083E-4-4.463974296878138E-6i
0.015454545454545455,0.0025,-1.1454619108550602E-5-4.009127801732449E-5i,-1.783331773994317E-4-3.772436978276623E-6i
0.015696969696969695,0.0025,-1.0960189501379612E-5-3.89166995567868E-5i,-1.7168738005776248E-4-2.9010156311108346E-6i
0.01593939393939394,0.0025,-1.1218001941817055E-5-3.781938719495695E-5i,-1.663174951286755E-4-2.225897464032489E-6i
0.01618181818181818,0.0025,-1.1475814382255582E-5-3.672207483312683E-5i,-1.6053540258200826E-4-1.5735617452260495E-6i
0.016424242424242425,0.0025,-1.1733626822695627E-5-3.562476247129644E-5i,-1.5435935515359562E-4-9.429996577935369E-7i
0.016666666666666666,0.0025,-1.081839426222888E-5-3.451940752799152E-5i,-1.495823434587633E-4-3.465704367395073E-7i
0.01690909090909091,0.0025,-1.115104044435624E-5-3.3549471747001665E-5i,-1.4505167142866055E-4+1.8070525459836485E-7i
0.017151515151515154,0.0025,-1.1483686626485553E-5-3.2579535966012E-5i,-1.402076343167582E-4+6.880405784284831E-7i
