% Model,FEA.mph
% Version,COMSOL 5.1.0.145
% Date,"Jun 12 2022, 20:07"
% Dimension,2
% Nodes,100
% Expressions,2
% Description,"Magnetic flux density, r component, Magnetic flux density, z component"
% Length unit,m
% r,z,mf.Br (T) @ freq=20000,mf.Bz (T) @ freq=20000
0.01109090909090909,0.0025,-3.8787907052180155E-4-9.196590464993141E-5i,-3.8787393180587286E-4-1.2564771023331603E-5i
0.011333333333333334,0.0025,-3.6046390393103473E-4-8.839543884869372E-5i,-3.63134854534068E-4-9.18455240734884E-6i
0.011575757575757576,0.0025,-3.4108882201322466E-4-8.514248944259238E-5i,-3.4874623410631553E-4-6.13209202402878E-6i
0.011818181818181818,0.0025,-3.2283005384240105E-4-8.176886021535647E-5i,-3.298262922257362E-4-3.16370470293355E-6i
0.01206060606060606,0.0025,-3.0457128567157614E-4-7.839523098812081E-5i,-3.096154470162482E-4-2.5240416270973904E-7i
0.012303030303030302,0.0025,-2.8729036967550196E-4-7.512650131372579E-5i,-2.9106497007657143E-4+2.2152674540984783E-6i
0.012545454545454545,0.0025,-2.7177556629967526E-4-7.161150826097418E-5i,-2.7928418630548E-4+4.205465766763541E-6i
0.012787878787878789,0.0025,-2.5811693414280214E-4-6.838900333901271E-5i,-2.6475928676300965E-4+6.337394177407298E-6i
0.013030303030303031,0.0025,-2.458755364154856E-4-6.540499526256912E-5i,-2.4930849984874004E-4+8.321795954197237E-6i
0.013272727272727273,0.0025,-2.342745690463975E-4-6.24565605834911E-5i,-2.3455177651075066E-4+1.0142985476109298E-5i
0.013515151515151515,0.0025,-2.2299435736087376E-4-5.93120861005264E-5i,-2.244539200352599E-4+1.1440702240607853E-5i
0.013757575757575757,0.0025,-2.1301498708463113E-4-5.637296405594622E-5i,-2.1181061748168532E-4+1.2969946316270785E-5i
0.014,0.0025,-2.0368839215293482E-4-5.360518608345309E-5i,-2.0142561753988645E-4+1.412019560316023E-5i
0.014242424242424242,0.0025,-1.9436179722123889E-4-5.083740811095988E-5i,-1.905012803884357E-4+1.5217371246290816E-5i
0.014484848484848484,0.0025,-1.8612944450010268E-4-4.8180739283314135E-5i,-1.813080479666913E-4+1.5985777818195496E-5i
0.014727272727272728,0.0025,-1.787794473799297E-4-4.56755716684773E-5i,-1.7192200999778016E-4+1.6861682776834244E-5i
0.01496969696969697,0.0025,-1.7154486079229647E-4-4.32624658396127E-5i,-1.6265600137342878E-4+1.7704698296068008E-5i
0.015212121212121212,0.0025,-1.6431027420466243E-4-4.0849360010748075E-5i,-1.5299380405702992E-4+1.8502885061931255E-5i
0.015454545454545455,0.0025,-1.5776694727204026E-4-3.8513890033653876E-5i,-1.4611512352805266E-4+1.8814659568915265E-5i
0.015696969696969695,0.0025,-1.5140387907095192E-4-3.621765425252123E-5i,-1.3872739928174406E-4+1.9106489991243804E-5i
0.01593939393939394,0.0025,-1.458341109153194E-4-3.4201477832158444E-5i,-1.3163353915561838E-4+1.9537346764673107E-5i
0.01618181818181818,0.0025,-1.4026434275968709E-4-3.218530141179573E-5i,-1.2426087782806358E-4+1.9928052335743865E-5i
0.016424242424242425,0.0025,-1.3507933218700357E-4-3.0230589715183546E-5i,-1.1843178649356847E-4+1.9974211757322877E-5i
0.016666666666666666,0.0025,-1.3003104816493435E-4-2.8322650189070502E-5i,-1.1185660952860585E-4+2.006013238719656E-5i
0.01690909090909091,0.0025,-1.2531254969917914E-4-2.6596783717121416E-5i,-1.0662872035146914E-4+2.0118072743534618E-5i
0.017151515151515154,0.0025,-1.205940512334241E-4-2.4870917245172148E-5i,-1.0120572867738429E-4+2.0139615946898373E-5i
0.017393939393939392,0.0025,-1.1587555276766886E-4-2.314505077322305E-5i,-9.55957921020421E-5+2.0126283829467843E-5i
0.017636363636363638,0.0025,-1.1226721222591134E-4-2.166679291510348E-5i,-9.136639290984196E-5+1.9835580107394537E-5i
0.01787878787878788,0.0025,-1.0837058231319177E-4-2.0245429605848403E-5i,-8.661631384661311E-5+1.9760506146022783E-5i
