% Model:              FEA.mph
% Version:            COMSOL 6.0.0.318
% Date:               Jul 28 2022, 16:30
% Dimension:          3
% Nodes:              400
% Expressions:        1
% Description:        Current density norm
% Length unit:        m
% x                       y                        z                        mf.normJ (A/m^2) @ freq=500, Material Switch 1=Stainless Steel
-0.014210526315789476     -0.010421052631578949    -5.0E-4                  3757.963358664631
-0.012315789473684212     -0.010421052631578949    -5.0E-4                  4949.177665916486
-0.010421052631578949     -0.010421052631578949    -5.0E-4                  6404.880249724725
-0.008526315789473686     -0.010421052631578949    -5.0E-4                  8045.750668161652
-0.006631578947368422     -0.010421052631578949    -5.0E-4                  9810.494446598621
-0.004736842105263159     -0.010421052631578949    -5.0E-4                  11550.252679129726
-0.002842105263157896     -0.010421052631578949    -5.0E-4                  12898.998723853334
-9.473684210526342E-4     -0.010421052631578949    -5.0E-4                  13698.682568349928
9.473684210526308E-4      -0.010421052631578949    -5.0E-4                  13650.670561909621
0.002842105263157896      -0.010421052631578949    -5.0E-4                  12932.668554778864
0.004736842105263157      -0.010421052631578949    -5.0E-4                  11546.938893009794
0.006631578947368419      -0.010421052631578949    -5.0E-4                  9817.462528520919
0.008526315789473684      -0.010421052631578949    -5.0E-4                  8049.987877189618
0.010421052631578949      -0.010421052631578949    -5.0E-4                  6403.551646862384
0.01231578947368421       -0.010421052631578949    -5.0E-4                  4950.186120887577
0.014210526315789472      -0.010421052631578949    -5.0E-4                  3754.571425014993
0.016105263157894734      -0.010421052631578949    -5.0E-4                  2815.4812318922095
0.018000000000000002      -0.010421052631578949    -5.0E-4                  2116.513976706857
-0.018000000000000002     -0.008526315789473686    -5.0E-4                  2948.7682002124325
-0.01610526315789474      -0.008526315789473686    -5.0E-4                  3722.918481265087
-0.014210526315789476     -0.008526315789473686    -5.0E-4                  4802.5791527967685
-0.012315789473684212     -0.008526315789473686    -5.0E-4                  6239.930645398731
-0.010421052631578949     -0.008526315789473686    -5.0E-4                  8054.898927064249
-0.008526315789473686     -0.008526315789473686    -5.0E-4                  10191.749643664869
-0.006631578947368422     -0.008526315789473686    -5.0E-4                  12604.927619793387
-0.004736842105263159     -0.008526315789473686    -5.0E-4                  15084.065397136423
-0.002842105263157896     -0.008526315789473686    -5.0E-4                  17148.921108750135
-9.473684210526342E-4     -0.008526315789473686    -5.0E-4                  18198.13873702795
9.473684210526308E-4      -0.008526315789473686    -5.0E-4                  18215.829149902074
0.002842105263157896      -0.008526315789473686    -5.0E-4                  17154.87893965193
0.004736842105263157      -0.008526315789473686    -5.0E-4                  15088.994149188893
0.006631578947368419      -0.008526315789473686    -5.0E-4                  12619.35505908015
0.008526315789473684      -0.008526315789473686    -5.0E-4                  10200.894625735353
0.010421052631578949      -0.008526315789473686    -5.0E-4                  8050.753019760751
0.01231578947368421       -0.008526315789473686    -5.0E-4                  6235.675714810948
0.014210526315789472      -0.008526315789473686    -5.0E-4                  4808.735651446032
0.016105263157894734      -0.008526315789473686    -5.0E-4                  3720.4151961029247
0.018000000000000002      -0.008526315789473686    -5.0E-4                  2949.368483989061
-0.018000000000000002     -0.006631578947368422    -5.0E-4                  3782.2573018345856
-0.01610526315789474      -0.006631578947368422    -5.0E-4                  4629.068515744918
-0.014210526315789476     -0.006631578947368422    -5.0E-4                  5873.897300336966
-0.012315789473684212     -0.006631578947368422    -5.0E-4                  7586.235941110012
-0.010421052631578949     -0.006631578947368422    -5.0E-4                  9821.270989535671
-0.008526315789473686     -0.006631578947368422    -5.0E-4                  12639.35598083465
-0.006631578947368422     -0.006631578947368422    -5.0E-4                  15847.865329128676
-0.004736842105263159     -0.006631578947368422    -5.0E-4                  19233.094980554695
-0.002842105263157896     -0.006631578947368422    -5.0E-4                  21827.923529840296
-9.473684210526342E-4     -0.006631578947368422    -5.0E-4                  23089.51639371794
9.473684210526308E-4      -0.006631578947368422    -5.0E-4                  23086.031441900293
0.002842105263157896      -0.006631578947368422    -5.0E-4                  21802.926732096796
0.004736842105263157      -0.006631578947368422    -5.0E-4                  19176.749432287907
0.006631578947368419      -0.006631578947368422    -5.0E-4                  15737.514212402588
0.008526315789473684      -0.006631578947368422    -5.0E-4                  12604.935127608154
0.010421052631578949      -0.006631578947368422    -5.0E-4                  9816.05528661055
0.01231578947368421       -0.006631578947368422    -5.0E-4                  7585.356206666418
0.014210526315789472      -0.006631578947368422    -5.0E-4                  5870.525187199948
0.016105263157894734      -0.006631578947368422    -5.0E-4                  4628.303246469585
0.018000000000000002      -0.006631578947368422    -5.0E-4                  3783.013144716154
-0.018000000000000002     -0.004736842105263159    -5.0E-4                  4533.014335321909
-0.01610526315789474      -0.004736842105263159    -5.0E-4                  5444.656921356138
-0.014210526315789476     -0.004736842105263159    -5.0E-4                  6850.803126711902
-0.012315789473684212     -0.004736842105263159    -5.0E-4                  8820.526815514866
-0.010421052631578949     -0.004736842105263159    -5.0E-4                  11549.010195734949
-0.008526315789473686     -0.004736842105263159    -5.0E-4                  15063.532760984217
-0.006631578947368422     -0.004736842105263159    -5.0E-4                  19312.831888360975
-0.004736842105263159     -0.004736842105263159    -5.0E-4                  23027.542196534967
-0.002842105263157896     -0.004736842105263159    -5.0E-4                  24853.11663522329
-9.473684210526342E-4     -0.004736842105263159    -5.0E-4                  25007.4362167037
9.473684210526308E-4      -0.004736842105263159    -5.0E-4                  24993.079153128016
0.002842105263157896      -0.004736842105263159    -5.0E-4                  24828.790023490623
0.004736842105263157      -0.004736842105263159    -5.0E-4                  23060.80639245715
0.006631578947368419      -0.004736842105263159    -5.0E-4                  19189.03140710227
0.008526315789473684      -0.004736842105263159    -5.0E-4                  15080.32425363095
0.010421052631578949      -0.004736842105263159    -5.0E-4                  11549.922909536272
0.01231578947368421       -0.004736842105263159    -5.0E-4                  8814.3650352417
0.014210526315789472      -0.004736842105263159    -5.0E-4                  6855.897896347588
0.016105263157894734      -0.004736842105263159    -5.0E-4                  5443.285263881405
0.018000000000000002      -0.004736842105263159    -5.0E-4                  4527.107387076503
-0.018000000000000002     -0.002842105263157896    -5.0E-4                  5093.6754783627575
-0.01610526315789474      -0.002842105263157896    -5.0E-4                  6073.632363583464
-0.014210526315789476     -0.002842105263157896    -5.0E-4                  7622.981454781351
-0.012315789473684212     -0.002842105263157896    -5.0E-4                  9798.22570409219
-0.010421052631578949     -0.002842105263157896    -5.0E-4                  12913.160258919697
-0.008526315789473686     -0.002842105263157896    -5.0E-4                  17127.360636336765
-0.006631578947368422     -0.002842105263157896    -5.0E-4                  21792.82479815292
-0.004736842105263159     -0.002842105263157896    -5.0E-4                  24909.39171986264
-0.002842105263157896     -0.002842105263157896    -5.0E-4                  23321.82290614891
-9.473684210526342E-4     -0.002842105263157896    -5.0E-4                  19339.996644436687
9.473684210526308E-4      -0.002842105263157896    -5.0E-4                  19301.520993325383
0.002842105263157896      -0.002842105263157896    -5.0E-4                  23351.65449103598
0.004736842105263157      -0.002842105263157896    -5.0E-4                  24892.193562943834
0.006631578947368419      -0.002842105263157896    -5.0E-4                  21813.003836205164
0.008526315789473684      -0.002842105263157896    -5.0E-4                  17099.944286482376
0.010421052631578949      -0.002842105263157896    -5.0E-4                  12900.082399794632
0.01231578947368421       -0.002842105263157896    -5.0E-4                  9799.077769297284
0.014210526315789472      -0.002842105263157896    -5.0E-4                  7611.891859536359
0.016105263157894734      -0.002842105263157896    -5.0E-4                  6067.049567013948
0.018000000000000002      -0.002842105263157896    -5.0E-4                  5090.643143106524
-0.018000000000000002     -9.473684210526342E-4    -5.0E-4                  5399.661077007156
-0.01610526315789474      -9.473684210526342E-4    -5.0E-4                  6400.292842549448
-0.014210526315789476     -9.473684210526342E-4    -5.0E-4                  7998.111398900895
-0.012315789473684212     -9.473684210526342E-4    -5.0E-4                  10346.472262239635
-0.010421052631578949     -9.473684210526342E-4    -5.0E-4                  13703.52083091055
-0.008526315789473686     -9.473684210526342E-4    -5.0E-4                  18246.292837159708
-0.006631578947368422     -9.473684210526342E-4    -5.0E-4                  23059.130095070213
-0.004736842105263159     -9.473684210526342E-4    -5.0E-4                  24881.673140922103
-0.002842105263157896     -9.473684210526342E-4    -5.0E-4                  19376.902919171287
-9.473684210526342E-4     -9.473684210526342E-4    -5.0E-4                  9372.58175004906
9.473684210526308E-4      -9.473684210526342E-4    -5.0E-4                  9382.07756441045
0.002842105263157896      -9.473684210526342E-4    -5.0E-4                  19337.795804493304
0.004736842105263157      -9.473684210526342E-4    -5.0E-4                  24858.70300825191
0.006631578947368419      -9.473684210526342E-4    -5.0E-4                  23097.918749158718
0.008526315789473684      -9.473684210526342E-4    -5.0E-4                  18197.020733035748
0.010421052631578949      -9.473684210526342E-4    -5.0E-4                  13707.500430079717
0.01231578947368421       -9.473684210526342E-4    -5.0E-4                  10348.944309562317
0.014210526315789472      -9.473684210526342E-4    -5.0E-4                  7998.193024032585
0.016105263157894734      -9.473684210526342E-4    -5.0E-4                  6398.671292176626
0.018000000000000002      -9.473684210526342E-4    -5.0E-4                  5395.585665000553
-0.018000000000000002     9.473684210526308E-4     -5.0E-4                  5397.622799797287
-0.01610526315789474      9.473684210526308E-4     -5.0E-4                  6399.5124847592815
-0.014210526315789476     9.473684210526308E-4     -5.0E-4                  7998.540220979342
-0.012315789473684212     9.473684210526308E-4     -5.0E-4                  10348.974873447456
-0.010421052631578949     9.473684210526308E-4     -5.0E-4                  13710.467413023905
-0.008526315789473686     9.473684210526308E-4     -5.0E-4                  18242.27472003025
-0.006631578947368422     9.473684210526308E-4     -5.0E-4                  23083.47055400544
-0.004736842105263159     9.473684210526308E-4     -5.0E-4                  24957.77044190576
-0.002842105263157896     9.473684210526308E-4     -5.0E-4                  19323.94302486287
-9.473684210526342E-4     9.473684210526308E-4     -5.0E-4                  9388.22667956879
9.473684210526308E-4      9.473684210526308E-4     -5.0E-4                  9363.917451788915
0.002842105263157896      9.473684210526308E-4     -5.0E-4                  19335.428286793383
0.004736842105263157      9.473684210526308E-4     -5.0E-4                  25018.74329377775
0.006631578947368419      9.473684210526308E-4     -5.0E-4                  23053.522420762958
0.008526315789473684      9.473684210526308E-4     -5.0E-4                  18232.33642116625
0.010421052631578949      9.473684210526308E-4     -5.0E-4                  13704.766934732916
0.01231578947368421       9.473684210526308E-4     -5.0E-4                  10348.140918160012
0.014210526315789472      9.473684210526308E-4     -5.0E-4                  7997.40043004295
0.016105263157894734      9.473684210526308E-4     -5.0E-4                  6399.9979775476
0.018000000000000002      9.473684210526308E-4     -5.0E-4                  0.0037547075220128183
-0.018000000000000002     0.002842105263157896     -5.0E-4                  5093.813655623908
-0.01610526315789474      0.002842105263157896     -5.0E-4                  6073.6122085857
-0.014210526315789476     0.002842105263157896     -5.0E-4                  7609.384807159033
-0.012315789473684212     0.002842105263157896     -5.0E-4                  9800.17357258118
-0.010421052631578949     0.002842105263157896     -5.0E-4                  12927.852222223351
-0.008526315789473686     0.002842105263157896     -5.0E-4                  17140.20413573773
-0.006631578947368422     0.002842105263157896     -5.0E-4                  21820.993431617488
-0.004736842105263159     0.002842105263157896     -5.0E-4                  24894.193618062684
-0.002842105263157896     0.002842105263157896     -5.0E-4                  23404.970887463558
-9.473684210526342E-4     0.002842105263157896     -5.0E-4                  19318.455399411923
9.473684210526308E-4      0.002842105263157896     -5.0E-4                  19329.432285305622
0.002842105263157896      0.002842105263157896     -5.0E-4                  23427.624790642803
0.004736842105263157      0.002842105263157896     -5.0E-4                  24865.184579103185
0.006631578947368419      0.002842105263157896     -5.0E-4                  21795.178330610135
0.008526315789473684      0.002842105263157896     -5.0E-4                  17162.18831074191
0.010421052631578949      0.002842105263157896     -5.0E-4                  12899.086499880876
0.01231578947368421       0.002842105263157896     -5.0E-4                  9799.297339789067
0.014210526315789472      0.002842105263157896     -5.0E-4                  7617.295172970566
0.016105263157894734      0.002842105263157896     -5.0E-4                  6069.017603365905
0.018000000000000002      0.002842105263157896     -5.0E-4                  5096.571986528375
-0.018000000000000002     0.004736842105263157     -5.0E-4                  0.004039295152571315
-0.01610526315789474      0.004736842105263157     -5.0E-4                  5445.126978423959
-0.014210526315789476     0.004736842105263157     -5.0E-4                  6853.221443517577
-0.012315789473684212     0.004736842105263157     -5.0E-4                  8813.664844673009
-0.010421052631578949     0.004736842105263157     -5.0E-4                  11543.809107812649
-0.008526315789473686     0.004736842105263157     -5.0E-4                  15069.967012952766
-0.006631578947368422     0.004736842105263157     -5.0E-4                  19272.478652943275
-0.004736842105263159     0.004736842105263157     -5.0E-4                  23085.206405448134
-0.002842105263157896     0.004736842105263157     -5.0E-4                  24879.451096151828
-9.473684210526342E-4     0.004736842105263157     -5.0E-4                  24947.614504539484
9.473684210526308E-4      0.004736842105263157     -5.0E-4                  24930.978477106113
0.002842105263157896      0.004736842105263157     -5.0E-4                  24835.002366990408
0.004736842105263157      0.004736842105263157     -5.0E-4                  23046.401784549966
0.006631578947368419      0.004736842105263157     -5.0E-4                  19199.61502055244
0.008526315789473684      0.004736842105263157     -5.0E-4                  15093.396307462503
0.010421052631578949      0.004736842105263157     -5.0E-4                  11542.413174998657
0.01231578947368421       0.004736842105263157     -5.0E-4                  8822.776966325786
0.014210526315789472      0.004736842105263157     -5.0E-4                  6846.831256434192
0.016105263157894734      0.004736842105263157     -5.0E-4                  5446.785177108739
0.018000000000000002      0.004736842105263157     -5.0E-4                  4532.452959888032
-0.018000000000000002     0.006631578947368419     -5.0E-4                  3783.0699139800017
-0.01610526315789474      0.006631578947368419     -5.0E-4                  4629.215898130406
-0.014210526315789476     0.006631578947368419     -5.0E-4                  5873.149094533054
-0.012315789473684212     0.006631578947368419     -5.0E-4                  7571.980012378923
-0.010421052631578949     0.006631578947368419     -5.0E-4                  9812.463179164057
-0.008526315789473686     0.006631578947368419     -5.0E-4                  12620.261765152429
-0.006631578947368422     0.006631578947368419     -5.0E-4                  16036.414937725922
-0.004736842105263159     0.006631578947368419     -5.0E-4                  19140.211515176423
-0.002842105263157896     0.006631578947368419     -5.0E-4                  21761.89262062404
-9.473684210526342E-4     0.006631578947368419     -5.0E-4                  23114.68059768508
9.473684210526308E-4      0.006631578947368419     -5.0E-4                  23081.727537561073
0.002842105263157896      0.006631578947368419     -5.0E-4                  21777.11397889228
0.004736842105263157      0.006631578947368419     -5.0E-4                  19147.142591809086
0.006631578947368419      0.006631578947368419     -5.0E-4                  16020.013618387125
0.008526315789473684      0.006631578947368419     -5.0E-4                  12621.875446152897
0.010421052631578949      0.006631578947368419     -5.0E-4                  9812.771770185871
0.01231578947368421       0.006631578947368419     -5.0E-4                  7558.400133470076
0.014210526315789472      0.006631578947368419     -5.0E-4                  5875.713963360748
0.016105263157894734      0.006631578947368419     -5.0E-4                  4628.293235691498
0.018000000000000002      0.006631578947368419     -5.0E-4                  3782.4273268578063
-0.018000000000000002     0.008526315789473684     -5.0E-4                  2948.7162443952957
-0.01610526315789474      0.008526315789473684     -5.0E-4                  3719.4435837695537
-0.014210526315789476     0.008526315789473684     -5.0E-4                  4802.874933571182
-0.012315789473684212     0.008526315789473684     -5.0E-4                  6235.656253605437
-0.010421052631578949     0.008526315789473684     -5.0E-4                  8039.672915571838
-0.008526315789473686     0.008526315789473684     -5.0E-4                  10187.710179888201
-0.006631578947368422     0.008526315789473684     -5.0E-4                  12598.515553945881
-0.004736842105263159     0.008526315789473684     -5.0E-4                  15087.631665301446
-0.002842105263157896     0.008526315789473684     -5.0E-4                  17207.780844368895
-9.473684210526342E-4     0.008526315789473684     -5.0E-4                  18201.78268955863
9.473684210526308E-4      0.008526315789473684     -5.0E-4                  18205.514846279635
0.002842105263157896      0.008526315789473684     -5.0E-4                  17217.90048496038
0.004736842105263157      0.008526315789473684     -5.0E-4                  15107.026586721393
0.006631578947368419      0.008526315789473684     -5.0E-4                  12602.349133516249
0.008526315789473684      0.008526315789473684     -5.0E-4                  10193.03492868919
0.010421052631578949      0.008526315789473684     -5.0E-4                  8065.0386458300145
0.01231578947368421       0.008526315789473684     -5.0E-4                  6234.904620457021
0.014210526315789472      0.008526315789473684     -5.0E-4                  4808.229989798516
0.016105263157894734      0.008526315789473684     -5.0E-4                  3721.414230836677
0.018000000000000002      0.008526315789473684     -5.0E-4                  0.003816784582079125
-0.018000000000000002     0.010421052631578949     -5.0E-4                  2117.971561662736
-0.01610526315789474      0.010421052631578949     -5.0E-4                  2814.9559950461053
-0.014210526315789476     0.010421052631578949     -5.0E-4                  3751.0949030977636
-0.012315789473684212     0.010421052631578949     -5.0E-4                  4950.767431346724
-0.010421052631578949     0.010421052631578949     -5.0E-4                  6392.258457541636
-0.008526315789473686     0.010421052631578949     -5.0E-4                  8063.5132923473575
-0.006631578947368422     0.010421052631578949     -5.0E-4                  9822.503515060453
-0.004736842105263159     0.010421052631578949     -5.0E-4                  11518.592759921552
-0.002842105263157896     0.010421052631578949     -5.0E-4                  12934.880571831203
-9.473684210526342E-4     0.010421052631578949     -5.0E-4                  13650.687404205064
9.473684210526308E-4      0.010421052631578949     -5.0E-4                  13649.718656917901
0.002842105263157896      0.010421052631578949     -5.0E-4                  12905.804597771888
0.004736842105263157      0.010421052631578949     -5.0E-4                  11501.46811665432
0.006631578947368419      0.010421052631578949     -5.0E-4                  9820.554747749262
0.008526315789473684      0.010421052631578949     -5.0E-4                  8047.618752806494
0.010421052631578949      0.010421052631578949     -5.0E-4                  6395.517201404694
0.01231578947368421       0.010421052631578949     -5.0E-4                  4946.9799337518625
0.014210526315789472      0.010421052631578949     -5.0E-4                  3758.82718035182
0.016105263157894734      0.010421052631578949     -5.0E-4                  2816.3070341991
0.018000000000000002      0.010421052631578949     -5.0E-4                  0.003449993383006142
-0.018000000000000002     0.01231578947368421      -5.0E-4                  0.0030379309170739093
-0.01610526315789474      0.01231578947368421      -5.0E-4                  1965.3670080803113
-0.014210526315789476     0.01231578947368421      -5.0E-4                  2790.1471305283762
-0.012315789473684212     0.01231578947368421      -5.0E-4                  3791.673643465021
-0.010421052631578949     0.01231578947368421      -5.0E-4                  4947.2318071989175
-0.008526315789473686     0.01231578947368421      -5.0E-4                  6234.100921760737
-0.006631578947368422     0.01231578947368421      -5.0E-4                  7561.013219038892
-0.004736842105263159     0.01231578947368421      -5.0E-4                  8819.061321325302
-0.002842105263157896     0.01231578947368421      -5.0E-4                  9802.476037527176
-9.473684210526342E-4     0.01231578947368421      -5.0E-4                  10351.596068167995
9.473684210526308E-4      0.01231578947368421      -5.0E-4                  10361.829930025298
0.002842105263157896      0.01231578947368421      -5.0E-4                  9802.580656341886
0.004736842105263157      0.01231578947368421      -5.0E-4                  8816.578450338406
0.006631578947368419      0.01231578947368421      -5.0E-4                  7580.202157922263
0.008526315789473684      0.01231578947368421      -5.0E-4                  6233.856510687078
0.010421052631578949      0.01231578947368421      -5.0E-4                  4948.437316076184
0.01231578947368421       0.01231578947368421      -5.0E-4                  3788.324770934491
0.014210526315789472      0.01231578947368421      -5.0E-4                  2802.574845736342
0.016105263157894734      0.01231578947368421      -5.0E-4                  1968.3352303316794
0.018000000000000002      0.01231578947368421      -5.0E-4                  0.003023638748409941
-0.018000000000000002     0.014210526315789472     -5.0E-4                  0.002427594526253038
-0.01610526315789474      0.014210526315789472     -5.0E-4                  1235.8448640342556
-0.014210526315789476     0.014210526315789472     -5.0E-4                  1950.1032146466466
-0.012315789473684212     0.014210526315789472     -5.0E-4                  2802.830011077822
-0.010421052631578949     0.014210526315789472     -5.0E-4                  3760.5313343873518
-0.008526315789473686     0.014210526315789472     -5.0E-4                  4807.59940979068
-0.006631578947368422     0.014210526315789472     -5.0E-4                  5869.696521056318
-0.004736842105263159     0.014210526315789472     -5.0E-4                  6846.423130651875
-0.002842105263157896     0.014210526315789472     -5.0E-4                  7609.46214998605
-9.473684210526342E-4     0.014210526315789472     -5.0E-4                  7992.202402490727
9.473684210526308E-4      0.014210526315789472     -5.0E-4                  7992.780231437654
0.002842105263157896      0.014210526315789472     -5.0E-4                  7624.866582121718
0.004736842105263157      0.014210526315789472     -5.0E-4                  6851.05709741234
0.006631578947368419      0.014210526315789472     -5.0E-4                  5870.978619599883
0.008526315789473684      0.014210526315789472     -5.0E-4                  4805.792355464963
0.010421052631578949      0.014210526315789472     -5.0E-4                  3751.7201916692743
0.01231578947368421       0.014210526315789472     -5.0E-4                  2791.165057076106
0.014210526315789472      0.014210526315789472     -5.0E-4                  1947.1107036388219
0.016105263157894734      0.014210526315789472     -5.0E-4                  1233.776013965855
0.018000000000000002      0.014210526315789472     -5.0E-4                  0.002389022311176117
-0.018000000000000002     0.016105263157894734     -5.0E-4                  167.67108789034208
-0.01610526315789474      0.016105263157894734     -5.0E-4                  641.8171457430063
-0.014210526315789476     0.016105263157894734     -5.0E-4                  1233.9088487951929
-0.012315789473684212     0.016105263157894734     -5.0E-4                  1968.0371834442778
-0.010421052631578949     0.016105263157894734     -5.0E-4                  2816.923314705738
-0.008526315789473686     0.016105263157894734     -5.0E-4                  3721.322589607804
-0.006631578947368422     0.016105263157894734     -5.0E-4                  4627.445690859702
-0.004736842105263159     0.016105263157894734     -5.0E-4                  5447.018773149252
-0.002842105263157896     0.016105263157894734     -5.0E-4                  6075.668538927773
-9.473684210526342E-4     0.016105263157894734     -5.0E-4                  6400.214816635931
