% Model,biological disk.mph
% Version,COMSOL 5.1.0.145
% Date,"Jun 5 2022, 09:18"
% Dimension,2
% Nodes,100
% Expressions,2
% Description,"Magnetic flux density, r component, Magnetic flux density, z component"
% Length unit,m
% r,z,mf.Br (T) @ freq=20000,mf.Bz (T) @ freq=20000
0.015212121212121212,0.0025,-6.938484882051282E-5-2.3838287282513087E-11i,-1.2318153331836388E-4-1.3211154850707089E-11i
0.015454545454545455,0.0025,-6.496965118458521E-5-2.352028483127373E-11i,-1.1855320082078714E-4-1.2659215380537457E-11i
0.015696969696969695,0.0025,-6.079738604630974E-5-2.3191304792464375E-11i,-1.1359405180376089E-4-1.207640170319334E-11i
0.01593939393939394,0.0025,-5.726379409488998E-5-2.2881960644836266E-11i,-1.0867919218495474E-4-1.1537563743357087E-11i
0.01618181818181818,0.0025,-5.373020214346992E-5-2.257261649720819E-11i,-1.0345711271438574E-4-1.1003595833603995E-11i
0.016424242424242425,0.0025,-5.0599745869792274E-5-2.2258383889352838E-11i,-9.953751573579109E-5-1.0500635669297949E-11i
0.016666666666666666,0.0025,-4.765111357304009E-5-2.1935037868606543E-11i,-9.504200503856111E-5-9.971388949879347E-12i
0.01690909090909091,0.0025,-4.49506786923317E-5-2.1619549354658305E-11i,-9.153670549551505E-5-9.499182839347152E-12i
0.017151515151515154,0.0025,-4.225024381162396E-5-2.130406084070999E-11i,-8.780779122166671E-5-9.031712949329283E-12i
0.017393939393939392,0.0025,-3.954980893091514E-5-2.09885723267617E-11i,-8.386461196185484E-5-8.568781249699872E-12i
0.017636363636363638,0.0025,-3.777847498438367E-5-2.0694506488811667E-11i,-8.110562082452309E-5-8.126456823094343E-12i
0.01787878787878788,0.0025,-3.5758615619486316E-5-2.0391595566830975E-11i,-7.788178126407731E-5-7.684135146861023E-12i
0.01812121212121212,0.0025,-3.373875625458853E-5-2.0088684644850226E-11i,-7.448274529283549E-5-7.245969882008386E-12i
0.018363636363636363,0.0025,-3.1900649751828583E-5-1.9786774261594113E-11i,-7.179838793664814E-5-6.8482178863698226E-12i
0.018606060606060605,0.0025,-3.0076849182850965E-5-1.9471767978086614E-11i,-6.942037032682714E-5-6.4553677559863135E-12i
0.01884848484848485,0.0025,-2.864470195869601E-5-1.9184742554637234E-11i,-6.671804853306217E-5-6.0549105698720485E-12i
0.01909090909090909,0.0025,-2.720171800205546E-5-1.889716796343567E-11i,-6.400497473123735E-5-5.667075101940102E-12i
0.019333333333333334,0.0025,-2.585545368268558E-5-1.8606078728021327E-11i,-6.174768980922899E-5-5.3006161520820805E-12i
0.019575757575757576,0.0025,-2.447242735835681E-5-1.8304645060962142E-11i,-5.9721497924992355E-5-4.9444487983209725E-12i
0.019818181818181818,0.0025,-2.3355832696910064E-5-1.801918551329374E-11i,-5.746899203930773E-5-4.583439168921477E-12i
0.02006060606060606,0.0025,-2.220901451848074E-5-1.7733518666673053E-11i,-5.5524301085132445E-5-4.245858746829787E-12i
0.020303030303030302,0.0025,-2.1062196340051282E-5-1.7447851820052495E-11i,-5.3482005099933666E-5-3.911951768619299E-12i
0.020545454545454547,0.0025,-2.0065928952189577E-5-1.716153677940631E-11i,-5.184774289969545E-5-3.597355526317379E-12i
0.020787878787878786,0.0025,-1.9223646915766767E-5-1.6889688155004238E-11i,-5.003460429058872E-5-3.2695177679550246E-12i
0.02103030303030303,0.0025,-1.8325574386654476E-5-1.6615162771426528E-11i,-4.824799812843765E-5-2.9509718756060275E-12i
0.021272727272727273,0.0025,-1.7427501857542266E-5-1.634063738784872E-11i,-4.638224383158394E-5-2.635665759987688E-12i
0.021515151515151515,0.0025,-1.66634186669352E-5-1.6064579068188098E-11i,-4.514659671262158E-5-2.3570065757940388E-12i
0.02175757575757576,0.0025,-1.5876957330752332E-5-1.5787145773240027E-11i,-4.3677707841633115E-5-2.066605761635862E-12i
0.022,0.0025,-1.5217966856961979E-5-1.5523610255987343E-11i,-4.226061748447008E-5-1.7823441818294546E-12i
0.022242424242424244,0.0025,-1.4558976383171436E-5-1.5260074738734673E-11i,-4.07811410512816E-5-1.5011297934354631E-12i
0.022484848484848483,0.0025,-1.3924340127358689E-5-1.4989772879554266E-11i,-3.962487491240837E-5-1.23718178962591E-12i
0.022727272727272728,0.0025,-1.3319489689149011E-5-1.472066514213825E-11i,-3.828069761864501E-5-9.651293359249067E-13i
0.022969696969696966,0.0025,-1.2765385904334832E-5-1.4457007868996792E-11i,-3.719547724352187E-5-7.125585535495373E-13i
0.02321212121212121,0.0025,-1.221128211952049E-5-1.419335059585534E-11i,-3.606109477595875E-5-4.628658324087627E-13i
0.023454545454545457,0.0025,-1.1712490790204578E-5-1.3932156320623478E-11i,-3.498636657316083E-5-2.2146696817645923E-13i
0.023696969696969696,0.0025,-1.1254403948715444E-5-1.3670423553461231E-11i,-3.3922898377903934E-5+2.574151632454137E-14i
0.02393939393939394,0.0025,-1.0799132831172198E-5-1.3411162232514312E-11i,-3.291624439421668E-5+2.637129500575977E-13i
0.02418181818181818,0.0025,-1.0343861713628464E-5-1.3151900911567497E-11i,-3.1868712427445956E-5+4.991072054517211E-13i
0.024424242424242425,0.0025,-9.932024924201198E-6-1.2892627559008029E-11i,-3.099320434063577E-5+7.176686867124438E-13i
0.024666666666666663,0.0025,-9.502835767541754E-6-1.2625707255795235E-11i,-3.013952814664614E-5+9.38674108141463E-13i
0.02490909090909091,0.0025,-9.164920063902048E-6-1.2370100276231393E-11i,-2.9255391533945046E-5+1.1577748816098967E-12i
0.025151515151515154,0.0025,-8.813755456916925E-6-1.2112832899629224E-11i,-2.8381022371357237E-5+1.3691633341341444E-12i
0.025393939393939392,0.0025,-8.484102806620864E-6-1.1853302731754546E-11i,-2.7605661529233188E-5+1.5716836698102892E-12i
0.025636363636363638,0.0025,-8.135619686203762E-6-1.158531279282146E-11i,-2.686311260253917E-5+1.7761798357304738E-12i
0.025878787878787876,0.0025,-7.846360058942492E-6-1.1321891121826187E-11i,-2.6093800474853044E-5+1.9751167102604286E-12i
0.02612121212121212,0.0025,-7.549236752516929E-6-1.1056793937942192E-11i,-2.540049478300615E-5+2.159323380923632E-12i
0.02636363636363636,0.0025,-7.252113446091081E-6-1.0791696754058356E-11i,-2.4680907640502417E-5+2.341271576399873E-12i
0.026606060606060605,0.0025,-6.9865473553681195E-6-1.0520327126973537E-11i,-2.4076010052324432E-5+2.519520585627951E-12i
0.02684848484848485,0.0025,-6.762910784672955E-6-1.0254132551447333E-11i,-2.3416611765773335E-5+2.698157843452169E-12i
0.02709090909090909,0.0025,-6.513653735808932E-6-9.982491070616426E-12i,-2.277418509829202E-5+2.8660679371394504E-12i
0.027333333333333334,0.0025,-6.279637611346844E-6-9.716577668254713E-12i,-2.214966492306774E-5+3.016762721482212E-12i
0.027575757575757573,0.0025,-6.043671348677452E-6-9.428594694098951E-12i,-2.162099326813509E-5+3.1734068431233407E-12i
0.02781818181818182,0.0025,-5.837476359058907E-6-9.14802969195139E-12i,-2.1053635914334547E-5+3.327777911187688E-12i
0.028060606060606064,0.0025,-5.640478900729152E-6-8.869588607269695E-12i,-2.0520035305293926E-5+3.4569455890000686E-12i
0.028303030303030302,0.0025,-5.443481442399451E-6-8.591147522588014E-12i,-1.9967949092652875E-5+3.583978363421177E-12i
0.028545454545454547,0.0025,-5.261496687598605E-6-8.30102585744581E-12i,-1.94973549896086E-5+3.6963968341398515E-12i
0.028787878787878786,0.0025,-5.0687887339641E-6-8.001601313661988E-12i,-1.9014760111722565E-5+3.812420147389791E-12i
0.02903030303030303,0.0025,-4.917682983914054E-6-7.720437698007515E-12i,-1.8543224460660266E-5+3.90324612500374E-12i
0.02927272727272727,0.0025,-4.754004030733703E-6-7.43608066284248E-12i,-1.8091048590439533E-5+3.981426400877668E-12i
0.029515151515151515,0.0025,-4.617010021351858E-6-7.167000374234849E-12i,-1.7654354130627963E-5+4.039909338457595E-12i
0.02975757575757576,0.0025,-4.449730015224714E-6-6.859797009817569E-12i,-1.721889484702902E-5+4.107956041472729E-12i
0.03,0.0025,-4.293220120287823E-6-6.5606392295064196E-12i,-1.678849797978348E-5+4.163036688645845E-12i
