% Model,biological disk (only electromagnet).mph
% Version,COMSOL 5.1.0.145
% Date,"Jun 5 2022, 08:43"
% Dimension,2
% Nodes,100
% Expressions,2
% Description,"Magnetic flux density, r component, Magnetic flux density, z component"
% Length unit,m
% r,z,mf.Br (T) @ freq=20000,mf.Bz (T) @ freq=20000
0.025636363636363638,0.0025,-8.135623613716265E-6,-2.686311200039958E-5
0.025878787878787876,0.0025,-7.846363897152746E-6,-2.6093799805273177E-5
0.02612121212121212,0.0025,-7.549240500857163E-6,-2.54004940509782E-5
0.02636363636363636,0.0025,-7.2521171045614174E-6,-2.4680906846792525E-5
0.026606060606060605,0.0025,-6.986550921841842E-6,-2.4076009198186224E-5
0.02684848484848485,0.0025,-6.762914260904316E-6,-2.3416610851076635E-5
0.02709090909090909,0.0025,-6.5136571199522395E-6,-2.2774184126672455E-5
0.027333333333333334,0.0025,-6.279640905343105E-6,-2.2149663900360655E-5
0.027575757575757573,0.0025,-6.0436745450453185E-6,-2.1620992192324424E-5
0.02781818181818182,0.0025,-5.837479460312888E-6,-2.1053634786191222E-5
0.028060606060606064,0.0025,-5.640481907589246E-6,-2.0520034133361793E-5
0.028303030303030302,0.0025,-5.443484354865835E-6,-1.996794787765564E-5
0.028545454545454547,0.0025,-5.26149950171148E-6,-1.9497353736500605E-5
0.028787878787878786,0.0025,-5.068791446569305E-6,-1.9014758819281774E-5
0.02903030303030303,0.0025,-4.917685601203035E-6,-1.8543223137428512E-5
0.02927272727272727,0.0025,-4.754006551623368E-6,-1.809104724070413E-5
0.029515151515151515,0.0025,-4.617012451020846E-6,-1.7654352761066388E-5
0.02975757575757576,0.0025,-4.449732340749686E-6,-1.721889345439948E-5
0.03,0.0025,-4.293222344395873E-6,-1.6788496568480846E-5
