0.000632107572033131+7.87518224699419e-05i,0.00012088503063587+1.79895994395315e-05i,2.62173288657914e-05+1.5147672553891e-07i,6.46641104426021e-06-2.14571299129544e-08i,4.85417481584865e-05+3.56523170535718e-06i,4.76068183835615e-05+8.33502349196148e-07i,1.73372231697749e-05-2.11872260147572e-06i,5.19006545181086e-06-5.74942702938e-07i,9.49490618592844e-06-1.90955986275506e-06i,1.32590063180535e-05-2.51370108949396e-06i,7.04643907397535e-06-1.64423793827743e-06i,2.78923755876852e-06-4.10263668479659e-07i,1.81660687675312e-06-4.89427557734258e-07i,2.94373772689724e-06-7.33138552389283e-07i,2.209932025519e-06-4.45314184155193e-07i,1.0555159078014e-06-3.94907873604075e-08i
0.000632107572033132+7.87518224699448e-05i,4.85417481584866e-05+3.56523170535888e-06i,9.49490618592944e-06-1.90955986275067e-06i,1.81660687675367e-06-4.89427557730146e-07i,0.000120885030635869+1.79895994395321e-05i,4.76068183835628e-05+8.33502349199843e-07i,1.32590063180542e-05-2.51370108949339e-06i,2.94373772689474e-06-7.33138552391908e-07i,2.62173288657935e-05+1.5147672553999e-07i,1.73372231697756e-05-2.118722601475e-06i,7.04643907397466e-06-1.64423793828027e-06i,2.20993202551658e-06-4.45314184160939e-07i,6.46641104426265e-06-2.14571299127886e-08i,5.19006545181445e-06-5.74942702929627e-07i,2.78923755877353e-06-4.10263668472192e-07i,1.05551590780387e-06-3.94907873539719e-08i
-6.43464804705644e-05-8.03941742012138e-05i,-5.51408481758092e-05+1.36217994195966e-05i,-6.98029973718139e-06+4.94360002021401e-06i,-1.24225051209135e-06+1.22969609792952e-06i,-5.51408481758098e-05+1.36217994195946e-05i,-2.02931165540848e-05+1.15693419416342e-05i,-4.10309820197411e-06+4.04279534608377e-06i,-8.54279257219936e-07+9.99936248420967e-07i,-6.98029973718351e-06+4.94360002021418e-06i,-4.10309820196942e-06+4.04279534609323e-06i,-1.34870096373597e-06+1.72776096132837e-06i,-4.52084074380481e-07+6.105208187612e-07i,-1.24225051209385e-06+1.22969609792828e-06i,-8.54279257218979e-07+9.99936248420677e-07i,-4.5208407437959e-07+6.10520818759266e-07i,-2.41594831809204e-07+3.67313635453176e-07i
-3.12694640148973e-06-4.11577920143885e-06i,0.000282777393993599+5.43266771961014e-05i,5.34068379142794e-05+4.990877318962e-06i,1.21500259607372e-05+2.70164425411751e-07i,1.11034318212716e-05-1.88371043909189e-06i,5.88486586639059e-05+6.66924319107437e-06i,2.5714002594858e-05-4.04352643158497e-07i,8.24165589018013e-06-4.45674085280201e-07i,5.39839642525965e-06-2.18530630555006e-06i,1.40742821915013e-05-1.73435895061925e-06i,8.87051392144618e-06-1.32282136289579e-06i,3.9026277588504e-06-3.84066144965403e-07i,1.05213836499892e-06-6.59501662165281e-07i,2.82583769231598e-06-7.50466827224412e-07i,2.56521720941437e-06-4.43088814011866e-07i,1.4349888357161e-06-5.90152870881575e-08i
0.00133824653995076+0.000115730907593023i,0.000153372209364115+2.24557171123573e-05i,2.11950607764083e-05-1.8324251345228e-06i,3.84587254711535e-06-8.62086936411669e-07i,0.000153010748596393+2.31054739724072e-05i,9.58825439915465e-05+9.31662279458883e-06i,2.71154728059813e-05-2.96679413984665e-06i,5.78704663484801e-06-1.25990075564197e-06i,3.25215926450372e-05-8.83252642644317e-07i,2.91879462697045e-05-3.01707109371033e-06i,1.26552744355805e-05-2.74080220903112e-06i,3.9515319549403e-06-8.31418285707442e-07i,7.6593345416915e-06-4.77618867895993e-07i,7.43055964953049e-06-1.15879671745726e-06i,4.37762309765234e-06-8.05763462185337e-07i,1.74727218836526e-06-1.4135259659326e-07i
0.000524248717086441-0.000149784508924777i,-0.000135986818940987-1.19056344980618e-06i,-1.99705712423384e-05+1.00151015045267e-05i,-2.83951499006834e-06+2.34825315432383e-06i,-6.76510268959737e-05+1.64535168073654e-05i,-4.46045760413106e-05+1.84922252261316e-05i,-1.02486438939035e-05+8.11807323515944e-06i,-1.86859125322331e-06+1.95488062039266e-06i,-9.00659412532331e-06+7.17063750170193e-06i,-8.09497377659656e-06+7.49921594948851e-06i,-2.90286933036821e-06+3.50298126273245e-06i,-8.69875509680452e-07+1.1167834927286e-06i,-1.47058930768476e-06+1.6757468174527e-06i,-1.30859056651674e-06+1.71399148756562e-06i,-7.52924679432566e-07+1.06601997130941e-06i,-3.75050026495053e-07+5.26877730519782e-07i
-0.000618923853725724-8.13897684043417e-05i,0.000614866206852024+7.67161933677212e-05i,0.000117380153544739+2.01586794575539e-05i,2.40291180826967e-05+1.34177809106677e-06i,-2.56172821348419e-05-5.10423866528044e-06i,3.84698623189987e-05+5.29960562950061e-06i,3.29716397571061e-05+2.6196772476601e-06i,1.27546892791549e-05+9.28448525267923e-08i,-1.18572953751137e-06-1.36777883891469e-06i,7.2391426559437e-06-3.24341451126137e-07i,8.25069412293802e-06-1.2944668774233e-07i,4.84963789135821e-06-7.29316628625574e-08i,-2.52687639810869e-07-3.82984865952042e-07i,1.50693267955287e-06-2.71934037726758e-07i,2.21718259009222e-06-1.11021085248374e-07i,1.6141231027454e-06+3.31188481464976e-08i
0.000620068010771707+6.94700761219098e-05i,0.000624239697212547+6.87499229871125e-05i,4.811424861249e-05+3.21006357842304e-06i,7.49389224373295e-06-8.71127809901113e-07i,0.000136888637971588+1.88756174015843e-05i,0.000153044136630039+2.49477221934495e-05i,4.82046589779151e-05-3.73217384212162e-07i,1.04220418716591e-05-1.36172518970407e-06i,3.51622981593689e-05-1.67346665402425e-06i,4.08620586252596e-05-2.22621089939762e-06i,1.96436517814061e-05-2.99236565904191e-06i,6.4173634069462e-06-1.03413392948083e-06i,8.28008572163717e-06-8.80301314673285e-07i,9.52289452159387e-06-1.52932528880351e-06i,6.19429841164207e-06-1.04710356532347e-06i,2.65722880546076e-06-2.02292251750261e-07i
-5.54737884793838e-05-7.80538891137165e-05i,-5.48669029104152e-05-7.83589190145118e-05i,-5.5587837368909e-05+1.40428746660031e-05i,-6.87395846838125e-06+4.41371072156518e-06i,-6.31718795369e-05+1.87029379349628e-05i,-7.18784151178026e-05+2.01209041401171e-05i,-2.09046583279083e-05+1.17547327439031e-05i,-3.83427216806544e-06+3.16246894044873e-06i,-1.05891189962845e-05+8.51342375398602e-06i,-1.2694277538921e-05+9.88853850114754e-06i,-5.13126144565395e-06+5.01138268347618e-06i,-1.54648744626978e-06+1.6282638399687e-06i,-1.73352716410681e-06+2.05300087056222e-06i,-1.88242553516369e-06+2.30705568522717e-06i,-1.1727268732026e-06+1.46511945222841e-06i,-5.79191990166767e-07+6.93602357948391e-07i
-0.00027767905728765-5.56271630521024e-05i,2.5294535856629e-06+1.94658821149321e-06i,0.000290552020264512+5.66941448539568e-05i,5.35107431299963e-05+4.82546242135298e-06i,-4.37717295397673e-05-6.38805551942849e-06i,-1.20497973594194e-05-3.00026749545338e-06i,4.29377845342154e-05+6.0564825640278e-06i,2.1826975760256e-05+6.06562012459918e-07i,-8.85515958987236e-06-1.35041725016788e-07i,-3.98932295754638e-06+6.21575926076006e-07i,6.2845849796435e-06+8.94851016045423e-07i,6.19590778314664e-06+1.34040887494244e-07i,-1.81440113101102e-06+1.14125056544814e-07i,-5.06831828104254e-07+3.34238112913916e-07i,1.43890041356986e-06+2.46888838233586e-07i,1.72514466457737e-06+1.21989985151859e-07i
0.000153089674330867+2.36235745266456e-05i,0.00132798053154867+0.000104185291391769i,0.000147617571101857+2.30282826025031e-05i,1.6212217155363e-05-3.29063792849985e-08i,9.85262744901574e-05+1.16751396748834e-05i,0.000171447579174476+2.677293678615e-05i,7.77741265619745e-05+4.88726199585635e-06i,1.85089102237593e-05-8.27120892353085e-07i,3.05351581459967e-05-2.40575973347094e-06i,4.1872158351054e-05-2.11420722987007e-06i,2.4638847742051e-05-2.46984477043766e-06i,9.35034771589246e-06-9.60390771119991e-07i,7.46023337312483e-06-9.56027902935795e-07i,9.75368379084794e-06-1.48517696677675e-06i,7.27112663251492e-06-9.79777032640478e-07i,3.54045271458634e-06-1.74251811292066e-07i
-0.00013640254553897-1.28090191806386e-06i,0.000534451067603928-0.000148070096187691i,-0.000135228857483913-9.33271804404272e-07i,-1.86652511042076e-05+8.65396493280506e-06i,-4.63981241313903e-05+1.7855698055119e-05i,-7.75849384507862e-05+1.98699010467495e-05i,-3.49377336206893e-05+1.4494375081431e-05i,-7.49447008541962e-06+5.00136011771849e-06i,-9.18441401977666e-06+7.87209425068158e-06i,-1.26576543989651e-05+9.80276210239953e-06i,-6.24342676117575e-06+5.48523206069231e-06i,-2.21976050650156e-06+2.00810632844016e-06i,-1.56870138872594e-06+1.93244157989571e-06i,-1.86243015378351e-06+2.25254498795926e-06i,-1.29582051918834e-06+1.49923859307239e-06i,-7.13548870235073e-07+7.67843002391594e-07i
