% Model:              Forward_FEM.mph
% Version:            COMSOL 6.0.0.318
% Date:               Oct 6 2022, 15:15
% Dimension:          3
% Nodes:              81
% Expressions:        48
% Description:        Magnetic flux density, x component, Magnetic flux density, y component, Magnetic flux density, z component
% Length unit:        m
% x                       y                        z                        mf.Bx (T) @ freq=250, EM.y=-0.03, EM.x=-0.03      mf.By (T) @ freq=250, EM.y=-0.03, EM.x=-0.03      mf.Bz (T) @ freq=250, EM.y=-0.03, EM.x=-0.03      mf.Bx (T) @ freq=250, EM.y=-0.03, EM.x=-0.01      mf.By (T) @ freq=250, EM.y=-0.03, EM.x=-0.01      mf.Bz (T) @ freq=250, EM.y=-0.03, EM.x=-0.01      mf.Bx (T) @ freq=250, EM.y=-0.03, EM.x=0.01       mf.By (T) @ freq=250, EM.y=-0.03, EM.x=0.01       mf.Bz (T) @ freq=250, EM.y=-0.03, EM.x=0.01       mf.Bx (T) @ freq=250, EM.y=-0.03, EM.x=0.03       mf.By (T) @ freq=250, EM.y=-0.03, EM.x=0.03       mf.Bz (T) @ freq=250, EM.y=-0.03, EM.x=0.03       mf.Bx (T) @ freq=250, EM.y=-0.01, EM.x=-0.03      mf.By (T) @ freq=250, EM.y=-0.01, EM.x=-0.03      mf.Bz (T) @ freq=250, EM.y=-0.01, EM.x=-0.03      mf.Bx (T) @ freq=250, EM.y=-0.01, EM.x=-0.01      mf.By (T) @ freq=250, EM.y=-0.01, EM.x=-0.01      mf.Bz (T) @ freq=250, EM.y=-0.01, EM.x=-0.01      mf.Bx (T) @ freq=250, EM.y=-0.01, EM.x=0.01       mf.By (T) @ freq=250, EM.y=-0.01, EM.x=0.01       mf.Bz (T) @ freq=250, EM.y=-0.01, EM.x=0.01       mf.Bx (T) @ freq=250, EM.y=-0.01, EM.x=0.03       mf.By (T) @ freq=250, EM.y=-0.01, EM.x=0.03       mf.Bz (T) @ freq=250, EM.y=-0.01, EM.x=0.03       mf.Bx (T) @ freq=250, EM.y=0.01, EM.x=-0.03       mf.By (T) @ freq=250, EM.y=0.01, EM.x=-0.03       mf.Bz (T) @ freq=250, EM.y=0.01, EM.x=-0.03       mf.Bx (T) @ freq=250, EM.y=0.01, EM.x=-0.01       mf.By (T) @ freq=250, EM.y=0.01, EM.x=-0.01       mf.Bz (T) @ freq=250, EM.y=0.01, EM.x=-0.01       mf.Bx (T) @ freq=250, EM.y=0.01, EM.x=0.01        mf.By (T) @ freq=250, EM.y=0.01, EM.x=0.01        mf.Bz (T) @ freq=250, EM.y=0.01, EM.x=0.01        mf.Bx (T) @ freq=250, EM.y=0.01, EM.x=0.03        mf.By (T) @ freq=250, EM.y=0.01, EM.x=0.03        mf.Bz (T) @ freq=250, EM.y=0.01, EM.x=0.03        mf.Bx (T) @ freq=250, EM.y=0.03, EM.x=-0.03       mf.By (T) @ freq=250, EM.y=0.03, EM.x=-0.03       mf.Bz (T) @ freq=250, EM.y=0.03, EM.x=-0.03       mf.Bx (T) @ freq=250, EM.y=0.03, EM.x=-0.01       mf.By (T) @ freq=250, EM.y=0.03, EM.x=-0.01       mf.Bz (T) @ freq=250, EM.y=0.03, EM.x=-0.01       mf.Bx (T) @ freq=250, EM.y=0.03, EM.x=0.01        mf.By (T) @ freq=250, EM.y=0.03, EM.x=0.01        mf.Bz (T) @ freq=250, EM.y=0.03, EM.x=0.01        mf.Bx (T) @ freq=250, EM.y=0.03, EM.x=0.03        mf.By (T) @ freq=250, EM.y=0.03, EM.x=0.03        mf.Bz (T) @ freq=250, EM.y=0.03, EM.x=0.03
-0.04                     -0.04                    0.003                    6.23707364674587E-4+8.061547243077508E-5i         6.066007500398631E-4+8.032281452237288E-5i        -5.8992961227937016E-5-6.406317347716379E-5i      1.0967621597601306E-4+1.5332566107923812E-5i      3.834182587485592E-5+5.273932573559529E-6i        -5.825047466360002E-5+1.8200600348663044E-5i      1.6401358797966457E-5-6.940874613208654E-7i       3.3604484925171367E-6+4.96177786617172E-8i        -7.834464765933221E-6+5.433766548128602E-6i       1.9851883446309465E-6-6.37269172384488E-7i        -2.3257029508069813E-7+2.057689583119174E-9i      -1.4499024897365336E-6+1.366902066507737E-6i      3.7887603596973535E-5+5.2047039611779716E-6i      1.0969289404321294E-4+1.535136756604662E-5i       -5.870807191866797E-5+1.8007488135337807E-5i      2.7406702573606905E-5+8.213664453268679E-7i       2.7378526413875338E-5+8.054584343240256E-7i       -1.824904404404347E-5+9.910928995723174E-6i       7.8621201655551E-6-9.75377193716853E-7i           5.500560522090121E-6-3.4996868847803835E-7i       -3.8000012905080625E-6+2.9017593625012695E-6i     1.4906602641279755E-6-4.939348213289347E-7i       7.359876339573448E-7-2.1672009044193076E-7i       -8.014344144768734E-7+7.917215509455912E-7i       3.370284923728806E-6+4.363848029671027E-8i        1.6572901074147795E-5-7.17507999411089E-7i        -8.137838440827217E-6+5.453683401013903E-6i       5.4456954788600825E-6-3.260586378391258E-7i       7.904916380831334E-6-9.74070482973301E-7i         -3.7620848132443205E-6+2.884213594992926E-6i      4.065661745356792E-6-2.9349355786652154E-7i       4.084086553968733E-6-3.036235881373146E-7i        -1.043662941977681E-6+9.509747812078862E-7i       7.33933862796631E-7-3.426836034052208E-7i         6.400226808267619E-7-2.677269811176816E-7i        -3.448274904185745E-7+3.6022547148751016E-7i      -2.2748285505202148E-7-6.938308778366883E-10i     1.981625469584471E-6-6.357741484432732E-7i        -1.4777278075063241E-6+1.3684971189273304E-6i     7.457613453753093E-7-2.1925586752112125E-7i       1.5076695840363743E-6-5.018769166465188E-7i       -8.37528293554644E-7+8.020690873222199E-7i        6.38303760675434E-7-2.669629053683244E-7i         7.370254416510329E-7-3.443515986907956E-7i        -3.5030883695555357E-7+3.606108864156978E-7i      -9.783886807108709E-8-1.468933198395376E-7i       -9.678741779183738E-8-1.476374314081458E-7i       -1.868851998560746E-7+2.0038976067000247E-7i
-0.03                     -0.04                    0.003                    3.290733289475992E-5+8.25240298910632E-7i         0.0013295979853222978+1.2448115878488722E-4i      4.968591549236623E-4-1.348080472852124E-4i        2.7295969826935805E-4+5.23968112234594E-5i        1.4028712700065067E-4+2.6145642137873136E-5i      -1.348176626295701E-4+8.675595685117648E-6i       4.3045975301569356E-5+2.1637545900006532E-6i      1.1427322895743412E-5+7.78847756970594E-7i        -2.0999872363100763E-5+1.0806028694733267E-5i     6.186116071310285E-6-9.173776050788027E-7i        3.708791078881342E-7+1.5355079736070033E-8i       -3.1975075141302527E-6+2.6226754017771522E-6i     6.990083832765503E-7+1.7006676272156576E-7i       1.385055693998048E-4+2.0882474431036616E-5i       -6.942961371201329E-5+1.8713031378315533E-5i      4.083305505203664E-5+3.965074260769513E-6i        6.0886612060167576E-5+5.647675343592157E-6i       -3.623446021172113E-5+1.463036010263588E-5i       1.5394903493629692E-5-8.616389958732609E-7i       1.3125221607712114E-5-3.201693451076223E-7i       -8.412642210831023E-6+5.4985349711485915E-6i      3.4494286704331748E-6-6.946425172702493E-7i       1.9362434363211888E-6-3.9470630731444136E-7i      -1.7332771007319779E-6+1.5373223391830763E-6i     2.70571086994542E-7+8.049963817793713E-8i         1.8810265396835596E-5-6.244477065353811E-7i       -8.561059540425834E-6+5.6831270930519195E-6i      6.810005173065587E-6-1.3907894382668343E-7i       1.3755720072536076E-5-1.111079033860931E-6i       -5.758846439172938E-6+4.073472823315611E-6i       5.437785221313471E-6-4.5255658718103114E-7i       7.693341109473164E-6-5.571733706227523E-7i        -2.3046068448317573E-6+1.8546076944137681E-6i     1.2840345220052723E-6-4.4269625648961806E-7i      1.362718019111352E-6-4.6719741310707003E-7i       -6.788199120896313E-7+6.869443208054603E-7i       -1.325728910717685E-7+3.212883221374004E-8i       2.130134380538922E-6-6.184432165691913E-7i        -1.3931107962783558E-6+1.3085175854110977E-6i     1.0188944888092104E-6-2.496807790941191E-7i       2.3568555872769325E-6-6.722903338534144E-7i       -1.0507110093004421E-6+9.941621457293292E-7i      9.656274655072447E-7-3.187551027236717E-7i        1.398682982104992E-6-5.410369566017571E-7i        -5.550215103430495E-7+5.671274521594843E-7i       9.141554879896547E-8-1.8003158979888757E-7i       -2.0003205762842213E-8-2.2044096247118836E-7i     -2.540941580628598E-7+2.911862834816611E-7i
-0.02                     -0.04                    0.003                    -6.313383413212393E-4-7.879959788408068E-5i       6.510254826336374E-4+8.068943463002847E-5i        -7.829138815915892E-5-6.421873024751999E-5i       6.202477016465436E-4+8.090954218923464E-5i        6.250625550356095E-4+8.02147748054172E-5i         -7.284393247746846E-5-6.434162122624578E-5i       1.0973663172587464E-4+1.5306150838030128E-5i      3.860516495361927E-5+5.454727541815969E-6i        -5.792533914315606E-5+1.7963397783697248E-5i      1.6733681754291513E-5-7.28030040719169E-7i        2.773008752373274E-6+9.890948276600255E-8i        -7.857537235933965E-6+5.376059977881434E-6i       -3.742993711440337E-5-5.100857585872808E-6i       1.1165355608822405E-4+1.5496123552824915E-5i      -5.805210341950956E-5+1.8076259907425722E-5i      3.627530525595552E-5+4.971215100288672E-6i        1.091821940507531E-4+1.4745031630842058E-5i       -5.7351801765353965E-5+1.7624400806099216E-5i     2.7515618279048137E-5+5.811878404545081E-7i       2.9693358363818975E-5+8.733697801201695E-7i       -1.8208034904540954E-5+9.779550597622588E-6i      7.474948405548636E-6-8.046935775583942E-7i        4.894581946170315E-6-5.747924768557976E-7i        -3.8037157211531324E-6+2.9791439261867202E-6i     -2.9372389428074422E-6+1.3078199042463602E-7i     1.692140856661556E-5-7.676995861248224E-7i        -7.588191576403657E-6+5.226500314911915E-6i       5.961381514642057E-6+1.570482528827312E-7i        1.995257744047201E-5-9.886106284883286E-7i        -7.636518827089992E-6+5.221099748830854E-6i       6.517422913551562E-6-4.794949706923558E-7i        1.3213996948988331E-5-7.069889585184644E-7i       -4.14830472704141E-6+3.1237351794329004E-6i       2.0765202415208816E-6-5.095455461300001E-7i       2.6988774925779113E-6-7.155443826589131E-7i       -1.27977624942609E-6+1.2328990278521114E-6i       -2.6878464120242854E-7+6.353654181299565E-8i      1.9559680361193115E-6-6.070547667143965E-7i       -1.2634041905000567E-6+1.2138429021832366E-6i     9.7568800736752E-7-2.2969630583623935E-7i         3.2661834640285292E-6-8.77107002219837E-7i        -1.2409952780930225E-6+1.1983430378540542E-6i     1.1242684920207407E-6-3.264965560307752E-7i       2.4032270635954685E-6-7.858535791481323E-7i       -8.257284857699914E-7+8.375624455975007E-7i       2.59965487274612E-7-2.0752970029571326E-7i        2.2791906007384811E-7-3.2868878947445864E-7i      -3.8955858437223133E-7+4.3998182642580765E-7i
-0.010000000000000002     -0.04                    0.003                    -2.8143567964771253E-4-5.161864099673172E-5i      1.4376251120330275E-4+2.6622425161325163E-5i      -1.3782640562299962E-4+8.813752784438678E-6i      -1.6141083749930066E-5+3.169526621507059E-8i      0.0013346926702772323+1.2317718418288295E-4i      4.846917565909677E-4-1.370138181654589E-4i        2.79481457952731E-4+5.194502930599851E-5i         1.4525977131821678E-4+2.5721803544757134E-5i      -1.4058929977927345E-4+9.067618414910778E-6i      4.2988216617995015E-5+2.0302025789171345E-6i      1.0660352394387694E-5+8.568002575164491E-7i       -2.0870228840594727E-5+1.0858623659807925E-5i     -4.185892571117078E-5-4.13961231362684E-6i        6.293173111504251E-5+6.180075080057817E-6i        -3.607753250699108E-5+1.4848925792884077E-5i      1.03351508159977E-7+1.3849284605981166E-8i        1.3534748982159958E-4+1.9994590541456548E-5i      -6.784177015722498E-5+1.81830945569944E-5i        3.9700144401937364E-5+3.50538504024978E-6i        6.296173992636621E-5+5.666341818792505E-6i        -3.604291770760746E-5+1.450676996349929E-5i       1.5174176431486676E-5-4.4374171926528047E-7i      1.1956998577484424E-5-4.607156447496886E-7i       -8.315003679220181E-6+5.6039182863350205E-6i      -4.306306241759706E-6+2.2580188227212995E-7i      1.2643119298048263E-5-9.472923738055457E-7i       -5.817747065160183E-6+4.191070745137993E-6i       2.5440273228915296E-6+3.527288572345756E-7i       2.4298041044941436E-5-8.031100564579171E-7i       -8.840998512581205E-6+5.8134950442955465E-6i      5.509724201040659E-6-4.786623452128705E-7i        1.9406110060203112E-5-7.237511733974688E-7i       -6.367111347424704E-6+4.462898824909224E-6i       3.006069768793994E-6-5.014595503591068E-7i        4.881643565519761E-6-9.538336292926465E-7i        -2.2988567908655756E-6+2.0112281865860654E-6i     -3.841453137313746E-7+9.973686610800727E-8i       1.5864803082903416E-6-5.841328675553478E-7i       -1.0928167850063986E-6+1.0627139186754424E-6i     5.135449800143787E-7-1.2111138373195748E-7i       4.0437100403548085E-6-1.0473323568002862E-6i      -1.4274168006643697E-6+1.3364470710821105E-6i     9.03316009648793E-7-2.3351184748337064E-7i        3.4795571958876367E-6-1.0098970039143684E-6i      -1.1275559474401467E-6+1.136022719997752E-6i      3.8259987810752674E-7-1.993619789679183E-7i       6.245727160391766E-7-4.4775840229339406E-7i       -5.879440180177946E-7+6.444089846968956E-7i
0                         -0.04                    0.003                    -1.0914044675324757E-4-1.5025919256878665E-5i     3.7978477039576794E-5+5.386589720307559E-6i       -5.86606589546677E-5+1.7946632500455515E-5i       -6.382687833933493E-4-7.756209962941674E-5i       6.422722083497521E-4+7.943183590714128E-5i        -6.184305295733232E-5-6.33135324202289E-5i        6.29715359852156E-4+8.013799671273545E-5i         6.354344770646172E-4+8.108299183757887E-5i        -6.943944307185267E-5-6.512513902284773E-5i       1.0979417987575608E-4+1.5181525976177993E-5i      3.746810117834969E-5+5.305478308690009E-6i        -5.701130426985425E-5+1.8314497264181588E-5i      -2.8392423674815874E-5-1.140680489700375E-6i      2.8611783179614125E-5+1.089511952704692E-6i       -1.7898437988082662E-5+9.869933281284546E-6i      -3.3912068307527044E-5-4.472057152755666E-6i      1.08429197546005E-4+1.4368330639974013E-5i        -5.715366873662064E-5+1.7587412863294035E-5i      3.6052229275050185E-5+4.990126090664837E-6i       1.0859055325088243E-4+1.4318741069597893E-5i      -5.760825239779495E-5+1.7463952287931025E-5i      2.8129584115273227E-5+1.117756788707049E-6i       2.8563657952891738E-5+1.0460436525301225E-6i      -1.8241125216055817E-5+9.804766418707988E-6i      -3.973228960853136E-6+3.9415535838928917E-7i      8.201064829430942E-6-1.0492657233113436E-6i       -3.8381052007228545E-6+3.032525145905349E-6i      -2.136431157603796E-6+4.271726768446531E-7i       2.4005436137244932E-5-7.080645550147768E-7i       -8.302786993137196E-6+5.575051766392185E-6i       2.123655621208263E-6-4.4311389957547647E-7i       2.399224774842637E-5-6.91713450031574E-7i         -8.356814045387833E-6+5.538379411006729E-6i       4.020397130921781E-6-3.9678006013551875E-7i       8.238642544508758E-6-1.0406030409377492E-6i       -3.869537046330422E-6+3.025702431270602E-6i       -4.1270833037252803E-7+1.537401655025033E-7i      1.1051697054644122E-6-5.381109020611938E-7i       -8.318451927753626E-7+8.587615444173617E-7i       -2.346165366458712E-7+5.924367692921223E-8i       4.160275967515074E-6-1.1080675338549661E-6i       -1.374105750846675E-6+1.3224170789618438E-6i      2.3873453510115813E-7-6.355466851926085E-8i       4.1623947674941085E-6-1.1128905724484905E-6i      -1.3693375097328878E-6+1.3260326926108515E-6i     4.2417634451192284E-7-1.5495500827106892E-7i      1.1129091415133367E-6-5.348607214911854E-7i       -8.395983846245119E-7+8.560893936895019E-7i
0.010000000000000002      -0.04                    0.003                    -4.2788926416984885E-5-1.8693660722788322E-6i     1.0414643811721192E-5+7.415135933997819E-7i       -2.092489783508442E-5+1.0805773494461357E-5i      -2.829557776128981E-4-5.1902840245946895E-5i      1.4705073801056935E-4+2.5598733917268695E-5i      -1.4047541841788686E-4+8.580424991039488E-6i      -6.017496067836094E-6-7.88954760649237E-8i        0.0013667326534923061+1.2367074672574958E-4i      4.724476408815791E-4-1.3659962897534555E-4i       2.804491891231786E-4+5.2639775659683776E-5i       1.4105952686674784E-4+2.6018368818194024E-5i      -1.4117731139056815E-4+8.684122881956753E-6i      -1.5269301569978508E-5+4.806239038944178E-7i      1.196551334612798E-5-4.5914282902277567E-7i       -8.505878609035882E-6+5.59447063877356E-6i        -3.9847891657077586E-5-3.451606813423414E-6i      6.238146774605166E-5+5.5093052063391016E-6i       -3.498205533601455E-5+1.4796977414907012E-5i      -4.560161339099873E-7-1.2932036194392106E-7i      1.3533138126931282E-4+2.0079149470968584E-5i      -6.751120632053814E-5+1.8174780077841643E-5i      4.1244940901696305E-5+3.960964492072779E-6i       6.24512722702287E-5+6.132075228471322E-6i         -3.616232062605095E-5+1.4777752856783355E-5i      -3.0267364275977997E-6+4.996302375858602E-7i      4.8827800338918604E-6-9.442751902162345E-7i       -2.3173655515660307E-6+2.0058023534955218E-6i     -5.524619913483902E-6+4.694928873113266E-7i       1.924704620839715E-5-7.02407486726078E-7i         -6.465044796688948E-6+4.483895559790718E-6i       -2.511542347577077E-6-3.9949670490630244E-7i      2.4207316756611386E-5-7.32306532050535E-7i        -8.924710870511034E-6+5.809003971317088E-6i       4.324513469690084E-6-2.643500344459808E-7i        1.2627666807412047E-5-9.930117931541858E-7i       -5.693916874993519E-6+4.239361331138937E-6i       -3.8371957493936704E-7+1.994734809620613E-7i      6.251924730394193E-7-4.4546624858195777E-7i       -5.910513126568297E-7+6.403684174549036E-7i       -8.940129452371219E-7+2.3782353239595815E-7i      3.4708858871675586E-6-9.974860649710513E-7i       -1.1536765903995646E-6+1.1305794578047314E-6i     -5.146919780521743E-7+1.1688934159231842E-7i      4.0380381203885555E-6-1.0559078685775775E-6i      -1.3917751024586883E-6+1.3442847389895067E-6i     3.7445021133163997E-7-1.0262669358044821E-7i      1.5771154836236323E-6-5.845597785693856E-7i       -1.093004933805644E-6+1.0615650678428598E-6i
0.019999999999999997      -0.04                    0.003                    -1.6596410258130956E-5+7.585947722232143E-7i      2.7804475246345714E-6+7.459483706243554E-8i       -7.91300764630644E-6+5.381748332340182E-6i        -1.1017555709733892E-4-1.5393671997848223E-5i     3.8463244142931065E-5+5.382858231482615E-6i       -5.774683840633696E-5+1.7963231016135858E-5i      -6.284592548898886E-4-8.063338625752833E-5i       6.250227194298802E-4+8.123508866396886E-5i        -8.494709393907281E-5-6.276922287844536E-5i       6.336642181801851E-4+8.023923752114198E-5i        6.411055673283053E-4+8.077443232530819E-5i        -6.82651158977806E-5-6.266036284577098E-5i        -7.413255170274247E-6+7.988964045167191E-7i       4.866705705073023E-6-5.849944214926372E-7i        -3.7627042091914133E-6+3.012776659795664E-6i      -2.7338257504370767E-5-5.541400922697517E-7i      2.9728246464151277E-5+7.720974403446761E-7i       -1.7989888494778923E-5+9.903963071937435E-6i      -3.685699527590419E-5-5.05719824917685E-6i        1.0844638073238084E-4+1.4545309604952926E-5i      -5.823586783541948E-5+1.7381998641402877E-5i      3.690619081341993E-5+4.9820924322867806E-6i       1.111562788145521E-4+1.538488383716097E-5i        -5.873532990317734E-5+1.784462032954423E-5i       -2.0487907797296688E-6+5.095889804662438E-7i      2.667112683393975E-6-7.11289980545825E-7i         -1.2878596179566834E-6+1.2161341390657852E-6i     -6.371665566847015E-6+4.694580657468486E-7i       1.2973514392539475E-5-7.216157711823371E-7i       -4.107400159395132E-6+3.077889957360182E-6i       -5.993478429195636E-6-1.4342709553493509E-7i      1.9937701405466696E-5-1.0060039098693555E-6i      -7.76611531245224E-6+5.162832699177625E-6i        2.883838722435279E-6-1.3421311207771998E-7i       1.7010959009233355E-5-6.93458497904643E-7i        -7.664430939309112E-6+5.182686216436788E-6i       -2.587143046572322E-7+2.050568118914434E-7i       2.2026195120007498E-7-3.245450109461008E-7i       -3.899484913162043E-7+4.4082382788633423E-7i      -1.1185842882258988E-6+3.2018050578671004E-7i     2.381636516808677E-6-7.801483048149472E-7i        -8.355361809208849E-7+8.381831715919768E-7i       -9.707325319800106E-7+2.2988111255585711E-7i      3.3369213795443287E-6-8.749534888657769E-7i       -1.2771048602619348E-6+1.195528530081202E-6i      2.628959808435964E-7-6.193340160798021E-8i        1.9339262386860953E-6-5.948096410942094E-7i       -1.329345484135974E-6+1.2183699182315384E-6i
0.030000000000000006      -0.04                    0.003                    -6.208651157702113E-6+9.086280704349176E-7i       3.8595586381546474E-7+1.2176331056155186E-8i      -3.1902365498645584E-6+2.627991679918039E-6i      -4.2635040430990384E-5-2.1446697923828645E-6i     1.093043297860023E-5+7.137075570242063E-7i        -2.0643025489813723E-5+1.0882986823366724E-5i     -2.806558325375763E-4-5.2175510284135484E-5i      1.451663603098442E-4+2.6070165300595693E-5i       -1.4030005113906097E-4+8.553266656292002E-6i      2.2522955176544168E-5+9.292657657122166E-7i       0.001353821821256074+1.225556395011574E-4i        5.564874078438171E-4-1.3235842574589048E-4i       -3.4475141132189964E-6+6.952309302559063E-7i      1.940741982391179E-6-3.9340896126708316E-7i       -1.7178188623860995E-6+1.534541911226038E-6i      -1.5511963316709768E-5+8.617496055325E-7i         1.3130061750234542E-5-3.2404107958324934E-7i      -8.399503828248827E-6+5.559553021216032E-6i       -4.020787352828218E-5-3.6907981973404653E-6i      5.998151761627879E-5+5.345537468502427E-6i        -3.548915607273172E-5+1.4772811434833624E-5i      -8.812972613669284E-7-1.2190418608202348E-7i      1.3840727053893956E-4+2.0941142335116815E-5i      -6.958612930172588E-5+1.8656224723774222E-5i      -1.2881064422439045E-6+4.4180126654519264E-7i     1.363227222829921E-6-4.6725514472106663E-7i       -6.582596652800831E-7+6.879878432424497E-7i       -5.472232990276098E-6+4.4685174990191994E-7i      7.723288015817605E-6-5.645239258750593E-7i        -2.2281316223130816E-6+1.8573618573032355E-6i     -6.757133225147941E-6+1.2478765592105967E-7i      1.3709059290160042E-5-1.0913003600828653E-6i      -5.750582764845946E-6+4.05861092891848E-6i        -3.390046110100411E-7-1.0528342694391206E-7i      1.8927540392440526E-5-5.881473368423159E-7i       -8.59835590360203E-6+5.6934289280550575E-6i       -9.108253181657178E-8+1.7974604011408786E-7i      -1.6254132266819253E-8-2.218364473891395E-7i      -2.4792086637062136E-7+2.9053290702719463E-7i     -9.6940205389162E-7+3.1761491810396657E-7i        1.4090522310467543E-6-5.437447435057508E-7i       -5.326058599105621E-7+5.652366919381173E-7i       -1.008240861754115E-6+2.471193255930097E-7i       2.348638329106763E-6-6.678915782441234E-7i        -1.0473913328385379E-6+9.918802764805699E-7i      1.420846564575165E-7-3.6557875649740735E-8i       2.1134985855824355E-6-6.203626275082148E-7i       -1.421696438627578E-6+1.3122262396484773E-6i
0.04                      -0.04                    0.003                    -1.99387753050601E-6+6.36714058057058E-7i         -2.3362568175442605E-7+2.9564692772137376E-9i     -1.4880580055637684E-6+1.3723809665513426E-6i     -1.6630235649134952E-5+7.140927689408585E-7i      3.309977071994901E-6+4.586566201299265E-8i        -7.947525075134584E-6+5.441828115475489E-6i       -1.104976365954998E-4-1.5478023514939985E-5i      3.857033661637516E-5+5.232823433322592E-6i        -5.94855347946366E-5+1.776714529731592E-5i        -6.550078714656825E-4-8.270105974794083E-5i       6.550837288640868E-4+7.908031572920692E-5i        -4.3064097607299514E-5-6.432844730235797E-5i      -1.4708269232790469E-6+4.882012965039324E-7i      7.315254391012697E-7-2.180027326801859E-7i        -8.116405978924983E-7+7.906241210306061E-7i       -7.871205214630953E-6+9.783301670302072E-7i       5.4058793918655725E-6-3.119736612079017E-7i       -3.85792158237111E-6+2.885226004996107E-6i        -2.754420495091139E-5-8.055690356328395E-7i       2.7572808020369228E-5+8.288511383275318E-7i       -1.8476462783643842E-5+9.884162491982372E-6i      -3.839736166104669E-5-5.321238640358419E-6i       1.102033741419516E-4+1.548042687125477E-5i        -5.840231830921518E-5+1.811666531950976E-5i       -7.308158961920426E-7+3.439622039909227E-7i       6.373162334452426E-7-2.6743534724026383E-7i       -3.548891765305051E-7+3.6319818692728186E-7i      -4.133364040238624E-6+3.1400190006480606E-7i      4.15056513213686E-6-3.1748110213264386E-7i        -1.0722148128571783E-6+9.636554004050264E-7i      -5.439373259505918E-6+3.4053657180693457E-7i      7.874732115606328E-6-9.826579970387271E-7i        -3.815440723087805E-6+2.900427455930472E-6i       -3.2106750039533513E-6-3.9918698787207954E-8i     1.6448669374458466E-5-7.167865449723836E-7i       -7.982676626382359E-6+5.442838499548302E-6i       9.834686844274925E-8+1.4690364959267136E-7i       -9.817425189966911E-8-1.4697237722230352E-7i      -1.8879654923081338E-7+2.0130934280367872E-7i     -6.373586069418464E-7+2.6842518450740845E-7i      7.324073332486383E-7-3.4305589204934076E-7i       -3.540075550792682E-7+3.6307618528782166E-7i      -7.456068498196448E-7+2.1935799323750756E-7i      1.500483636546641E-6-4.97297842155577E-7i         -8.180400379226647E-7+7.970843590165744E-7i       2.4769879942716016E-7-1.579726706963824E-9i       1.962945452578402E-6-6.280055431200051E-7i        -1.443598779213432E-6+1.3607519849905085E-6i
-0.04                     -0.03                    0.003                    0.0013307009428271867+1.2291041782551567E-4i      -2.2275302868474643E-5-9.207019053877191E-7i      5.351754904141916E-4-1.324587118237123E-4i        1.3576815619281856E-4+2.0477595121597233E-5i      1.1667571508149E-6+2.1854368151948283E-7i         -6.707366307408055E-5+1.9392429719593927E-5i      1.885472448423808E-5-5.744991677017391E-7i        3.291450145351664E-7+8.302556820396838E-8i        -8.585918918157455E-6+5.661835138811258E-6i       2.082181965599761E-6-6.056903220126585E-7i        -1.4194048774613807E-7+3.884059925694485E-8i      -1.4175561845945655E-6+1.3160136570441385E-6i     1.4474991863211317E-4+2.6397537299630418E-5i      2.853039199417549E-4+5.235427542071862E-5i        -1.4037572774456612E-4+8.173893365581577E-6i      6.048811499315121E-5+5.5117260961086454E-6i       4.060224046254332E-5+3.873344616459885E-6i        -3.581511422675921E-5+1.4609184479516602E-5i      1.3577047820506238E-5-1.1072849870704378E-6i      6.814311155143148E-6-1.387262281415078E-7i        -5.673996372520336E-6+4.101653640769894E-6i       2.338557992253346E-6-6.620562630586073E-7i        9.992921947756511E-7-2.412502841423212E-7i        -1.0443005151874725E-6+9.950158030966082E-7i      1.1362374473571622E-5+8.170309282796745E-7i       4.288298953425961E-5+2.15084041640618E-6i         -2.0821418032902113E-5+1.0836268202162752E-5i     1.3029620830986365E-5-3.4418232828972283E-7i      1.5427965426766024E-5-8.469286644901408E-7i       -8.405746690344228E-6+5.544182826218089E-6i       7.728807088726515E-6-5.556949327877757E-7i        5.49984003209682E-6-4.5063534367644005E-7i        -2.2495194958342405E-6+1.8580095154569664E-6i     1.4076563782168443E-6-5.411502770501058E-7i       9.578712780345979E-7-3.1583621552153934E-7i       -5.449040735622513E-7+5.670220872371108E-7i       4.028428736507616E-7+1.3992837691615904E-8i       6.183072168117224E-6-9.117319289402251E-7i        -3.190390770486988E-6+2.6274308557661924E-6i      1.9296398397561945E-6-3.9484462445245435E-7i      3.459137145273313E-6-6.891313241095557E-7i        -1.7148825394770004E-6+1.5381530308833825E-6i     1.3597956592236757E-6-4.675472974212928E-7i       1.2919725142863138E-6-4.4558334877044356E-7i      -6.806540606653163E-7+6.890643898793648E-7i       -1.6962745084015894E-8-2.2124079742649344E-7i     9.210036620216664E-8-1.8127440444414458E-7i       -2.515998356756585E-7+2.9065509341594323E-7i
