0.000637630048700516+6.77765313185466e-05i,0.000124392762819707+1.67314255550346e-05i,2.55516176831787e-05+8.2710382751538e-07i,6.34251921930261e-06+2.75260668981998e-07i,4.70166952866543e-05+3.51142850785721e-06i,3.80087279520314e-05+1.08476510407427e-06i,1.3734752979128e-05-4.14074955321174e-07i,4.86350325640891e-06-1.34756011734031e-07i,7.38240493651855e-06-6.03203612280592e-07i,9.11329090941807e-06-5.41504110776992e-07i,6.25139527574735e-06-5.83671816792474e-07i,3.03473455603021e-06-3.31346041082688e-07i,1.51998544838618e-06-8.22825413332784e-08i,2.62991224198053e-06-2.63159173818269e-07i,2.57225579268372e-06-3.86074651189341e-07i,1.25129797026777e-06-1.49601433121277e-07i
0.000637630048700515+6.77765313185456e-05i,4.70166952866532e-05+3.51142850785548e-06i,7.38240493651887e-06-6.03203612279705e-07i,1.51998544838363e-06-8.22825413385851e-08i,0.000124392762819707+1.67314255550355e-05i,3.80087279520295e-05+1.08476510407091e-06i,9.1132909094199e-06-5.4150411077274e-07i,2.62991224198103e-06-2.63159173817427e-07i,2.55516176831766e-05+8.27103827512778e-07i,1.37347529791277e-05-4.14074955322082e-07i,6.2513952757506e-06-5.83671816788031e-07i,2.57225579268448e-06-3.86074651190893e-07i,6.34251921930533e-06+2.75260668983004e-07i,4.86350325640371e-06-1.3475601174429e-07i,3.03473455603675e-06-3.31346041070256e-07i,1.25129797027104e-06-1.49601433116412e-07i
-6.26257590417976e-05-6.97585892106719e-05i,-5.61060600432022e-05+1.20130697527319e-05i,-7.16162648620167e-06+3.74310108458999e-06i,-1.38670243347945e-06+9.80182068742261e-07i,-5.61060600431977e-05+1.20130697527357e-05i,-1.73685064513738e-05+7.37274441089208e-06i,-3.67483180628548e-06+2.11873417124038e-06i,-9.51609820785327e-07+6.51943602008882e-07i,-7.16162648620056e-06+3.74310108459283e-06i,-3.67483180628293e-06+2.1187341712406e-06i,-1.37938438793846e-06+8.37181080285719e-07i,-5.2451798591161e-07+3.83827131444974e-07i,-1.38670243347886e-06+9.80182068745534e-07i,-9.51609820786416e-07+6.51943602005063e-07i,-5.24517985918125e-07+3.83827131435036e-07i,-2.8382962147993e-07+2.79780129824716e-07i
4.76620494302771e-06-2.08543285083503e-06i,0.00029231932640162+4.94478982279267e-05i,5.42849507227771e-05+4.26472613586761e-06i,1.21916701264291e-05+3.61628945681967e-07i,3.11244133706962e-06-1.54102439510029e-06i,4.97144971161888e-05+4.31425172738683e-06i,2.26286253859685e-05+7.35995095077573e-08i,7.90334633815203e-06-1.83293570278103e-07i,1.40315535723955e-06-6.49960454803903e-07i,8.9067047845151e-06-3.82156251520959e-07i,7.89180603233575e-06-6.24285348743707e-07i,4.04209454639077e-06-3.72873818966029e-07i,4.71414095314087e-07-1.7229035099645e-07i,2.36141669533414e-06-3.43152104596411e-07i,2.95851443268909e-06-4.84171408318409e-07i,1.6212848363628e-06-2.01412234640836e-07i
0.00135327604779635+0.000100140620707525i,0.000155557997080769+2.07397763508742e-05i,1.76971531247969e-05-5.00406827767789e-07i,3.24393776547313e-06-2.74919363444646e-07i,0.000155110248596349+2.13770784752969e-05i,7.59372485746268e-05+5.60191535013819e-06i,1.85565890468004e-05-6.71766908717228e-07i,4.91050283322047e-06-5.0062754565653e-07i,2.92458501943588e-05+4.80993024698315e-07i,2.07872475790088e-05-5.49948459165748e-07i,1.03057866545211e-05-1.06690765233247e-06i,4.22238971076032e-06-6.71570974092204e-07i,7.08418593193108e-06+1.29688055058146e-07i,6.49581854476346e-06-3.56185002882744e-07i,4.53165948532661e-06-6.57692067807988e-07i,1.95303219067817e-06-3.00328765499134e-07i
0.000521625471100043-0.000126368683066259i,-0.000138674049654294-1.12251419633212e-07i,-1.97409782955046e-05+7.99116862883488e-06i,-2.98780864782189e-06+1.86302500821346e-06i,-6.76490885609313e-05+1.34227952120395e-05i,-3.50598919768266e-05+1.15845497864881e-05i,-8.06649289673638e-06+4.31588693198412e-06i,-1.84690220331457e-06+1.2320551886323e-06i,-8.10925068986492e-06+4.42420227294864e-06i,-5.59482253928402e-06+3.24636362047365e-06i,-2.38631586735381e-06+1.58490673822768e-06i,-8.83950363821179e-07+7.00062401452822e-07i,-1.50041366605103e-06+1.05718747028237e-06i,-1.22563586926365e-06+8.7649683321826e-07i,-7.4944863624521e-07+6.20582221432051e-07i,-3.87153305826462e-07+3.88569162568819e-07i
-0.000625383148126057-7.18047706015005e-05i,0.00062838133253592+7.04600084904949e-05i,0.000122559422371702+1.74820271944179e-05i,2.47643952188385e-05+1.06804257412017e-06i,-3.98406803517212e-05-6.45684281957972e-06i,4.17625972530367e-05+5.43391251982336e-06i,3.58084179087449e-05+1.834499036473e-06i,1.32199117415989e-05-8.84694967266451e-08i,-4.45923709967817e-06-5.67381718004833e-07i,6.11017607783175e-06-2.97611911122703e-07i,9.19729716240317e-06-4.89714864666721e-07i,5.30658297893085e-06-3.22546115413332e-07i,-6.43192189814546e-07-1.89769684263028e-07i,1.66763298465458e-06-3.92822884063558e-07i,3.11607657501337e-06-5.18079401506676e-07i,1.95033322234133e-06-2.10798897081109e-07i
0.000640504936646775+6.61392132780208e-05i,0.000641658704390877+6.54538424357493e-05i,4.7603160977313e-05+3.0910475280857e-06i,7.19503023247609e-06-5.2504786731417e-07i,0.000127352453071128+1.50680714721088e-05i,0.000127695936714274+1.47224033572394e-05i,3.8105182001092e-05+6.05192810859432e-07i,9.41329604397296e-06-7.39028684311727e-07i,2.7032641354367e-05-1.78108301357384e-08i,2.72829384420589e-05-5.14988646514988e-07i,1.62154488389056e-05-1.41425683746991e-06i,6.72982169294139e-06-1.02644692874259e-06i,6.89852802476048e-06+1.78819283681194e-09i,7.86360847239793e-06-6.04375127816841e-07i,6.43836647923412e-06-1.03257123468339e-06i,2.94471474413241e-06-5.02461360954764e-07i
-6.47349620544133e-05-6.65180638951088e-05i,-6.47916725553445e-05-6.63342832274245e-05i,-5.6441641047902e-05+1.26444857559539e-05i,-7.2521992619637e-06+3.91388822807527e-06i,-5.69436431057495e-05+1.37408132758311e-05i,-5.69144573238972e-05+1.36541708598377e-05i,-1.75232258555398e-05+7.72173157181358e-06i,-3.76563921029305e-06+2.36483072932907e-06i,-7.39622860969503e-06+4.22245309208847e-06i,-7.33942943277631e-06+4.1353797302226e-06i,-3.85502205152281e-06+2.57167524418933e-06i,-1.46735713738155e-06+1.16392972323431e-06i,-1.43671655640479e-06+1.03579689829496e-06i,-1.4258653418535e-06+1.06353691863152e-06i,-1.01262456720137e-06+9.08630666204331e-07i,-5.40797675629213e-07+5.49283974332573e-07i
-0.000289935604198156-5.04959009821119e-05i,1.94313159450943e-07-5.0514035470657e-08i,0.000291268589020754+5.00364078522541e-05i,5.34726876216982e-05+4.58058934787152e-06i,-4.80845533618972e-05-5.16732859802372e-06i,2.14718734888271e-09-6.81515256218101e-08i,4.79429630128477e-05+4.9572040062096e-06i,2.21902861358888e-05+5.07969392695914e-07i,-7.60361660145685e-06-3.55951803115321e-07i,9.83701879481453e-07-4.41501068201165e-07i,8.82106059612963e-06-1.87319680536834e-07i,6.56898623520638e-06-1.17133382482844e-07i,-1.44808331835339e-06-1.81056085216699e-07i,6.3199568554214e-07-3.98474546221848e-07i,2.73120173010463e-06-4.24404081353454e-07i,2.0990456364998e-06-1.29132694529854e-07i
