1,-36,36
2,-36,-36
3,36,36
4,36,-36
5,-5.19615221,-3
6,-3,-5.19615221
7,0,-6
8,3,-5.19615221
9,5.19615221,-3
10,-6,0
11,6,0
12,5.19615221,3
13,3,5.19615221
14,0,6
15,-3,5.19615221
16,-5.19615221,3
17,-36,33
18,-36,30
19,-36,27
20,-36,24
21,-36,21
22,-36,18
23,-36,15
24,-36,12
25,-36,9
26,-36,6
27,-36,3
28,-36,0
29,-36,-3
30,-36,-6
31,-36,-9
32,-36,-12
33,-36,-15
34,-36,-18
35,-36,-21
36,-36,-24
37,-36,-27
38,-36,-30
39,-36,-33
40,33,36
41,30,36
42,27,36
43,24,36
44,21,36
45,18,36
46,15,36
47,12,36
48,9,36
49,6,36
50,3,36
51,0,36
52,-3,36
53,-6,36
54,-9,36
55,-12,36
56,-15,36
57,-18,36
58,-21,36
59,-24,36
60,-27,36
61,-30,36
62,-33,36
63,36,-33
64,36,-30
65,36,-27
66,36,-24
67,36,-21
68,36,-18
69,36,-15
70,36,-12
71,36,-9
72,36,-6
73,36,-3
74,36,0
75,36,3
76,36,6
77,36,9
78,36,12
79,36,15
80,36,18
81,36,21
82,36,24
83,36,27
84,36,30
85,36,33
86,-33,-36
87,-30,-36
88,-27,-36
89,-24,-36
90,-21,-36
91,-18,-36
92,-15,-36
93,-12,-36
94,-9,-36
95,-6,-36
96,-3,-36
97,0,-36
98,3,-36
99,6,-36
100,9,-36
101,12,-36
102,15,-36
103,18,-36
104,21,-36
105,24,-36
106,27,-36
107,30,-36
108,33,-36
109,-2.79042482,-33.1980782
110,-33.1355247,14.7412844
111,-33.3321609,5.81320858
112,-6.33969402,33.2162895
113,-18.0714359,33.4006729
114,33.2969398,6.09976482
115,33.1996193,18.0737171
116,-11.894002,-33.115406
117,-32.9997597,17.7000675
118,-9.29681396,33.3337746
119,-32.6826782,23.8519859
120,-32.8493919,20.7247314
121,-33.2704582,11.7453632
122,-33.3435097,8.76303577
123,-33.3150673,-0.121666744
124,-33.3033485,-3.10798502
125,-33.0353088,-9.057827
126,-32.9818344,-15.0879974
127,-33.0180931,-18.1547451
128,-33.1098137,-24.1874027
129,-33.1187134,-27.1516285
130,11.9396467,33.2431488
131,8.88816452,33.3049088
132,2.7443943,33.1594658
133,-0.301128209,33.0755806
134,-12.2200537,33.4121819
135,-15.1369696,33.438324
136,-21.0167084,33.3447151
137,-23.9900036,33.2611656
138,-26.9863319,33.165535
139,-29.9836884,33.07967
140,-32.9834175,33.0231171
141,33.0466347,-18.0528164
142,33.0892067,-11.9377146
143,33.064167,-8.86438656
144,33.1425133,-2.80798531
145,33.2471542,0.162577763
146,33.2712708,9.06682014
147,33.2342987,12.0565538
148,33.2149963,15.0503645
149,33.1795769,21.0826588
150,33.14711,24.0698261
151,33.1096916,27.0610466
152,33.0732841,30.0464363
153,33.0379257,33.0294495
154,-30.0836658,-33.0876389
155,-21.0317993,-33.111145
156,-17.9992275,-33.1160507
157,-14.9527712,-33.1150894
158,-8.86142254,-33.1206741
159,-5.82784748,-33.1492386
160,3.17580533,-33.2998695
161,6.12855911,-33.3083687
162,12.0501385,-33.239994
163,18.0621853,-33.2040176
164,21.0641537,-33.1806793
165,27.0645351,-33.1188087
166,30.0479603,-33.0787392
167,33.0307274,-33.0408401
168,33.0858688,-15.0174809
169,9.07133675,-33.2879562
170,0.201911688,-33.270752
171,-33.3287163,2.85460138
172,-33.1537781,-6.0826292
173,-32.9831314,-12.0730228
174,-33.0666389,-21.1814022
175,21.0115776,32.9940262
176,14.9788742,33.1779861
177,5.82417297,33.2848854
178,-3.32042003,33.1234322
179,33.0126038,-21.0521488
180,33.0632248,-5.82416487
181,33.3059845,3.1218307
182,15.0372047,-33.2237892
183,24.061388,-33.146698
184,-6.98569393,6.62859154
185,6.14471388,-7.37337589
186,-2.45430708,-8.98376369
187,2.57568288,-8.68497562
188,2.39518762,9.52283764
189,-6.09568834,-7.22433662
190,8.97735786,3.43592572
191,-2.04451513,9.31789398
192,8.98971558,-3.08451009
193,6.77882004,6.60893393
194,-9.12779808,3.24742126
195,-8.84955311,-3.00354004
196,-33.0605354,-33.0591583
197,-32.7800255,26.9454403
198,-24.0680351,-33.1119232
199,24.0237389,32.9848099
200,32.9995117,-24.0439472
201,17.9765797,33.0747223
202,-15.2348232,30.8960953
203,30.4344482,15.0414543
204,-30.3476353,14.3198776
205,-6.74843216,30.5307503
206,-14.9567966,-30.2877235
207,-5.63104963,-30.3365917
208,-30.6716328,11.432663
209,30.6945667,6.11315346
210,-11.8332243,-30.2653503
211,-30.7088089,5.66849804
212,-9.63827896,30.7467003
213,30.3153267,-11.9602728
214,30.3492107,21.1036415
215,-30.7736015,8.53520107
216,-29.0769901,23.6109219
217,30.1753941,27.0542469
218,30.4134598,18.0658855
219,30.4622631,12.0134144
220,33.0107002,-27.0510921
221,30.5881062,9.01953602
222,-30.1892509,-27.2804756
223,-30.0781555,-18.3148651
224,-8.72807312,-30.2550564
225,-20.9124489,30.7101231
226,-30.0345726,17.2091675
227,-29.8774185,20.2062645
228,-27.0859966,-33.1070518
229,2.64812207,30.4421501
230,-12.4409924,30.8792706
231,-18.0494194,30.8471622
232,-23.8310337,30.5296955
233,-26.8281422,30.3097992
234,-32.9044724,30.0094738
235,30.3062248,-2.57408023
236,30.2564068,24.0749321
237,27.0457287,33.0069885
238,30.0509205,33.0260429
239,-21.092823,-30.2855949
240,-18.0447922,-30.2884464
241,18.0354939,-30.4331512
242,27.0466881,-30.1825638
243,33.0272141,-30.054388
244,11.8664551,30.6768837
245,3.32071757,-30.6980762
246,-30.6772747,-3.13373041
247,30.6797695,3.22737694
248,-2.5334332,-30.4555798
249,-30.6496677,2.72524071
250,-3.69461036,30.2770424
251,14.848237,30.4647694
252,8.81259918,30.8013515
253,24.0553741,-30.2593918
254,14.9988976,-30.4783974
255,30.1965961,-8.8157692
256,-30.0036621,-15.2382374
257,12.0042992,-30.5172749
258,0.437511802,-30.6014538
259,-30.6096592,-0.242177755
260,-30.2052345,-6.01019669
261,-30.1866035,-24.354208
262,5.7736249,30.787426
263,-0.555818081,30.109724
264,30.2834778,-15.0416403
265,30.5760288,0.354778677
266,6.205863,-30.6708698
267,29.989872,-21.0637627
268,30.1383114,-18.0695133
269,-29.9989262,-9.08182907
270,-30.1459694,-21.3616924
271,9.07108593,-30.5932903
272,21.054491,-30.348011
273,-29.9674587,-12.1932411
274,30.0883484,-5.64623117
275,-29.8485966,30.1055679
276,30.1041622,30.0384655
277,30.032896,-30.1064034
278,-33.097126,-30.1035442
279,20.907732,29.943819
280,29.9839096,-27.0957661
281,-27.1600533,-30.2386322
282,27.0899487,29.9857407
283,-2.18120813,-27.78265
284,-28.0019836,2.71180129
285,5.87246132,28.6259995
286,2.93679214,27.998106
287,-0.696939528,26.7468662
288,8.69325161,28.5018005
289,-5.3983264,-27.5776329
290,-28.0816078,5.62011528
291,-26.9339504,-5.48560572
292,6.17676544,-28.0771122
293,0.785087168,-27.9237652
294,-27.5983543,-0.567414522
295,11.6394148,28.3120327
296,27.6477814,11.8718672
297,28.2423916,6.03788137
298,27.9169292,8.80401611
299,-28.4838161,-3.026963
300,3.43022132,-28.2568321
301,-8.56514549,-27.3037682
302,-11.796422,-27.4200287
303,-28.3233738,8.38399124
304,-28.2948647,11.0816431
305,28.0897751,3.32573891
306,27.5217705,-2.14256358
307,26.8583336,-5.45885897
308,28.0395317,0.623865843
309,27.4998894,-8.97883415
310,-23.4747581,27.8075199
311,27.7421379,-12.0727615
312,-20.6603527,28.0817413
313,23.9584217,-27.2986012
314,-27.2483101,-24.4843922
315,-17.9493065,28.2942085
316,20.9426918,-27.5332832
317,-27.2585602,-21.5408173
318,-4.2410574,27.5288029
319,17.9261551,-27.7352085
320,-27.2283936,-18.5447712
321,-15.2816296,28.4083881
322,-15.0330439,-27.4881668
323,14.5287533,27.8693962
324,-27.0701141,-9.14043808
325,8.9671545,-27.8495598
326,27.690361,14.9755983
327,-27.6415195,13.6416597
328,27.2986488,24.0107975
329,26.8519363,-20.9982338
330,27.6087761,-15.0078135
331,-12.6651411,28.3566799
332,-7.26510811,27.9667416
333,-10.037838,28.2221813
334,-27.1109219,-15.4948149
335,14.9093781,-27.7917824
336,27.5266647,21.0227299
337,-27.0354347,21.7501659
338,-27.2434158,19.6089077
339,27.6771698,18.0097694
340,27.2578163,-17.9739552
341,-26.8614311,16.5765972
342,-18.1249542,-27.4603653
343,-21.1697559,-27.4445629
344,-26.9731121,-12.3863926
345,11.8960743,-27.7788277
346,24.0053043,29.9137344
347,-29.5677223,27.0191422
348,29.9505939,-24.0592842
349,-24.1383648,-30.2696743
350,17.8337021,30.168251
351,27.153801,26.9617405
352,26.9531422,-27.1562843
353,-26.4522381,27.4368057
354,23.9837112,26.808897
355,26.8468819,-24.0721912
356,-25.7708988,24.6718006
357,20.6894169,26.7673607
358,-24.2096939,-27.4237309
359,17.7674828,-25.1379948
360,-24.3712063,-15.8734608
361,24.57901,-17.5871639
362,14.8452816,-25.157938
363,-17.7303905,25.7696552
364,-12.9297371,25.7504768
365,-24.8082542,17.7201347
366,24.1459522,23.7719975
367,24.6790485,20.8347664
368,23.7441559,-24.2246265
369,-24.4995327,-18.8157749
370,-24.4035053,-21.6868629
371,20.7244854,-24.7587719
372,-22.858696,25.0504551
373,-20.2160587,25.3903904
374,-23.9594593,-6.52396297
375,5.8050909,-25.4683762
376,4.01178503,25.9400558
377,24.4384689,-1.12447286
378,6.04234743,27.0284557
379,25.1305981,8.09988308
380,24.6798229,11.6791134
381,1.41149414,24.2807369
382,24.6109695,-3.81946516
383,24.082159,-7.08038092
384,-26.081789,8.53790092
385,-7.96055508,25.4463024
386,-10.4956665,25.6514969
387,-24.6526203,19.5965633
388,-18.2131214,-24.5533924
389,-25.1262169,-2.74013662
390,1.54300082,-24.835104
391,8.22551632,26.1152115
392,-1.84462428,-25.3041859
393,-4.92955637,-24.8914642
394,-25.3812084,2.77989101
395,-25.2091789,5.74858522
396,-25.527586,0.557108998
397,-30.1457024,-30.1805916
398,26.2318764,5.92447042
399,25.099308,3.46421719
400,25.0064087,-9.60694695
401,25.0886536,-14.8128328
402,-2.87022138,23.7463055
403,-5.32130718,24.894825
404,25.0150814,17.9179668
405,-24.1258316,14.6822195
406,25.4021072,-12.2453642
407,-11.9407043,-24.6685886
408,-15.1561279,-24.7530289
409,11.3014383,26.2473564
410,-23.7471981,-12.596097
411,-22.5268726,-9.2538147
412,11.7899475,-24.9789181
413,8.67340946,-24.9223671
414,25.0403786,14.9828882
415,-24.85462,12.0705385
416,-27.2117844,-27.3624134
417,17.4893322,27.245842
418,16.7373428,24.3745193
419,-24.293087,-24.553421
420,17.6113205,-22.7081718
421,-21.9432507,-16.468441
422,20.3131733,-22.2064819
423,20.3608284,23.2532253
424,-21.885252,-18.9756489
425,-19.4916248,22.4963322
426,-22.0792427,22.1706429
427,-21.4809628,18.8378639
428,22.5814915,-16.8079567
429,23.3496304,-20.7637482
430,-21.4624043,-21.6923561
431,-17.1476002,23.2158775
432,21.5712357,11.3955755
433,-8.55454445,23.084528
434,7.33171129,22.9559097
435,21.9778957,20.3648071
436,21.5799618,-2.34972692
